Index,Index_list
109813,"[82012, 84720, 88275, 24787, 30169, 10579, 19444, 90257, 25131, 69776]"
109814,"[108126, 65204, 48765, 75626, 39243, 46787, 11482, 2165, 43930, 79063]"
109815,"[65622, 41776, 101382, 101091, 52604, 48709, 27879, 31315, 27992, 81295]"
109816,"[17908, 69701, 63543, 308, 28628, 63738, 84470, 85274, 43178, 6239]"
109817,"[95107, 43556, 13833, 12077, 27451, 77570, 6913, 34980, 65329, 78210]"
109818,"[60389, 7726, 66348, 5889, 32134, 108003, 94915, 75368, 33474, 97230]"
109819,"[22473, 87273, 97032, 78890, 11431, 90983, 68832, 54270, 74648, 92956]"
109820,"[78980, 40670, 1493, 33284, 104946, 57369, 7573, 80602, 5145, 78137]"
109821,"[35474, 40662, 52763, 97269, 20553, 107150, 33098, 54170, 93811, 52915]"
109822,"[109658, 30030, 3048, 94923, 85889, 36680, 68921, 79226, 94389, 74852]"
109823,"[19383, 39434, 91059, 12595, 46069, 48065, 12536, 13409, 2278, 79448]"
109824,"[26438, 102042, 41460, 31373, 53811, 29693, 86330, 7720, 88432, 27750]"
109825,"[80509, 10589, 41240, 47653, 39193, 69333, 98059, 88784, 63070, 107260]"
109826,"[30745, 90795, 55094, 65587, 52298, 5114, 59965, 17993, 44199, 31849]"
109827,"[14364, 17024, 32800, 23591, 23740, 36767, 82444, 65958, 106833, 38085]"
109828,"[96879, 23273, 1862, 88535, 88578, 86829, 15303, 44810, 62417, 73719]"
109829,"[55961, 62848, 71430, 14106, 108742, 93203, 46671, 13955, 93327, 34322]"
109830,"[63875, 67879, 100881, 43565, 70168, 32622, 42584, 76743, 34415, 106530]"
109831,"[98544, 96007, 89877, 89431, 92397, 78038, 36614, 56870, 13132, 86246]"
109832,"[89632, 102381, 2921, 100179, 92202, 18546, 63597, 27498, 24734, 84686]"
109833,"[89764, 104106, 67379, 48884, 26747, 13676, 2851, 62655, 89989, 92613]"
109834,"[92885, 36402, 100913, 12038, 95558, 46283, 63831, 54613, 76053, 43073]"
109835,"[54543, 38323, 101185, 72293, 94740, 88851, 3888, 27670, 3559, 41714]"
109836,"[46271, 54023, 91688, 42125, 30505, 37776, 46937, 96534, 3356, 30459]"
109837,"[81523, 95753, 94190, 34839, 31335, 74577, 49955, 74140, 28999, 14110]"
109838,"[56692, 67503, 68787, 19389, 94244, 103272, 44621, 42147, 77092, 12584]"
109839,"[13548, 55561, 62486, 104174, 42383, 35954, 86895, 55781, 90062, 45678]"
109840,"[28903, 90137, 90153, 27220, 4488, 20073, 38301, 91105, 77549, 74295]"
109841,"[22676, 61552, 4506, 5360, 54038, 90984, 59181, 92437, 21730, 95793]"
109842,"[33690, 74729, 17765, 9181, 104712, 21084, 57106, 11622, 109718, 105929]"
109843,"[47442, 27012, 83216, 45354, 30243, 11158, 65833, 95838, 104637, 94219]"
109844,"[23610, 109331, 43170, 52765, 17111, 5831, 51300, 14173, 84672, 7272]"
109845,"[99743, 74981, 50836, 35811, 29832, 104400, 12116, 55761, 94438, 85819]"
109846,"[22645, 94917, 47755, 16549, 66415, 82368, 107200, 8331, 31178, 64849]"
109847,"[59316, 20800, 75160, 90520, 75760, 9787, 96484, 80745, 65453, 25381]"
109848,"[92508, 66917, 11829, 70342, 92914, 108901, 31763, 35058, 86632, 56203]"
109849,"[17608, 31275, 59707, 55545, 89994, 84284, 35399, 75747, 16479, 24854]"
109850,"[3765, 56994, 97157, 30070, 23515, 25588, 41674, 20729, 73854, 51094]"
109851,"[88604, 78759, 70686, 29563, 94545, 59725, 11938, 71470, 51350, 82477]"
109852,"[22515, 41219, 19527, 88398, 98484, 98960, 88241, 15085, 57539, 21687]"
109853,"[98531, 109283, 23062, 54222, 108110, 78918, 55750, 55422, 19236, 71190]"
109854,"[58718, 100548, 55241, 15891, 54508, 50171, 8906, 31229, 35358, 38256]"
109855,"[10319, 16047, 22203, 67111, 53230, 83757, 33751, 105176, 97447, 30071]"
109856,"[7340, 86327, 103118, 23754, 79854, 96082, 69461, 47913, 67681, 23546]"
109857,"[5586, 15125, 30620, 54142, 50493, 88343, 97234, 88712, 18715, 81565]"
109858,"[30299, 73606, 51450, 80414, 85262, 100228, 52332, 65543, 44188, 76148]"
109859,"[96052, 18505, 82531, 72296, 47946, 56628, 1778, 74118, 36797, 57232]"
109860,"[8488, 30546, 21117, 57646, 17767, 2063, 30242, 26274, 63490, 104967]"
109861,"[7114, 34933, 28794, 54104, 6717, 11645, 104893, 37534, 43847, 29327]"
109862,"[21615, 25232, 50469, 39686, 39212, 106272, 93641, 32185, 9769, 78769]"
109863,"[82917, 55656, 97419, 35067, 13030, 82103, 96882, 79755, 55734, 66282]"
109864,"[10780, 909, 34614, 48376, 40856, 38824, 7775, 35194, 88710, 49393]"
109865,"[39986, 34235, 9795, 12600, 12713, 87807, 8121, 54901, 19224, 29968]"
109866,"[87291, 101214, 212, 109266, 28917, 21558, 101052, 79766, 40860, 61977]"
109867,"[82480, 55406, 14043, 26977, 86180, 107378, 77370, 12544, 101741, 98120]"
109868,"[74747, 46530, 59820, 5128, 18441, 8556, 47669, 25326, 3374, 40154]"
109869,"[87766, 23746, 60089, 21351, 29833, 14391, 86333, 13093, 69383, 71446]"
109870,"[66334, 31910, 74709, 57271, 20014, 45650, 85481, 37100, 43665, 103583]"
109871,"[69563, 2901, 6376, 103495, 23414, 46844, 100415, 9100, 57385, 103952]"
109872,"[59247, 70772, 98546, 73567, 98891, 29503, 70257, 106522, 69340, 62833]"
109873,"[9295, 56503, 49614, 494, 81939, 72476, 42568, 58555, 23854, 47199]"
109874,"[45449, 81578, 50977, 105850, 77273, 29370, 66622, 54424, 4170, 28870]"
109875,"[87663, 43069, 69146, 88694, 27882, 74654, 49803, 76225, 104759, 11590]"
109876,"[75049, 38106, 20164, 61920, 24633, 29442, 36737, 98998, 22438, 90209]"
109877,"[95920, 24567, 105026, 62989, 33641, 60395, 18960, 79037, 86429, 54301]"
109878,"[63665, 40117, 108159, 23152, 92532, 46827, 93508, 23167, 58655, 34837]"
109879,"[77468, 76092, 54267, 39552, 75952, 93467, 9224, 32710, 37549, 34067]"
109880,"[17941, 27888, 63475, 104550, 35368, 32984, 42709, 101776, 49333, 79442]"
109881,"[71813, 42736, 34051, 84917, 49856, 16654, 90210, 11836, 102534, 64236]"
109882,"[48912, 10713, 82602, 99741, 58879, 32573, 43432, 7464, 100443, 37824]"
109883,"[99446, 48360, 21349, 65153, 61006, 2232, 74755, 57424, 103238, 101187]"
109884,"[109007, 64283, 81702, 42113, 1772, 42288, 45487, 65904, 8140, 29534]"
109885,"[23869, 42403, 61288, 16685, 41524, 12716, 48960, 57247, 13903, 79616]"
109886,"[108718, 263, 90325, 52448, 95272, 95571, 46421, 22575, 56972, 102280]"
109887,"[101146, 23133, 68827, 66810, 52776, 90179, 17595, 85705, 101083, 46773]"
109888,"[84508, 34660, 50077, 96959, 12410, 12726, 26599, 32090, 7162, 46837]"
109889,"[89707, 73715, 40889, 100291, 54132, 49084, 23572, 79147, 558, 107776]"
109890,"[79826, 104528, 42078, 19999, 56955, 66139, 51529, 66587, 22030, 98909]"
109891,"[65506, 21643, 80249, 92768, 61208, 107198, 68477, 12323, 106804, 38306]"
109892,"[68262, 65190, 70660, 77604, 94250, 66978, 46098, 79213, 89073, 48118]"
109893,"[77129, 6813, 82865, 55356, 53638, 47715, 52577, 20520, 70678, 32003]"
109894,"[31438, 78480, 106701, 62976, 59035, 11684, 93256, 53162, 94455, 9517]"
109895,"[107330, 18225, 96362, 35093, 65929, 22790, 103731, 52907, 3956, 89678]"
109896,"[85790, 74703, 86043, 109006, 23073, 105192, 94682, 29874, 9302, 45522]"
109897,"[96801, 24246, 29273, 103842, 45705, 58440, 48549, 70121, 91231, 32193]"
109898,"[40476, 49705, 22283, 10915, 3770, 43364, 16802, 55614, 36828, 10946]"
109899,"[23544, 15216, 53668, 98162, 76736, 74651, 88866, 34286, 59588, 97598]"
109900,"[70092, 97880, 46918, 98575, 92126, 24813, 31541, 52203, 48851, 98916]"
109901,"[98576, 21415, 27307, 57870, 22114, 51533, 97781, 1817, 23983, 74951]"
109902,"[3522, 48137, 36451, 37832, 53149, 7883, 625, 78444, 89401, 15790]"
109903,"[10300, 33985, 37828, 5203, 40541, 2099, 33911, 50450, 70582, 105420]"
109904,"[55390, 62093, 55591, 34089, 36496, 89174, 31739, 92053, 8393, 90483]"
109905,"[50524, 101758, 12450, 68320, 100334, 61702, 38567, 82314, 36393, 32403]"
109906,"[91130, 55259, 78245, 76249, 17680, 97791, 65123, 106054, 59104, 57588]"
109907,"[21471, 64376, 38975, 15045, 49558, 78048, 38043, 88921, 62812, 105552]"
109908,"[84618, 17289, 1761, 93320, 54967, 96384, 19678, 2681, 67645, 41980]"
109909,"[62064, 22193, 4735, 70989, 35565, 99174, 42883, 36237, 40314, 42122]"
109910,"[29375, 22270, 92737, 10728, 49084, 50161, 93504, 100291, 77, 59207]"
109911,"[92170, 74105, 71331, 16465, 59281, 40449, 24343, 39949, 31246, 5629]"
109912,"[79526, 34552, 47038, 80419, 5954, 86675, 56197, 33852, 90373, 50810]"
109913,"[95384, 44731, 82630, 44513, 2435, 102350, 40954, 61836, 45857, 98186]"
109914,"[61230, 81943, 36428, 64037, 106176, 38854, 53852, 61392, 31774, 63316]"
109915,"[98388, 109657, 21054, 101463, 43907, 21613, 84725, 99406, 64537, 35657]"
109916,"[93449, 46185, 1448, 14123, 37116, 107146, 96046, 46869, 13763, 105795]"
109917,"[68712, 39037, 85404, 74297, 20293, 72140, 14042, 79835, 86960, 39560]"
109918,"[89948, 101314, 57508, 22705, 72575, 63910, 30319, 56014, 72068, 57078]"
109919,"[108310, 27829, 69524, 13756, 63643, 52980, 60569, 13940, 65789, 90222]"
109920,"[105597, 107813, 64153, 59006, 86074, 9012, 105831, 34096, 15981, 71074]"
109921,"[31378, 36, 62611, 28121, 23228, 10921, 108602, 55653, 43923, 89940]"
109922,"[98992, 11910, 33791, 38139, 76762, 103269, 99749, 16164, 79684, 77951]"
109923,"[56767, 96252, 6830, 4686, 72249, 79912, 19823, 13936, 48068, 7357]"
109924,"[58758, 7026, 61749, 57840, 1857, 61017, 92548, 36761, 15746, 17730]"
109925,"[81252, 6209, 96724, 50565, 36570, 52753, 59846, 96076, 103773, 61233]"
109926,"[567, 40491, 89876, 64045, 46046, 101318, 16310, 48077, 54624, 75172]"
109927,"[103098, 109497, 33679, 103507, 75424, 89021, 37794, 11071, 23259, 56948]"
109928,"[16756, 7331, 34774, 95293, 7566, 72748, 59806, 32127, 76098, 58323]"
109929,"[34026, 31804, 55833, 87958, 9639, 2, 100043, 32644, 23779, 4367]"
109930,"[34065, 41300, 104755, 5064, 96468, 15509, 35117, 21645, 81801, 73878]"
109931,"[107325, 8775, 50179, 38808, 86168, 3657, 4859, 94081, 26123, 107372]"
109932,"[97716, 94869, 55830, 17147, 11169, 33108, 83102, 85738, 4708, 8238]"
109933,"[98993, 18532, 94696, 22347, 76618, 88539, 65283, 37966, 40345, 95501]"
109934,"[66508, 105618, 71270, 10914, 107147, 34266, 35798, 99208, 86365, 34273]"
109935,"[24464, 59303, 13282, 66141, 3287, 76217, 78942, 825, 17069, 100669]"
109936,"[71708, 38382, 41714, 21433, 46463, 109356, 35351, 94122, 17683, 39813]"
109937,"[41012, 102189, 50716, 21592, 9432, 80784, 45211, 62426, 5416, 11165]"
109938,"[74241, 4255, 24158, 97171, 82517, 32231, 108216, 96323, 22359, 29090]"
109939,"[88354, 69005, 25212, 41591, 5141, 105635, 95605, 11306, 98140, 51671]"
109940,"[68351, 29173, 95510, 37653, 87805, 17331, 18700, 25228, 12549, 84059]"
109941,"[22452, 51749, 32886, 96190, 18683, 76386, 9506, 29048, 67552, 62132]"
109942,"[85628, 35100, 23358, 24501, 107788, 29257, 81838, 6753, 107647, 38331]"
109943,"[98165, 72068, 56014, 49203, 76602, 76343, 66847, 85582, 36303, 72349]"
109944,"[70828, 95265, 72240, 47285, 4529, 49091, 16787, 77855, 1014, 24540]"
109945,"[61234, 107538, 23365, 89498, 1091, 102899, 74591, 16909, 53223, 51433]"
109946,"[97492, 25008, 72291, 60617, 63780, 54805, 105007, 26289, 102684, 95431]"
109947,"[106617, 71995, 59666, 82293, 108874, 85267, 109238, 86243, 33497, 87098]"
109948,"[39906, 79010, 1220, 62042, 67549, 22907, 87477, 104958, 109682, 16686]"
109949,"[11246, 104247, 19366, 15947, 8492, 98140, 88354, 18986, 49019, 57237]"
109950,"[15206, 41023, 86401, 8095, 39475, 40451, 31868, 15493, 66071, 76584]"
109951,"[6517, 31061, 106793, 85994, 23048, 104807, 95451, 31732, 18646, 37469]"
109952,"[49173, 94586, 52065, 61189, 100144, 84515, 20156, 98033, 43914, 97262]"
109953,"[47421, 12512, 33080, 50976, 78507, 3962, 80526, 83675, 39469, 4751]"
109954,"[61350, 46862, 105340, 57481, 72357, 29995, 81275, 34852, 94126, 79630]"
109955,"[91347, 99373, 95392, 371, 1120, 105951, 55136, 106050, 99111, 59711]"
109956,"[18238, 97322, 102253, 11618, 10849, 79241, 53522, 10069, 44956, 12689]"
109957,"[83752, 69566, 64705, 61950, 72625, 23643, 101380, 97961, 55187, 103494]"
109958,"[53381, 72101, 39429, 44221, 99565, 23582, 50912, 21763, 3258, 109473]"
109959,"[100960, 23187, 70799, 98495, 59396, 75988, 107219, 64815, 12041, 46319]"
109960,"[25351, 4453, 26106, 5353, 66234, 87099, 57982, 52274, 76508, 19]"
109961,"[81669, 27490, 34170, 15305, 72909, 12308, 73743, 66740, 91112, 31494]"
109962,"[104092, 68183, 75238, 66441, 57851, 96524, 95658, 66653, 14066, 82157]"
109963,"[71966, 29997, 104690, 26907, 96730, 13436, 79060, 82664, 5723, 87658]"
109964,"[36686, 99661, 29311, 54769, 11744, 20935, 18159, 92976, 38392, 10363]"
109965,"[38823, 14085, 63406, 62009, 86418, 108517, 40975, 102494, 58063, 17335]"
109966,"[12536, 13409, 79448, 19383, 39434, 63268, 91059, 44932, 20193, 54820]"
109967,"[19006, 109142, 29768, 46619, 14747, 89668, 98116, 44074, 37165, 2146]"
109968,"[26561, 92838, 69997, 27792, 70959, 91117, 6416, 108280, 68163, 14455]"
109969,"[32551, 44447, 84923, 80068, 100006, 108284, 99529, 109634, 53085, 55949]"
109970,"[21952, 102937, 80760, 24028, 2707, 60759, 97951, 36148, 96824, 28967]"
109971,"[49734, 33773, 99450, 52278, 3707, 101375, 29490, 38290, 99018, 18352]"
109972,"[82388, 107257, 31605, 95178, 74626, 54529, 102551, 57833, 9477, 99220]"
109973,"[26439, 20103, 8056, 79475, 22885, 12523, 66497, 105162, 50741, 6097]"
109974,"[54183, 78682, 15936, 70979, 9580, 39568, 51518, 89486, 28826, 109459]"
109975,"[36500, 108825, 33466, 3365, 97969, 43331, 18016, 55798, 57443, 3603]"
109976,"[2995, 11061, 75223, 6473, 76509, 2737, 21602, 65662, 34995, 17287]"
109977,"[93850, 102770, 31830, 9579, 43516, 63748, 100440, 88646, 100904, 105188]"
109978,"[34690, 81477, 80981, 64126, 17162, 37034, 28807, 84721, 93789, 50898]"
109979,"[29620, 41297, 99288, 73385, 42335, 48215, 68557, 44057, 93419, 104658]"
109980,"[105099, 73279, 1885, 50554, 9515, 103367, 103884, 81228, 17645, 57386]"
109981,"[13903, 61288, 41524, 60140, 40237, 84602, 10686, 84930, 43980, 72224]"
109982,"[48776, 25235, 72568, 42716, 19320, 13151, 19540, 38807, 106397, 49880]"
109983,"[39319, 39820, 98907, 96787, 61347, 61763, 45157, 59632, 97520, 102017]"
109984,"[22647, 49227, 89903, 5383, 11684, 106701, 62373, 96687, 25359, 68912]"
109985,"[63215, 73767, 102850, 1513, 12432, 73004, 76628, 35865, 78617, 97514]"
109986,"[45977, 55500, 26554, 12700, 39474, 26838, 81025, 79631, 53143, 19373]"
109987,"[74045, 54994, 43241, 13321, 4264, 32804, 45617, 71947, 7418, 23180]"
109988,"[24612, 21578, 68107, 27788, 50935, 16835, 47216, 68542, 33982, 67804]"
109989,"[61952, 58309, 70537, 13208, 82489, 8885, 96296, 17417, 13222, 38638]"
109990,"[9743, 21367, 85833, 34274, 20543, 11187, 91864, 107533, 48512, 93302]"
109991,"[48676, 29419, 97192, 8858, 108685, 18937, 71541, 87179, 58739, 102094]"
109992,"[25922, 9558, 64875, 9811, 23489, 16174, 25829, 10095, 33424, 84200]"
109993,"[80894, 65207, 73818, 26894, 7628, 57304, 7791, 12467, 72272, 84525]"
109994,"[101876, 88676, 2159, 103724, 61983, 32666, 42103, 8808, 78874, 273]"
109995,"[32508, 101712, 73163, 65693, 69722, 62222, 10271, 75731, 74290, 10734]"
109996,"[100183, 50575, 37631, 93072, 53638, 104639, 52577, 32003, 77129, 18330]"
109997,"[27766, 39456, 15755, 50671, 80556, 25866, 87575, 52986, 20163, 41602]"
109998,"[71231, 33467, 19846, 81664, 96146, 2384, 28510, 66439, 107428, 42552]"
109999,"[24790, 54601, 53819, 61891, 38024, 27198, 12265, 78757, 67054, 5203]"
110000,"[46832, 34780, 2076, 53580, 17905, 107489, 24455, 8576, 22302, 14133]"
110001,"[72647, 44041, 64166, 105290, 3694, 37581, 108333, 39066, 4541, 67250]"
110002,"[19982, 6954, 81916, 74745, 73127, 41644, 67067, 95139, 51789, 41352]"
110003,"[2412, 45382, 30591, 56448, 100557, 86572, 30863, 11702, 97164, 90762]"
110004,"[30901, 27125, 90088, 12143, 84284, 44869, 7074, 31913, 81929, 24973]"
110005,"[57109, 44119, 103362, 93535, 56247, 30000, 78011, 64783, 90450, 91768]"
110006,"[65878, 10452, 98063, 30174, 32272, 1614, 79543, 31124, 94062, 63358]"
110007,"[68043, 82717, 35751, 41274, 4093, 75596, 97950, 202, 97891, 1780]"
110008,"[78156, 54382, 61446, 82409, 64456, 54134, 108836, 17333, 91702, 57929]"
110009,"[42985, 67356, 19318, 5638, 34172, 101736, 104429, 48963, 56679, 22791]"
110010,"[68115, 69577, 90708, 42620, 56365, 82945, 20925, 39515, 42621, 69581]"
110011,"[38793, 18798, 71996, 101016, 30910, 107442, 43012, 37259, 88400, 55738]"
110012,"[22402, 30934, 54706, 4465, 72578, 88988, 38999, 20795, 93424, 30442]"
110013,"[92679, 45037, 96344, 101701, 97791, 12535, 47414, 98979, 15494, 34284]"
110014,"[15931, 48234, 42797, 69630, 105245, 36355, 26378, 35131, 14024, 20481]"
110015,"[32273, 37880, 30516, 13391, 55100, 105666, 100822, 47270, 84694, 67421]"
110016,"[94326, 69731, 66216, 7320, 6392, 52981, 15093, 60544, 76599, 91116]"
110017,"[24153, 27573, 98328, 105379, 7790, 90101, 1122, 95354, 91907, 99421]"
110018,"[42525, 106768, 19640, 14248, 6548, 69421, 32709, 65930, 49197, 6817]"
110019,"[47684, 77939, 89745, 99578, 35143, 43352, 95988, 38611, 61087, 71853]"
110020,"[93974, 24750, 59330, 32930, 11282, 89496, 83237, 86730, 72018, 4809]"
110021,"[13647, 77577, 89876, 34246, 28341, 98888, 106111, 40491, 64045, 39585]"
110022,"[82354, 70607, 49163, 85993, 56088, 101567, 78169, 103525, 11025, 100176]"
110023,"[82962, 58720, 3930, 29416, 99663, 60820, 20402, 9846, 52970, 15525]"
110024,"[65155, 9015, 15036, 1308, 16355, 87568, 75073, 68391, 12039, 30009]"
110025,"[87539, 39315, 97298, 81646, 386, 38010, 10272, 5363, 63298, 63620]"
110026,"[46587, 41102, 69236, 49831, 11499, 68932, 47945, 80163, 45846, 103734]"
110027,"[43487, 58698, 24398, 6284, 73538, 17090, 73110, 105982, 15207, 64898]"
110028,"[29833, 86333, 13093, 100843, 87766, 66068, 23746, 39390, 60089, 21351]"
110029,"[82980, 68310, 64152, 82168, 88127, 41565, 63676, 39013, 86911, 44442]"
110030,"[70308, 106462, 51820, 89586, 10622, 62090, 92996, 1260, 42498, 32804]"
110031,"[74039, 105678, 60190, 4556, 95006, 91078, 16501, 4218, 3049, 33710]"
110032,"[58794, 24076, 50890, 106332, 92822, 55837, 237, 72576, 97351, 56034]"
110033,"[39048, 88606, 44371, 42623, 50246, 46533, 42331, 20787, 29100, 407]"
110034,"[47364, 98157, 77128, 1211, 66262, 81905, 26125, 61904, 49598, 4848]"
110035,"[61482, 20548, 46948, 64746, 42190, 38191, 72593, 11130, 48688, 26426]"
110036,"[59005, 80740, 59630, 65261, 72971, 54841, 1106, 23774, 3882, 7126]"
110037,"[50377, 83772, 89917, 38637, 104389, 97541, 13707, 46498, 12912, 76672]"
110038,"[108590, 2757, 65540, 23289, 108893, 28223, 79505, 20531, 54912, 93538]"
110039,"[68847, 101897, 39132, 107985, 80549, 57066, 94243, 41227, 48986, 84319]"
110040,"[92916, 255, 60107, 24448, 61947, 100490, 58658, 85616, 4957, 8939]"
110041,"[51610, 36700, 35573, 13270, 65099, 7885, 95140, 17008, 81934, 1436]"
110042,"[37849, 108421, 32045, 67899, 60839, 27438, 67032, 7419, 37981, 63510]"
110043,"[36498, 14997, 72770, 27550, 32540, 44887, 38403, 49221, 72404, 59236]"
110044,"[42689, 54948, 3666, 77412, 79245, 30493, 25329, 42000, 57726, 91622]"
110045,"[19517, 59648, 11215, 21387, 80830, 87480, 108402, 11188, 12766, 18935]"
110046,"[104890, 16679, 79683, 82936, 79647, 24395, 56929, 44186, 60950, 58905]"
110047,"[76745, 86477, 98416, 62065, 92621, 66816, 94538, 73762, 7037, 40076]"
110048,"[72603, 99187, 83559, 6524, 19016, 99973, 108431, 63743, 82901, 48532]"
110049,"[30541, 99845, 53612, 46569, 94018, 19708, 50336, 21177, 83747, 87808]"
110050,"[60967, 48946, 43775, 26137, 76257, 81322, 64367, 90711, 53627, 23179]"
110051,"[76126, 61574, 4220, 49842, 1477, 92654, 9911, 31819, 77484, 99719]"
110052,"[56840, 1514, 3009, 9613, 4541, 37581, 12458, 95959, 88251, 16255]"
110053,"[16977, 84442, 14000, 14435, 27270, 33664, 51558, 23552, 101819, 74250]"
110054,"[73114, 834, 94905, 39254, 29256, 63539, 18091, 29778, 28620, 74696]"
110055,"[10646, 20462, 72332, 57693, 60838, 87638, 92766, 73761, 103943, 103762]"
110056,"[53432, 20023, 64799, 20795, 68225, 7029, 44742, 26624, 77895, 21841]"
110057,"[19873, 101953, 55052, 21408, 82052, 15225, 72880, 59717, 88232, 16843]"
110058,"[47075, 30832, 24414, 6356, 43795, 61865, 79193, 9214, 86216, 67244]"
110059,"[25191, 81854, 24405, 79790, 47527, 4769, 73670, 99891, 67180, 23700]"
110060,"[90541, 55616, 21671, 34677, 107945, 28984, 93792, 85240, 81403, 9651]"
110061,"[56067, 31375, 25506, 11185, 36432, 16520, 50950, 40880, 41757, 97633]"
110062,"[25349, 13189, 74015, 54167, 6773, 101378, 71177, 40326, 43700, 96640]"
110063,"[41599, 46854, 54103, 14005, 19149, 94839, 69277, 26645, 8157, 13226]"
110064,"[39033, 14508, 20868, 8374, 3948, 93054, 81344, 6811, 10142, 96206]"
110065,"[58702, 20310, 97561, 71389, 20386, 25067, 25362, 36995, 50364, 42392]"
110066,"[16322, 1605, 47601, 63231, 1029, 54937, 9772, 71778, 35782, 77041]"
110067,"[12624, 15261, 12800, 69882, 87648, 690, 92812, 92865, 99976, 9096]"
110068,"[7505, 79047, 18506, 5618, 68417, 36178, 81843, 30121, 55273, 16395]"
110069,"[106511, 18685, 106623, 59899, 22279, 63535, 106345, 103724, 98845, 51623]"
110070,"[80328, 21632, 57950, 71189, 6311, 59435, 41344, 51402, 61610, 35449]"
110071,"[63593, 27970, 47986, 44833, 34791, 60242, 59403, 17615, 10700, 98243]"
110072,"[1662, 109533, 1878, 31387, 61976, 40755, 696, 97009, 77749, 15470]"
110073,"[40004, 42142, 81088, 63100, 79550, 42960, 104036, 56406, 105351, 12000]"
110074,"[48456, 79396, 69449, 43668, 38317, 102844, 5369, 62565, 75680, 14386]"
110075,"[52519, 3417, 18951, 93010, 14228, 31730, 20552, 83183, 62990, 103210]"
110076,"[64994, 26948, 83882, 39290, 72350, 43422, 11746, 29080, 63650, 1770]"
110077,"[21005, 54118, 62583, 15793, 36517, 28889, 17490, 84362, 80454, 53911]"
110078,"[9790, 89812, 45262, 100937, 29253, 95154, 42397, 71212, 20479, 84972]"
110079,"[51376, 11145, 62510, 105513, 20000, 20211, 98178, 74843, 16089, 35430]"
