Index,Index_list
109853,"[54222, 20443, 106859, 23062, 98531, 109283, 92338, 2058, 79682, 86927]"
109854,"[70046, 100548, 58718, 25857, 22396, 14509, 20653, 12987, 18915, 35358]"
109855,"[105176, 103713, 91194, 39040, 60734, 49098, 106200, 99863, 82745, 22203]"
109856,"[23754, 67681, 23546, 62432, 65320, 29813, 33781, 48177, 28815, 73453]"
109857,"[5586, 15125, 54142, 30620, 18715, 97234, 50493, 30567, 50118, 33371]"
109858,"[52332, 65543, 30299, 51450, 85262, 30187, 71977, 29614, 22353, 100228]"
109859,"[96052, 57232, 72296, 47946, 84606, 34205, 28658, 42749, 55935, 19346]"
109860,"[8488, 57646, 17767, 21117, 77067, 23221, 10927, 30546, 23449, 20822]"
109861,"[7114, 34933, 28794, 30305, 6717, 11645, 104893, 68282, 37887, 80958]"
109862,"[25232, 9769, 21615, 106272, 782, 21869, 54046, 92266, 50469, 60471]"
109863,"[82917, 35067, 97419, 91989, 55656, 4583, 1795, 82103, 87684, 79922]"
109864,"[10780, 34614, 38824, 35939, 30602, 28277, 108453, 15631, 41547, 40856]"
109865,"[39986, 9795, 22335, 42158, 34235, 76731, 97998, 86452, 38736, 8121]"
109866,"[735, 79766, 62877, 4509, 11992, 74688, 109266, 87291, 76986, 212]"
109867,"[82480, 14043, 26977, 40095, 101741, 12544, 84265, 36447, 8438, 2567]"
109868,"[8556, 47669, 25326, 37812, 3968, 67883, 74747, 59820, 79806, 46530]"
109869,"[14415, 58868, 3302, 5207, 13586, 39878, 102164, 100843, 37360, 23746]"
109870,"[66334, 74709, 35553, 59402, 7985, 102674, 20014, 37100, 45650, 7608]"
109871,"[68127, 2901, 69563, 48459, 57560, 42032, 100415, 46844, 9100, 23414]"
109872,"[59247, 98546, 62833, 70257, 109535, 71471, 109108, 65900, 45603, 73567]"
109873,"[9295, 56503, 75349, 43978, 49614, 61647, 77860, 21256, 4527, 88262]"
109874,"[29370, 88669, 50977, 66622, 55807, 68234, 42027, 29714, 2345, 57354]"
109875,"[69146, 88694, 37335, 49803, 76225, 74654, 109311, 2932, 68617, 46520]"
109876,"[61920, 20164, 24633, 29442, 22183, 75049, 64825, 23594, 38106, 98931]"
109877,"[105026, 33641, 24389, 56693, 108222, 41926, 88927, 97176, 24567, 2916]"
109878,"[75732, 63665, 23167, 58655, 95885, 14744, 97867, 12090, 108980, 42047]"
109879,"[76092, 75952, 35792, 3797, 85463, 61229, 68546, 95493, 54267, 52436]"
109880,"[17941, 50368, 42709, 24886, 22047, 98733, 22527, 63475, 104550, 46888]"
109881,"[71813, 42736, 12661, 49856, 75082, 108248, 93669, 105936, 88471, 45372]"
109882,"[10713, 99741, 58879, 48912, 91683, 18658, 32573, 88279, 82602, 74868]"
109883,"[99446, 33277, 61006, 74755, 38495, 109640, 48360, 18590, 91477, 51811]"
109884,"[64283, 1772, 91275, 52331, 109007, 28992, 56149, 105834, 58576, 81702]"
109885,"[23869, 41524, 79616, 61745, 4660, 65397, 92788, 23351, 49819, 58073]"
109886,"[108718, 56972, 22575, 1382, 102280, 37788, 7483, 31050, 38097, 263]"
109887,"[101146, 23133, 90179, 17595, 101083, 49421, 45466, 59427, 58563, 74052]"
109888,"[84508, 34660, 50077, 88292, 70135, 14164, 57316, 65565, 47624, 27306]"
109889,"[40889, 100291, 28659, 22270, 56950, 44852, 73715, 89707, 68204, 86042]"
109890,"[36181, 90206, 27887, 32823, 35359, 55971, 101753, 86569, 79363, 49919]"
109891,"[65506, 68477, 10125, 101686, 106450, 66458, 109295, 317, 39436, 92768]"
109892,"[66978, 77604, 65190, 68262, 94250, 89073, 64795, 70536, 97111, 55685]"
109893,"[77129, 6813, 55356, 82865, 15743, 95066, 82288, 32343, 74881, 108698]"
109894,"[106701, 37229, 93256, 96806, 31438, 41069, 89914, 78480, 62976, 104674]"
109895,"[65929, 35093, 18225, 107330, 33783, 94218, 18603, 94922, 91067, 72740]"
109896,"[60732, 407, 75249, 31075, 86043, 85790, 109006, 74703, 109373, 8665]"
109897,"[45705, 103842, 29273, 12023, 48160, 24246, 79921, 96801, 6860, 11907]"
109898,"[40476, 49705, 16802, 36828, 85067, 99170, 22283, 82364, 99744, 16873]"
109899,"[15216, 53668, 66016, 76736, 41186, 74257, 59588, 34286, 74108, 92306]"
109900,"[46918, 6246, 69916, 97880, 70092, 31645, 58254, 45056, 89242, 7604]"
109901,"[22806, 52144, 328, 98576, 9954, 78037, 92214, 93258, 97781, 44767]"
109902,"[7883, 38056, 83339, 101152, 42945, 37832, 20567, 3522, 48137, 36451]"
109903,"[37828, 33985, 10300, 17432, 93447, 20961, 79486, 109383, 109544, 93202]"
109904,"[55390, 92053, 36496, 89174, 97923, 90483, 45875, 12092, 107151, 85980]"
109905,"[50524, 61702, 99818, 101758, 51488, 83587, 68320, 50889, 1203, 95290]"
109906,"[91130, 78245, 76249, 17680, 20847, 10844, 55259, 59280, 96527, 10192]"
109907,"[21471, 49558, 15045, 38975, 89686, 3200, 18722, 64376, 34546, 33514]"
109908,"[1761, 54967, 17289, 67645, 45036, 84618, 26130, 89942, 333, 102513]"
109909,"[70989, 22193, 39644, 4735, 62064, 36237, 99174, 35565, 3522, 40314]"
109910,"[22270, 100291, 28659, 102214, 29375, 56950, 68204, 86042, 8525, 92737]"
109911,"[74105, 92170, 71331, 50305, 107242, 39949, 90725, 89756, 31427, 64220]"
109912,"[79526, 34552, 47038, 33852, 47492, 7663, 90373, 107455, 48979, 50900]"
109913,"[95384, 102350, 86022, 44513, 98947, 82630, 98826, 44232, 44731, 100001]"
109914,"[53852, 61392, 61230, 26233, 3659, 6609, 81943, 36428, 64783, 54550]"
109915,"[21054, 109657, 101463, 99406, 90871, 9615, 70667, 16197, 68531, 37268]"
109916,"[93449, 12838, 74234, 10605, 97113, 87493, 93728, 25144, 105444, 14123]"
109917,"[39037, 85404, 74297, 60169, 57209, 8303, 71486, 29420, 49831, 28311]"
109918,"[89948, 30319, 98419, 3887, 52010, 35917, 83522, 109475, 36303, 67157]"
109919,"[52980, 86142, 108310, 54657, 64234, 68864, 9028, 47542, 27972, 10965]"
109920,"[105597, 64153, 86074, 59006, 71074, 15981, 16738, 106050, 107813, 6202]"
109921,"[36, 23228, 90295, 70644, 31378, 58311, 31771, 28121, 87206, 62611]"
109922,"[98992, 99749, 2097, 101671, 103269, 78887, 108336, 106539, 96531, 76762]"
109923,"[56767, 96252, 6830, 4686, 79912, 13936, 82231, 11668, 84940, 68889]"
109924,"[58758, 61749, 1857, 2639, 518, 86150, 101933, 5432, 91710, 36250]"
109925,"[36570, 51821, 11057, 37271, 59846, 61233, 106381, 61962, 96724, 50565]"
109926,"[567, 40491, 16310, 48077, 34837, 56719, 29730, 29676, 1568, 2489]"
109927,"[103098, 33679, 109497, 56948, 103507, 52726, 83717, 67455, 88213, 33052]"
109928,"[34774, 72748, 16756, 28074, 7331, 39882, 72032, 58323, 38722, 15961]"
109929,"[34026, 2, 4367, 87958, 7890, 23779, 32644, 55833, 31804, 9639]"
109930,"[104755, 5064, 34065, 41300, 72336, 73878, 96468, 21645, 106877, 89284]"
109931,"[4859, 3657, 107325, 86168, 94081, 66081, 43982, 92738, 50179, 8775]"
109932,"[83102, 33108, 87010, 4708, 11169, 76403, 97716, 57204, 24008, 42820]"
109933,"[76618, 88539, 95501, 16151, 80691, 34667, 18532, 22347, 4663, 98993]"
109934,"[66508, 105618, 71270, 12076, 48351, 72319, 16416, 76148, 70034, 16315]"
109935,"[66141, 59303, 481, 93895, 17069, 59546, 103069, 10036, 33495, 24464]"
109936,"[41714, 17683, 46463, 39813, 109356, 71708, 38382, 22793, 56490, 21067]"
109937,"[102189, 41012, 63166, 86921, 77071, 50716, 80784, 21592, 45211, 62426]"
109938,"[74241, 4255, 97171, 24158, 82517, 47997, 72329, 43807, 53263, 13322]"
109939,"[88354, 5141, 11306, 69005, 25212, 41591, 108239, 39251, 99631, 107594]"
109940,"[37653, 2170, 68351, 85455, 51871, 93887, 105892, 78809, 63780, 88684]"
109941,"[22452, 51749, 9506, 14458, 64584, 103138, 25693, 47793, 85186, 52161]"
109942,"[35100, 10990, 62559, 23358, 24501, 38331, 107788, 98462, 6753, 61524]"
109943,"[30701, 105162, 40475, 98165, 8056, 80138, 13943, 10989, 35005, 97368]"
109944,"[72240, 77855, 18105, 95265, 70828, 30712, 10940, 4529, 18103, 1014]"
109945,"[23365, 89498, 74591, 102899, 31226, 49330, 61170, 24146, 15644, 59671]"
109946,"[102684, 26289, 25008, 105007, 12854, 23847, 20378, 106572, 3329, 80746]"
109947,"[106617, 59666, 109238, 108874, 85267, 33497, 87098, 91289, 15644, 71995]"
109948,"[39906, 67549, 62042, 72457, 104958, 45989, 41992, 2742, 79010, 374]"
109949,"[49019, 68748, 104247, 23632, 11246, 64975, 44793, 68971, 4312, 2493]"
109950,"[41023, 39475, 15206, 40451, 40964, 62399, 14367, 45672, 62625, 8095]"
109951,"[6517, 23048, 18646, 95451, 42062, 46632, 14081, 104807, 22486, 37469]"
109952,"[49173, 84515, 61189, 97262, 74617, 6303, 50224, 69823, 105871, 35182]"
109953,"[12512, 78507, 39469, 4751, 99439, 33080, 38310, 47421, 50976, 81411]"
109954,"[46862, 61350, 81275, 42599, 38294, 98515, 109396, 48877, 61371, 52934]"
109955,"[1120, 99111, 91347, 34183, 33950, 87073, 99373, 34392, 106050, 2562]"
109956,"[18238, 53522, 10302, 94092, 12689, 53435, 59648, 10069, 107938, 44956]"
109957,"[83752, 69566, 64705, 101380, 86158, 109172, 81515, 97961, 90094, 103494]"
109958,"[53381, 72101, 21763, 95363, 8959, 7931, 23201, 21426, 39429, 99565]"
109959,"[98495, 70799, 39498, 40133, 79058, 100960, 23187, 70259, 46319, 12041]"
109960,"[25351, 5353, 87099, 66234, 98039, 52274, 4453, 26106, 11434, 27112]"
109961,"[15305, 20008, 95715, 73743, 66740, 12308, 56385, 13561, 34170, 81669]"
109962,"[104092, 68183, 75238, 82157, 83387, 106886, 84782, 44476, 75107, 101594]"
109963,"[71966, 29997, 3953, 38963, 85352, 84320, 36596, 41509, 104690, 49768]"
109964,"[36686, 29311, 54769, 38392, 82224, 85798, 18708, 98286, 63482, 15309]"
109965,"[14085, 38823, 86418, 17335, 3196, 61327, 95640, 100307, 15787, 63406]"
109966,"[79448, 19383, 12595, 30100, 70273, 43942, 43271, 52119, 12536, 13409]"
109967,"[19006, 12178, 29768, 46619, 109142, 79640, 47240, 46838, 60449, 95506]"
109968,"[26561, 92838, 6416, 14455, 52158, 45731, 31844, 91117, 69997, 70959]"
109969,"[100006, 98487, 56611, 109634, 104668, 32679, 5814, 48003, 80068, 84923]"
109970,"[21952, 97951, 19578, 31118, 100602, 2707, 60759, 96824, 24028, 75706]"
109971,"[99018, 29490, 18352, 66418, 99450, 18831, 96932, 32351, 21018, 98778]"
109972,"[31605, 54529, 95178, 74626, 43574, 23540, 11990, 107257, 82388, 79591]"
109973,"[26439, 20103, 12523, 22885, 45291, 6312, 74948, 26895, 90932, 74964]"
109974,"[78682, 15936, 9580, 39568, 109459, 77352, 17899, 71952, 73611, 14012]"
109975,"[36500, 43331, 18016, 1625, 55798, 57443, 3603, 31178, 3900, 13526]"
109976,"[75223, 38945, 2995, 65662, 76509, 107818, 63272, 64925, 20025, 37728]"
109977,"[102770, 63748, 100440, 88646, 93850, 72302, 7170, 6726, 91377, 91633]"
109978,"[34690, 81477, 37034, 17162, 57994, 32036, 86584, 28807, 64126, 69524]"
109979,"[41297, 54091, 29620, 3980, 11476, 48215, 67171, 34388, 63025, 49833]"
109980,"[73279, 1885, 81228, 96285, 88749, 105099, 91080, 59130, 86088, 14140]"
109981,"[61288, 21226, 13903, 7774, 77844, 15532, 17492, 95445, 84323, 16704]"
109982,"[48776, 25235, 72568, 19320, 42716, 43612, 8046, 62905, 18663, 18754]"
109983,"[39319, 45157, 59632, 96787, 97520, 91917, 62916, 39820, 61763, 47712]"
109984,"[89903, 25359, 62373, 4046, 325, 22647, 55448, 40251, 49227, 83615]"
109985,"[12432, 1513, 35865, 76628, 97514, 100051, 7306, 28745, 34492, 105720]"
109986,"[45977, 55500, 26554, 39474, 12700, 47781, 35197, 78665, 20602, 83055]"
109987,"[13321, 54994, 71947, 33559, 64119, 46851, 554, 23982, 48125, 9487]"
109988,"[27788, 21578, 68107, 24612, 67804, 106813, 43547, 89882, 85763, 48861]"
109989,"[70537, 96296, 17417, 7785, 63495, 76591, 62528, 13208, 82489, 80567]"
109990,"[9743, 34274, 20543, 93302, 102422, 80923, 21367, 35523, 94067, 68872]"
109991,"[48676, 108685, 8858, 102094, 29419, 97192, 8946, 81942, 49784, 58739]"
109992,"[25922, 87619, 33424, 9558, 19244, 64875, 72190, 89897, 97579, 11587]"
109993,"[80894, 73818, 84525, 26894, 72272, 92516, 65207, 7628, 57823, 88399]"
109994,"[101876, 2159, 88676, 61983, 8808, 78874, 273, 42727, 94494, 72521]"
109995,"[32508, 10734, 101712, 65693, 73163, 69722, 15086, 47600, 52424, 9969]"
109996,"[50575, 100183, 37631, 93072, 33970, 30898, 37752, 16207, 78907, 27074]"
109997,"[27766, 25866, 50671, 80556, 52986, 87575, 17704, 47205, 4049, 102870]"
109998,"[33467, 96146, 81664, 2384, 27094, 71231, 71493, 103436, 19846, 5766]"
109999,"[24790, 54601, 44480, 31535, 54434, 57225, 54349, 80506, 25115, 103408]"
110000,"[46832, 8576, 22302, 14133, 107136, 52966, 106268, 52201, 2254, 2076]"
110001,"[72647, 37581, 39066, 3694, 67250, 80102, 44041, 99661, 61741, 73292]"
110002,"[19982, 74228, 30085, 81916, 74745, 67067, 79505, 41644, 20531, 1285]"
110003,"[45382, 100557, 56448, 20631, 86572, 37952, 5393, 90762, 66507, 84903]"
110004,"[27125, 84284, 31913, 81929, 902, 79577, 1972, 108691, 48955, 30901]"
110005,"[44119, 57109, 103362, 93535, 78011, 64783, 90450, 82522, 74662, 25471]"
110006,"[98063, 32272, 63358, 1614, 16857, 94062, 91548, 39455, 15574, 65878]"
110007,"[68043, 25246, 35751, 82717, 4000, 73274, 1780, 6694, 97950, 75596]"
110008,"[82409, 45727, 84579, 64242, 44150, 54398, 77938, 54382, 78156, 35741]"
110009,"[48963, 22791, 96302, 67356, 50873, 56679, 61150, 101736, 34172, 5638]"
110010,"[42620, 90708, 69581, 42621, 68115, 69577, 16874, 31977, 54069, 25185]"
110011,"[18798, 55738, 6059, 47642, 109060, 17395, 107315, 107158, 101198, 38793]"
110012,"[22402, 38999, 30442, 93424, 61896, 72578, 64268, 54706, 4465, 30934]"
110013,"[96344, 101701, 8656, 51799, 92679, 45037, 93430, 41757, 40880, 42872]"
110014,"[15931, 26378, 43875, 60989, 54917, 81223, 74505, 43885, 49280, 69630]"
110015,"[105666, 67421, 35576, 96851, 32273, 76716, 71283, 93907, 50128, 37537]"
110016,"[94326, 6392, 15093, 28200, 18707, 88768, 54733, 14773, 69731, 66216]"
110017,"[24153, 27573, 9016, 9917, 30016, 98328, 41209, 80778, 64357, 84614]"
110018,"[106768, 19640, 69421, 92960, 6981, 42525, 58230, 107085, 40990, 46343]"
110019,"[47684, 77939, 89745, 99578, 35143, 38611, 95988, 61087, 71853, 104997]"
110020,"[59330, 29842, 86318, 24750, 93974, 50743, 4017, 14933, 71850, 68138]"
110021,"[13647, 77577, 89876, 28341, 98888, 34246, 79276, 69542, 101334, 55845]"
110022,"[103525, 82354, 100176, 62591, 11118, 34928, 70607, 85993, 11719, 101567]"
110023,"[82962, 29416, 3930, 58720, 99663, 9846, 15525, 47524, 87489, 50485]"
110024,"[109069, 30030, 67756, 33652, 40461, 54956, 30009, 27747, 15036, 75073]"
110025,"[39315, 10272, 47915, 31578, 49429, 386, 81646, 29791, 7620, 77633]"
110026,"[46587, 69236, 49831, 39334, 29420, 74860, 71486, 37840, 91214, 50922]"
110027,"[24398, 58698, 43487, 73110, 64898, 45694, 51433, 48025, 82293, 106046]"
110028,"[14415, 100843, 3302, 5207, 13586, 39878, 86333, 13093, 58868, 102164]"
110029,"[68310, 82980, 39013, 41565, 63676, 105454, 25397, 33602, 64152, 82168]"
110030,"[70308, 49694, 59242, 54798, 53329, 65582, 7008, 51820, 59200, 53157]"
110031,"[74039, 60190, 4556, 105678, 54909, 58239, 55982, 75690, 41730, 32728]"
110032,"[58794, 50890, 24076, 14305, 18413, 106332, 108959, 237, 72576, 81866]"
110033,"[39048, 44371, 42623, 67642, 87973, 106229, 88606, 17065, 52671, 61758]"
110034,"[47364, 98157, 1211, 66262, 77128, 83331, 26914, 12755, 32915, 40902]"
110035,"[46948, 42190, 72593, 61482, 852, 100350, 74733, 20548, 64746, 76156]"
110036,"[59005, 50110, 65261, 73276, 54841, 27402, 33525, 6650, 47176, 80740]"
110037,"[50377, 97652, 46498, 101339, 104389, 42933, 13707, 45158, 70202, 98904]"
110038,"[28223, 108590, 2757, 79505, 20531, 91609, 65540, 55165, 23289, 108893]"
110039,"[101897, 39132, 23864, 60329, 26832, 44873, 78171, 48282, 68847, 31386]"
110040,"[255, 60107, 92916, 24448, 65604, 23288, 64865, 103187, 45894, 66261]"
110041,"[77274, 65099, 7885, 17008, 97397, 35573, 12852, 26202, 11392, 13270]"
110042,"[78403, 27438, 107277, 37849, 44284, 108421, 67899, 32045, 3368, 57283]"
110043,"[36498, 14997, 38403, 28641, 59236, 16684, 20381, 72404, 49221, 104364]"
110044,"[30493, 42689, 25329, 91622, 16438, 8636, 38588, 29390, 18947, 80655]"
110045,"[19517, 11215, 91025, 43971, 67467, 84123, 22577, 23539, 5340, 6329]"
110046,"[16679, 79683, 60950, 8441, 3052, 97344, 104890, 60588, 67303, 15425]"
110047,"[66816, 94538, 40076, 73762, 46800, 18356, 7037, 64812, 57712, 105816]"
110048,"[99187, 72603, 63743, 98480, 71014, 12218, 83559, 99973, 19016, 108431]"
110049,"[30541, 16668, 100000, 11962, 55634, 39731, 86095, 99845, 83934, 61051]"
110050,"[60967, 76257, 81322, 64367, 23179, 26137, 62779, 40217, 69092, 86075]"
110051,"[76126, 1477, 49688, 54886, 13905, 102540, 17561, 92654, 84406, 77484]"
110052,"[4541, 12458, 72398, 42750, 56840, 1514, 14748, 3009, 94255, 9197]"
110053,"[16977, 84442, 21534, 27641, 22674, 23793, 24412, 98325, 14000, 14435]"
110054,"[29256, 73114, 29778, 63539, 105746, 1730, 19044, 94905, 39254, 834]"
110055,"[20462, 10646, 92766, 103762, 66921, 73761, 41096, 32361, 103943, 1612]"
110056,"[20795, 64799, 20023, 98960, 77895, 48665, 44742, 88241, 53432, 71466]"
110057,"[19873, 101953, 8070, 12695, 70214, 75913, 97710, 27947, 4463, 94076]"
110058,"[47075, 83191, 64936, 30832, 6356, 37986, 102405, 28056, 70401, 20129]"
110059,"[89844, 25191, 29990, 5725, 81854, 47158, 72178, 31095, 94576, 33127]"
110060,"[90541, 2577, 2399, 75780, 15543, 28067, 85240, 9651, 30585, 36512]"
110061,"[56067, 25506, 27951, 4544, 31375, 40435, 54553, 21274, 94138, 24949]"
110062,"[101378, 25349, 79991, 15419, 16377, 76014, 23898, 74015, 65837, 48129]"
110063,"[31997, 46791, 46854, 19339, 58123, 20272, 34117, 36183, 104071, 100992]"
110064,"[14508, 39033, 8374, 101364, 28876, 3700, 98163, 83739, 15295, 78465]"
110065,"[59259, 76705, 73133, 8242, 83190, 50364, 44569, 14797, 58702, 76008]"
110066,"[16322, 47601, 63231, 1029, 71778, 35782, 41782, 43038, 87353, 51034]"
110067,"[12624, 12800, 15261, 69882, 87648, 690, 99976, 92865, 92497, 100420]"
110068,"[79047, 68417, 30121, 87807, 7505, 94086, 12138, 43593, 27807, 48326]"
110069,"[106511, 22279, 51623, 103724, 90865, 80622, 98845, 74844, 57501, 21522]"
110070,"[21632, 80328, 57950, 55152, 35449, 46280, 9476, 42237, 6311, 59435]"
110071,"[63593, 17615, 30809, 27970, 47986, 58966, 18909, 21508, 69752, 21097]"
110072,"[1662, 696, 58449, 87095, 1878, 34176, 82492, 109533, 71421, 28870]"
110073,"[63932, 7422, 98129, 9801, 90637, 40004, 87460, 51264, 43605, 58297]"
110074,"[5369, 62409, 61537, 56418, 33698, 48456, 8315, 75032, 69214, 79396]"
110075,"[52519, 57756, 15999, 105971, 56574, 3417, 18951, 5477, 83288, 104162]"
110076,"[41320, 65462, 27122, 13571, 56200, 28399, 26948, 98709, 83882, 2353]"
110077,"[15793, 40609, 87033, 21005, 54118, 62583, 53911, 48738, 36517, 17490]"
110078,"[42397, 89812, 9790, 103147, 2587, 83036, 68168, 89974, 43560, 20734]"
110079,"[11145, 20000, 82026, 74843, 35430, 56819, 93541, 51376, 71488, 10398]"
