Index,Index_list
109919,"[108310, 69524, 27829, 13756, 60569, 63643, 52980, 5644, 10965, 86142]"
109920,"[105597, 107813, 105831, 9012, 34096, 64153, 86074, 59006, 15981, 16738]"
109921,"[31378, 108602, 43923, 27148, 89940, 62611, 87206, 28121, 10921, 55653]"
109922,"[98992, 11910, 33791, 99749, 103269, 76762, 38139, 16164, 79684, 37645]"
109923,"[72249, 56767, 96252, 6830, 4686, 7357, 18873, 94928, 71636, 79912]"
109924,"[58758, 7026, 57840, 61017, 61749, 36761, 15746, 518, 17730, 92548]"
109925,"[81252, 96724, 50565, 6209, 52753, 36570, 51821, 37271, 11057, 5231]"
109926,"[567, 40491, 40687, 64045, 89876, 101318, 58411, 48144, 76484, 28341]"
109927,"[103098, 109497, 75424, 89021, 8368, 11071, 103082, 37794, 33679, 103507]"
109928,"[16756, 7331, 7566, 95293, 59806, 34774, 72748, 98114, 1405, 38123]"
109929,"[34026, 87958, 31804, 55833, 100043, 9639, 42672, 32638, 2, 4367]"
109930,"[41300, 34065, 104755, 5064, 96468, 96879, 57861, 15509, 21645, 73878]"
109931,"[50179, 8775, 38808, 26123, 107325, 4859, 3657, 86168, 94081, 66081]"
109932,"[33108, 11169, 97716, 55830, 94869, 17147, 83102, 4708, 87010, 28085]"
109933,"[22347, 18532, 98993, 94696, 76618, 88539, 95501, 7536, 53738, 37966]"
109934,"[66508, 105618, 71270, 72319, 86365, 34266, 107147, 30529, 99208, 81239]"
109935,"[24464, 13282, 66141, 59303, 15275, 73183, 191, 76217, 3287, 71327]"
109936,"[21433, 71708, 38382, 35351, 41714, 109356, 67607, 94122, 75268, 4904]"
109937,"[50716, 102189, 41012, 80784, 63166, 21592, 9432, 5416, 45211, 62426]"
109938,"[32231, 108216, 22359, 82205, 103142, 74241, 4255, 97171, 24158, 82517]"
109939,"[41591, 69005, 25212, 105635, 95605, 88354, 5141, 11306, 108239, 47696]"
109940,"[68351, 29173, 95510, 17331, 37653, 2170, 85455, 93887, 18717, 12549]"
109941,"[22452, 29048, 96190, 32886, 67552, 18683, 76386, 56891, 7974, 28947]"
109942,"[85628, 29257, 35100, 23358, 24501, 107788, 6753, 38331, 45423, 76129]"
109943,"[98165, 72068, 56014, 49203, 30701, 80138, 76602, 66497, 36303, 76343]"
109944,"[70828, 95265, 47285, 49091, 63381, 72240, 77855, 24540, 1014, 4529]"
109945,"[107538, 61234, 23365, 61170, 59671, 1091, 16909, 42585, 15675, 44103]"
109946,"[97492, 54805, 60617, 72291, 95431, 25008, 105007, 12854, 102684, 26289]"
109947,"[106617, 59666, 71995, 82293, 60759, 2707, 108874, 85267, 109238, 33497]"
109948,"[39906, 79010, 1220, 22907, 67549, 109682, 16686, 89380, 69848, 62466]"
109949,"[104247, 11246, 19366, 8492, 2493, 15947, 49019, 68748, 23632, 64975]"
109950,"[86401, 8095, 41023, 39475, 15206, 40451, 109183, 83981, 1183, 80920]"
109951,"[106793, 31061, 85994, 6517, 23048, 95451, 104807, 37469, 31732, 22486]"
109952,"[49173, 94586, 52065, 100144, 98033, 43914, 61189, 84515, 97262, 74617]"
109953,"[12512, 47421, 33080, 50976, 3962, 87300, 78507, 39469, 4751, 99439]"
109954,"[105340, 57481, 72357, 34852, 29995, 78863, 61350, 46862, 81275, 42599]"
109955,"[91347, 99373, 371, 95392, 105951, 1120, 99111, 92180, 59711, 106050]"
109956,"[102253, 97322, 11618, 10849, 18238, 10069, 44956, 79241, 53522, 10302]"
109957,"[61950, 23643, 83752, 69566, 64705, 101380, 90094, 82919, 55187, 97961]"
109958,"[39429, 99565, 53381, 72101, 44221, 23582, 50912, 80807, 105168, 3258]"
109959,"[100960, 23187, 70799, 75988, 59396, 64815, 107219, 81391, 98495, 46319]"
109960,"[25351, 4453, 26106, 57982, 76508, 19, 5353, 87099, 66234, 52274]"
109961,"[81669, 27490, 34170, 15305, 20008, 95715, 66740, 12308, 72909, 17501]"
109962,"[104092, 68183, 75238, 57851, 66441, 96524, 95658, 66653, 44476, 7878]"
109963,"[71966, 104690, 79060, 96730, 13436, 26907, 82664, 29997, 3953, 36810]"
109964,"[99661, 11744, 36686, 29311, 18159, 82224, 20935, 10363, 22587, 92976]"
109965,"[63406, 62009, 38823, 14085, 86418, 17335, 61327, 100307, 49343, 3196]"
109966,"[13409, 12536, 79448, 19383, 91059, 63268, 54820, 44932, 74684, 39434]"
109967,"[19006, 109142, 46619, 29768, 98116, 89668, 14747, 35347, 44074, 2146]"
109968,"[26561, 27792, 92838, 69997, 70959, 91117, 6416, 108280, 68163, 91199]"
109969,"[80068, 84923, 32551, 99529, 44447, 108284, 100006, 53085, 31209, 2245]"
109970,"[21952, 60759, 2707, 24028, 102937, 80760, 93976, 28967, 96824, 44651]"
109971,"[49734, 33773, 6300, 38290, 52278, 3707, 29490, 18352, 66418, 99450]"
109972,"[82388, 107257, 31605, 74626, 90056, 49778, 102551, 57833, 23694, 55228]"
109973,"[8056, 26439, 20103, 90932, 97501, 76343, 18055, 66497, 105162, 79475]"
109974,"[54183, 70979, 78682, 15936, 9580, 39568, 109459, 71952, 77352, 17899]"
109975,"[108825, 36500, 97969, 3603, 3365, 33466, 62177, 66745, 48504, 43331]"
109976,"[2995, 11061, 75223, 38945, 76509, 43234, 2737, 6473, 85774, 6566]"
109977,"[93850, 43516, 31830, 9579, 102770, 63748, 100440, 88646, 6726, 54967]"
109978,"[34690, 80981, 81477, 37034, 17162, 64126, 28807, 74853, 50898, 93789]"
109979,"[29620, 48215, 44057, 99288, 42335, 73385, 22709, 41297, 54091, 49833]"
109980,"[105099, 50554, 103367, 9515, 73279, 88749, 1885, 81228, 96285, 17645]"
109981,"[13903, 61288, 41524, 16379, 7774, 60140, 84602, 10686, 59956, 84930]"
109982,"[48776, 25235, 72568, 62905, 13151, 19540, 83512, 106397, 38807, 49880]"
109983,"[39319, 61763, 39820, 98907, 102017, 6750, 61347, 46166, 45157, 59632]"
109984,"[22647, 49227, 5383, 89903, 4046, 62373, 106701, 11684, 78480, 62976]"
109985,"[1513, 102850, 73767, 63215, 73004, 78617, 65374, 12432, 76628, 35865]"
109986,"[12700, 53143, 81025, 19373, 18952, 9654, 79631, 5117, 109259, 26838]"
109987,"[13321, 74045, 43241, 45617, 7418, 23180, 54994, 71947, 46851, 33559]"
109988,"[50935, 21578, 27788, 24612, 16835, 68542, 47216, 97187, 48861, 103090]"
109989,"[8885, 61952, 58309, 82489, 13208, 70537, 38638, 12053, 13222, 47898]"
109990,"[21367, 85833, 9743, 34274, 11187, 91864, 58146, 107533, 12560, 30464]"
109991,"[48676, 97192, 29419, 8858, 108685, 102094, 8946, 4886, 37691, 35122]"
109992,"[25922, 9558, 64875, 16174, 9811, 23489, 33424, 87619, 25829, 65011]"
109993,"[65207, 80894, 73818, 26894, 72272, 7628, 88399, 76641, 40433, 8814]"
109994,"[101876, 8808, 32666, 103724, 42103, 88676, 2159, 61983, 78874, 273]"
109995,"[101712, 32508, 73163, 65693, 69722, 75731, 74290, 62222, 10271, 50284]"
109996,"[47715, 31376, 52577, 100183, 50575, 37631, 93072, 33970, 30898, 53638]"
109997,"[27766, 15755, 39456, 50671, 80556, 25866, 52986, 87575, 47205, 4049]"
109998,"[71231, 33467, 2384, 19846, 107428, 2079, 30195, 96146, 81664, 27094]"
109999,"[24790, 53819, 61891, 78757, 38024, 54601, 44480, 57225, 80506, 31535]"
110000,"[46832, 2076, 53580, 34780, 17905, 56887, 8576, 22302, 14133, 2254]"
110001,"[72647, 44041, 64166, 105290, 61587, 108333, 4541, 37581, 3694, 67250]"
110002,"[19982, 6954, 41644, 95139, 72036, 99323, 41256, 41352, 81916, 74745]"
110003,"[2412, 30591, 100557, 86572, 45382, 56448, 48143, 21069, 90762, 66507]"
110004,"[30901, 90088, 12143, 24973, 31913, 27125, 7074, 26952, 4068, 84284]"
110005,"[44119, 56247, 30000, 57109, 103362, 93535, 64783, 102922, 44765, 82028]"
110006,"[65878, 10452, 30174, 98063, 32272, 1614, 63358, 85424, 10712, 18550]"
110007,"[68043, 35751, 82717, 4093, 41274, 25246, 1780, 75596, 97950, 97891]"
110008,"[78156, 54382, 61446, 54134, 82409, 64456, 108836, 76419, 17333, 91702]"
110009,"[67356, 42985, 34172, 22791, 5638, 104429, 56679, 101736, 61146, 18699]"
110010,"[68115, 69577, 82945, 42620, 90708, 42621, 56365, 39515, 20925, 7152]"
110011,"[38793, 71996, 101016, 29136, 23287, 107293, 88400, 18798, 55738, 6059]"
110012,"[22402, 30934, 54706, 4465, 72578, 88988, 103785, 38999, 93424, 30442]"
110013,"[92679, 45037, 47414, 12535, 98979, 96344, 101701, 93430, 97791, 42872]"
110014,"[15931, 48234, 36355, 69630, 42797, 14024, 105245, 35131, 20481, 100789]"
110015,"[32273, 30516, 37880, 13391, 55100, 105666, 67421, 84694, 100822, 15539]"
110016,"[94326, 66216, 69731, 91116, 103622, 77920, 60544, 84271, 7320, 6392]"
110017,"[24153, 27573, 98328, 90101, 99421, 1122, 95354, 91907, 105990, 25125]"
110018,"[42525, 14248, 106768, 19640, 92960, 6981, 69421, 6817, 6548, 48781]"
110019,"[47684, 77939, 35143, 43352, 89745, 99578, 71853, 61087, 95988, 38611]"
110020,"[24750, 93974, 101286, 11282, 59330, 29842, 86730, 32930, 83237, 80101]"
110021,"[77577, 34246, 106111, 40491, 13647, 89876, 28341, 98888, 55845, 39585]"
110022,"[82354, 103525, 70607, 85993, 78169, 101567, 818, 49163, 56088, 11025]"
110023,"[60820, 20402, 82962, 58720, 29416, 99663, 9846, 52970, 3930, 47524]"
110024,"[15036, 75073, 65155, 99593, 17383, 30009, 9015, 109069, 30030, 40461]"
110025,"[87539, 97298, 39315, 10272, 81646, 386, 38010, 97759, 5363, 49429]"
110026,"[41102, 46587, 69236, 49831, 68932, 80163, 33171, 11499, 47945, 37840]"
110027,"[43487, 105982, 15207, 109325, 73538, 6284, 79807, 79199, 108582, 65963]"
110028,"[29833, 86333, 13093, 100843, 87766, 71446, 60089, 23746, 14391, 21351]"
110029,"[82980, 68310, 41565, 63676, 64152, 88127, 82168, 86911, 44442, 39013]"
110030,"[106462, 62090, 51820, 32804, 42498, 2804, 70308, 10622, 92996, 1260]"
110031,"[105678, 74039, 60190, 16501, 91078, 95006, 33710, 10969, 83383, 3049]"
110032,"[58794, 24076, 50890, 237, 92822, 97351, 72576, 106332, 56034, 67402]"
110033,"[39048, 88606, 50246, 42623, 44371, 67642, 87973, 61758, 51357, 42331]"
110034,"[47364, 1211, 77128, 81905, 98157, 66262, 26125, 87542, 4848, 23194]"
110035,"[20548, 61482, 64746, 46948, 42190, 72593, 74733, 100350, 48688, 11130]"
110036,"[80740, 59630, 59005, 27402, 72971, 3882, 7126, 78930, 81574, 19190]"
110037,"[50377, 46498, 104389, 89917, 97541, 13707, 84225, 105655, 83772, 12912]"
110038,"[108590, 23289, 65540, 108893, 93538, 54912, 2757, 28223, 79505, 20531]"
110039,"[68847, 107985, 80549, 57066, 94243, 16038, 90344, 101897, 39132, 60329]"
110040,"[255, 92916, 100490, 58658, 61947, 85616, 4957, 8939, 60107, 24448]"
110041,"[35573, 13270, 51610, 36700, 95140, 77274, 65099, 7885, 17008, 26202]"
110042,"[37849, 108421, 32045, 67899, 60839, 37981, 7419, 67032, 78403, 27438]"
110043,"[36498, 14997, 28641, 20381, 72404, 59236, 16684, 72770, 49221, 104364]"
110044,"[42689, 79245, 77412, 3666, 54948, 57726, 42000, 30493, 25329, 91622]"
110045,"[59648, 21387, 80403, 19517, 11215, 91025, 80830, 87480, 18935, 11188]"
110046,"[104890, 16679, 79683, 82936, 24395, 56929, 44186, 58905, 79647, 85408]"
110047,"[94538, 76745, 98416, 62065, 86477, 92621, 66816, 73762, 40076, 46800]"
110048,"[72603, 99187, 83559, 108431, 99973, 19016, 48532, 82901, 6524, 16591]"
110049,"[30541, 99845, 94018, 50336, 53612, 46569, 19708, 87808, 21177, 83747]"
110050,"[60967, 26137, 48946, 43775, 81322, 76257, 64367, 23179, 62779, 40217]"
110051,"[76126, 4220, 49842, 61574, 52125, 21141, 92654, 9911, 99719, 55501]"
110052,"[1514, 56840, 3009, 9613, 37581, 95959, 4541, 12458, 72398, 42750]"
110053,"[16977, 84442, 51558, 14000, 23552, 101819, 74250, 14435, 27270, 4267]"
110054,"[73114, 94905, 834, 18091, 39254, 86870, 28620, 31096, 29256, 63539]"
110055,"[57693, 87638, 72332, 60838, 7231, 10646, 20462, 92766, 73761, 103943]"
110056,"[53432, 68225, 20795, 64799, 20023, 77895, 7029, 21841, 44742, 23941]"
110057,"[101953, 55052, 19873, 8070, 72880, 16843, 21408, 15225, 82052, 73520]"
110058,"[47075, 30832, 24414, 43795, 6356, 102405, 9214, 20690, 28056, 25595]"
110059,"[25191, 81854, 24405, 47527, 79790, 73670, 99891, 23700, 58303, 89844]"
110060,"[55616, 21671, 34677, 107945, 90541, 85240, 9651, 80710, 64277, 85602]"
110061,"[56067, 31375, 36432, 11185, 16520, 25506, 4544, 50950, 7588, 41757]"
110062,"[25349, 13189, 101378, 96640, 74015, 6773, 40326, 43700, 85277, 101783]"
110063,"[13226, 19149, 41599, 26645, 94839, 69277, 8157, 31997, 46791, 46854]"
110064,"[39033, 14508, 8374, 93054, 3948, 20868, 81344, 10142, 96206, 6811]"
110065,"[58702, 20310, 97561, 71389, 50364, 73133, 8242, 36995, 25362, 42392]"
110066,"[16322, 1605, 54937, 77041, 9772, 47601, 63231, 1029, 71778, 35782]"
110067,"[12624, 87648, 690, 15261, 12800, 69882, 99976, 92497, 79654, 101123]"
110068,"[7505, 5618, 79047, 18506, 27807, 36178, 81843, 16395, 55273, 68417]"
110069,"[18685, 106511, 22279, 98845, 59899, 51623, 103724, 90865, 74844, 21522]"
110070,"[80328, 21632, 57950, 35449, 9476, 42237, 59435, 6311, 61610, 51402]"
110071,"[27970, 47986, 10700, 44833, 34791, 59403, 60242, 98243, 63593, 17615]"
110072,"[1878, 109533, 40755, 1662, 31387, 61976, 15470, 13584, 57354, 2345]"
110073,"[56406, 79550, 42960, 76610, 81088, 42142, 40004, 63100, 51168, 37725]"
110074,"[48456, 79396, 69449, 102844, 43668, 38317, 62565, 75680, 10247, 70988]"
110075,"[52519, 3417, 93010, 18951, 14228, 31730, 27266, 16078, 88875, 57756]"
110076,"[43422, 26948, 64994, 1770, 72350, 83882, 39290, 983, 41320, 29080]"
110077,"[54118, 21005, 62583, 36517, 17490, 28889, 105144, 47739, 15793, 40609]"
110078,"[89812, 9790, 45262, 20479, 29253, 100937, 42397, 95154, 84972, 80673]"
110079,"[51376, 62510, 11145, 20000, 105513, 20211, 98178, 4810, 16089, 74843]"
