Index,Index_list
109835,"[38323, 54543, 94740, 91750, 92259, 29348, 48374, 3888, 78825, 48563]"
109836,"[46937, 82682, 37776, 54023, 46271, 42125, 30505, 91688, 104064, 109558]"
109837,"[81523, 95753, 94190, 98385, 94837, 49955, 71998, 7502, 42969, 30568]"
109838,"[56692, 68787, 67503, 103272, 44621, 88576, 94244, 19389, 98568, 52437]"
109839,"[13548, 18442, 90062, 58586, 5573, 64131, 58360, 11984, 90261, 45678]"
109840,"[28903, 27220, 90153, 90137, 38301, 20073, 91105, 4488, 3062, 77549]"
109841,"[61552, 22676, 35475, 4506, 55162, 54038, 59181, 42742, 109556, 21730]"
109842,"[33690, 21084, 104712, 89328, 11622, 74729, 17765, 9181, 105929, 17336]"
109843,"[83216, 27012, 47442, 45354, 21889, 81833, 94219, 68068, 35714, 100432]"
109844,"[23610, 109331, 43170, 17111, 51300, 18322, 5831, 62172, 40875, 84672]"
109845,"[99743, 50836, 74981, 79553, 81425, 67666, 56843, 104400, 35811, 55761]"
109846,"[66415, 22645, 66745, 16549, 18565, 64849, 82368, 107200, 8331, 31178]"
109847,"[59316, 75760, 20800, 96484, 25381, 65453, 66022, 37532, 45439, 26077]"
109848,"[66917, 70342, 11829, 92914, 92508, 35058, 106990, 72169, 67532, 48088]"
109849,"[17608, 75747, 64843, 59707, 31275, 55545, 77347, 89994, 35399, 84284]"
109850,"[97157, 25588, 30070, 85696, 68270, 41674, 3765, 56994, 73854, 41842]"
109851,"[70686, 88604, 29563, 94545, 78759, 67284, 51350, 82477, 4812, 1227]"
109852,"[41219, 98484, 88398, 22515, 54706, 97294, 34299, 88241, 9073, 57539]"
109853,"[54222, 20443, 19236, 98531, 109283, 46551, 89779, 77534, 23062, 96411]"
109854,"[58718, 100548, 70046, 31229, 35358, 14509, 12987, 18915, 54508, 8906]"
109855,"[10319, 16047, 22203, 67111, 53230, 83757, 33751, 105176, 103713, 91194]"
109856,"[23754, 67681, 23546, 62432, 65320, 7340, 29813, 86327, 103118, 28815]"
109857,"[5586, 15125, 54142, 30620, 18715, 97234, 50493, 46112, 33371, 82932]"
109858,"[65543, 30299, 51450, 85262, 52332, 22353, 76148, 100228, 73203, 70034]"
109859,"[96052, 57232, 47946, 72296, 18505, 82531, 84606, 34205, 17307, 16859]"
109860,"[8488, 57646, 17767, 21117, 30546, 23221, 10927, 77067, 20822, 23449]"
109861,"[7114, 34933, 28794, 104893, 11645, 68282, 30305, 80958, 8269, 21678]"
109862,"[25232, 21615, 9769, 106272, 50469, 39686, 39212, 54046, 67768, 32185]"
109863,"[82917, 35067, 97419, 55656, 91989, 4583, 17841, 82103, 66282, 87684]"
109864,"[10780, 34614, 38824, 28277, 30602, 35939, 108453, 48376, 40262, 40856]"
109865,"[9795, 39986, 54901, 12713, 12600, 34235, 76731, 42158, 97998, 43435]"
109866,"[735, 109266, 28917, 4509, 62877, 11992, 57807, 87757, 74688, 67287]"
109867,"[82480, 14043, 26977, 36447, 84265, 55406, 12544, 101741, 40095, 90123]"
109868,"[8556, 47669, 74747, 25326, 46530, 59820, 5128, 18441, 3968, 37812]"
109869,"[87766, 58868, 23746, 14415, 5207, 3302, 13586, 39878, 100843, 40926]"
109870,"[66334, 74709, 31910, 57271, 20014, 35553, 37100, 59402, 7985, 102674]"
109871,"[69563, 2901, 68127, 9100, 83489, 23414, 46844, 100415, 79685, 57560]"
109872,"[59247, 98546, 70257, 62833, 109535, 71471, 73567, 45603, 106522, 65900]"
109873,"[9295, 56503, 49614, 43978, 75349, 61647, 72476, 58555, 81939, 77860]"
109874,"[88669, 29370, 50977, 45449, 4170, 66622, 54424, 55807, 42027, 68234]"
109875,"[69146, 87663, 88694, 43069, 49803, 74654, 37335, 76225, 2932, 109311]"
109876,"[20164, 61920, 75049, 24633, 29442, 38106, 22183, 64825, 23594, 98931]"
109877,"[105026, 95920, 33641, 24567, 24389, 56693, 97176, 88927, 96908, 2916]"
109878,"[63665, 23167, 14744, 58655, 95885, 12090, 108980, 97867, 13537, 75732]"
109879,"[76092, 35792, 75952, 3797, 77468, 37549, 54267, 61229, 52436, 28995]"
109880,"[17941, 42709, 101776, 22047, 50368, 63475, 49333, 46888, 61183, 104550]"
109881,"[71813, 49856, 12661, 42736, 75082, 88471, 108248, 16654, 93669, 34051]"
109882,"[99741, 10713, 58879, 48912, 91683, 32573, 7464, 86806, 43432, 47044]"
109883,"[99446, 48360, 33277, 61006, 74755, 109640, 38495, 51811, 65153, 40089]"
109884,"[1772, 64283, 109007, 42113, 28992, 91275, 105834, 52331, 58576, 56149]"
109885,"[23869, 61288, 48960, 42403, 79616, 12716, 57247, 16685, 4660, 61745]"
109886,"[108718, 22575, 56972, 52448, 90325, 7483, 37788, 95272, 102280, 95571]"
109887,"[101146, 23133, 101083, 90179, 17595, 49421, 68827, 58563, 66810, 59427]"
109888,"[84508, 34660, 50077, 88292, 70135, 47624, 65565, 27306, 14164, 62930]"
109889,"[100291, 40889, 73715, 89707, 28659, 56950, 22270, 68204, 107776, 86042]"
109890,"[36181, 90206, 27887, 32823, 35359, 104528, 79826, 66139, 101753, 55971]"
109891,"[65506, 10125, 21643, 80249, 92768, 68477, 107198, 317, 106450, 101686]"
109892,"[66978, 77604, 68262, 65190, 70660, 89073, 94250, 70536, 64795, 55685]"
109893,"[77129, 6813, 55356, 15743, 82865, 95066, 82288, 74881, 32343, 47715]"
109894,"[106701, 78480, 31438, 37229, 62976, 96806, 93256, 104674, 8270, 89914]"
109895,"[65929, 35093, 18225, 107330, 18603, 75120, 94922, 94218, 103731, 22790]"
109896,"[74703, 109006, 86043, 85790, 23073, 105192, 407, 8665, 60732, 9302]"
109897,"[45705, 29273, 103842, 96801, 24246, 12023, 48160, 79921, 11907, 86288]"
109898,"[40476, 22283, 49705, 16802, 36828, 99170, 85067, 82364, 99744, 16873]"
109899,"[15216, 53668, 41186, 76736, 23544, 88866, 66016, 74257, 34286, 59588]"
109900,"[46918, 97880, 70092, 69916, 6246, 20025, 61390, 58254, 69636, 85902]"
109901,"[51533, 98576, 92214, 97781, 328, 52144, 9954, 22806, 44767, 44854]"
109902,"[7883, 101152, 625, 89401, 4735, 3522, 42945, 48137, 36451, 51753]"
109903,"[37828, 33985, 5203, 50450, 10300, 70582, 2099, 40541, 27248, 109544]"
109904,"[55390, 92053, 89174, 36496, 62093, 55591, 97923, 34089, 90483, 45875]"
109905,"[50524, 101758, 61702, 99818, 51488, 100334, 12450, 50889, 82314, 1203]"
109906,"[91130, 78245, 76249, 17680, 55259, 20847, 65455, 59280, 106054, 108960]"
109907,"[21471, 49558, 38975, 15045, 89686, 64376, 3200, 18722, 34546, 33514]"
109908,"[1761, 54967, 17289, 84618, 26130, 89942, 45036, 67645, 10201, 102513]"
109909,"[70989, 39644, 99174, 36237, 42883, 42122, 40314, 3522, 4735, 100399]"
109910,"[22270, 100291, 29375, 28659, 56950, 68204, 102214, 92737, 10728, 86042]"
109911,"[74105, 71331, 50305, 92170, 40449, 107242, 5629, 90725, 24343, 39949]"
109912,"[79526, 34552, 47038, 5954, 86675, 90373, 56197, 107455, 33852, 24794]"
109913,"[102350, 44731, 82630, 95384, 98947, 86022, 44513, 98826, 44232, 100001]"
109914,"[3659, 53852, 61392, 61230, 36428, 26233, 31774, 38854, 47304, 60691]"
109915,"[109657, 21054, 99406, 101463, 98388, 90871, 70667, 9615, 80887, 24623]"
109916,"[1448, 46185, 93449, 37116, 13763, 14123, 96046, 87493, 93728, 97113]"
109917,"[39037, 85404, 60169, 49831, 71486, 29420, 74297, 57209, 8303, 68712]"
109918,"[89948, 22705, 3887, 72575, 52010, 35917, 83522, 67157, 23609, 95304]"
109919,"[69524, 108310, 13756, 60569, 27829, 52980, 54657, 27972, 9028, 102443]"
109920,"[105597, 64153, 107813, 86074, 59006, 15981, 16738, 71074, 106050, 9012]"
109921,"[36, 23228, 31378, 89940, 108602, 43923, 27148, 87206, 70644, 58311]"
109922,"[99749, 98992, 2097, 103269, 101671, 76762, 38139, 16164, 79684, 108336]"
109923,"[6830, 96252, 4686, 56767, 79912, 13936, 84940, 71973, 23887, 68889]"
109924,"[58758, 61749, 1857, 86150, 2639, 101933, 5432, 518, 38212, 84399]"
109925,"[36570, 51821, 81252, 96724, 50565, 37271, 59846, 106381, 61233, 61962]"
109926,"[567, 40491, 48077, 16310, 56719, 34837, 29730, 1568, 76484, 64045]"
109927,"[103098, 33679, 109497, 103507, 56948, 52726, 83717, 88213, 106965, 23259]"
109928,"[34774, 16756, 7331, 72748, 28074, 76098, 58323, 72032, 13501, 38722]"
109929,"[34026, 2, 4367, 31804, 55833, 7890, 23779, 32644, 9639, 100043]"
109930,"[104755, 5064, 41300, 34065, 96879, 96468, 57861, 72336, 34755, 21645]"
109931,"[4859, 3657, 107325, 94081, 8775, 66081, 86168, 50179, 38808, 75909]"
109932,"[83102, 11169, 97716, 33108, 76403, 4708, 57204, 42820, 52002, 35088]"
109933,"[76618, 88539, 95501, 94696, 98993, 18532, 22347, 16151, 80691, 4663]"
109934,"[66508, 105618, 71270, 48351, 16315, 12076, 16416, 107147, 34266, 58328]"
109935,"[66141, 59303, 17069, 59546, 481, 93895, 73183, 70730, 88043, 45830]"
109936,"[41714, 71708, 38382, 21433, 17683, 109356, 46463, 39813, 22793, 15585]"
109937,"[41012, 102189, 86921, 80784, 62426, 21592, 5416, 108758, 77071, 9432]"
109938,"[74241, 4255, 97171, 82517, 24158, 47997, 72329, 43807, 55721, 53263]"
109939,"[88354, 5141, 25212, 69005, 41591, 11306, 108239, 39251, 107594, 66362]"
109940,"[68351, 85455, 37653, 2170, 105892, 51871, 88684, 93887, 78809, 86689]"
109941,"[22452, 51749, 64584, 9506, 14458, 103138, 56891, 52161, 85186, 71962]"
109942,"[35100, 23358, 98462, 24501, 10990, 107788, 62559, 76129, 40341, 61524]"
109943,"[98165, 40475, 105162, 30701, 8056, 66497, 80138, 76343, 98757, 10989]"
109944,"[72240, 77855, 70828, 95265, 18105, 30712, 10940, 18103, 105413, 4529]"
109945,"[23365, 89498, 61234, 102899, 74591, 107538, 49330, 31226, 61170, 59671]"
109946,"[25008, 12854, 26289, 102684, 105007, 23847, 20378, 3329, 106572, 59067]"
109947,"[106617, 59666, 109238, 108874, 85267, 87098, 71995, 91289, 33497, 82293]"
109948,"[39906, 67549, 62042, 72457, 79010, 1220, 104958, 45989, 2742, 41992]"
109949,"[104247, 11246, 68748, 49019, 23632, 64975, 8492, 44793, 4312, 68971]"
109950,"[41023, 39475, 15206, 86401, 40451, 8095, 40964, 62399, 14367, 45672]"
109951,"[6517, 95451, 18646, 104807, 23048, 14081, 46632, 37469, 42062, 19212]"
109952,"[49173, 84515, 61189, 94586, 97262, 52065, 74617, 6303, 50224, 69823]"
109953,"[12512, 47421, 33080, 50976, 78507, 4751, 39469, 81411, 99439, 38310]"
109954,"[61350, 46862, 81275, 42599, 38294, 98515, 109396, 48877, 105340, 57481]"
109955,"[1120, 99111, 91347, 99373, 106050, 33950, 34183, 50030, 55136, 53834]"
109956,"[18238, 53522, 10302, 94092, 12689, 10069, 44956, 31832, 79241, 35749]"
109957,"[83752, 69566, 64705, 101380, 109172, 86158, 81515, 97961, 55187, 103494]"
109958,"[53381, 72101, 39429, 95363, 21763, 21426, 80807, 44221, 3258, 105168]"
109959,"[98495, 70799, 39498, 59396, 75988, 64815, 100960, 107219, 23187, 70259]"
109960,"[25351, 5353, 66234, 87099, 98039, 52274, 4453, 26106, 11434, 27112]"
109961,"[15305, 20008, 95715, 81669, 34170, 27490, 73743, 66740, 12308, 99112]"
109962,"[104092, 75238, 68183, 83387, 82157, 84782, 106886, 75107, 57851, 66441]"
109963,"[71966, 29997, 84320, 85352, 3953, 36596, 104690, 26907, 96730, 87658]"
109964,"[29311, 36686, 54769, 38392, 99661, 18708, 15309, 18159, 11744, 20935]"
109965,"[14085, 38823, 17335, 61327, 86418, 63406, 3196, 62009, 95640, 15787]"
109966,"[79448, 13409, 12536, 19383, 12595, 30100, 43942, 70273, 50805, 63268]"
109967,"[19006, 109142, 46619, 29768, 12178, 79640, 47240, 89668, 95506, 19124]"
109968,"[26561, 92838, 6416, 14455, 69997, 91117, 70959, 108280, 68163, 52158]"
109969,"[80068, 109634, 100006, 84923, 32679, 104668, 98487, 56611, 48003, 5814]"
109970,"[21952, 97951, 19578, 24028, 96824, 60759, 2707, 28967, 93976, 44651]"
109971,"[66418, 18352, 29490, 99450, 96932, 99018, 91192, 55126, 18831, 3707]"
109972,"[31605, 82388, 107257, 54529, 95178, 43574, 102551, 79591, 74626, 106406]"
109973,"[26439, 20103, 45291, 22885, 12523, 6312, 74948, 74964, 26895, 90932]"
109974,"[78682, 15936, 17899, 9580, 77352, 39568, 54183, 73611, 109459, 71952]"
109975,"[36500, 43331, 108825, 55798, 18016, 57443, 1625, 3900, 31178, 3603]"
109976,"[75223, 2995, 76509, 38945, 65662, 43234, 85774, 12930, 20025, 45056]"
109977,"[102770, 43516, 93850, 7170, 91633, 99732, 72302, 63748, 100440, 88646]"
109978,"[34690, 81477, 57994, 37034, 17162, 74853, 50898, 64126, 28807, 93789]"
109979,"[41297, 29620, 54091, 48215, 11476, 3980, 63025, 68557, 67171, 49833]"
109980,"[73279, 105099, 96285, 81228, 1885, 91080, 17645, 97500, 101836, 88749]"
109981,"[13903, 61288, 21226, 41524, 60140, 10686, 84602, 84930, 16704, 43980]"
109982,"[48776, 72568, 25235, 19320, 42716, 43612, 18663, 62905, 8046, 18754]"
109983,"[39319, 59632, 45157, 91917, 62916, 61763, 97520, 96787, 78329, 19611]"
109984,"[89903, 22647, 49227, 25359, 62373, 325, 55448, 83615, 4046, 11684]"
109985,"[12432, 1513, 76628, 35865, 97514, 63215, 100051, 102850, 73767, 73004]"
109986,"[45977, 12700, 55500, 26554, 39474, 47781, 81025, 53143, 19373, 9654]"
109987,"[54994, 13321, 71947, 46851, 33559, 74045, 64119, 43241, 23982, 48125]"
109988,"[27788, 21578, 24612, 68107, 106813, 43547, 67804, 89882, 85763, 47216]"
109989,"[70537, 96296, 61952, 17417, 13208, 82489, 58309, 8885, 63495, 76591]"
109990,"[9743, 34274, 20543, 21367, 93302, 85833, 102422, 80923, 94067, 11187]"
109991,"[48676, 8858, 108685, 97192, 29419, 8946, 102094, 4886, 40979, 11593]"
109992,"[25922, 9558, 64875, 33424, 87619, 16174, 25829, 9811, 37492, 23489]"
109993,"[80894, 73818, 65207, 84525, 26894, 72272, 8814, 23482, 40433, 7628]"
109994,"[101876, 2159, 88676, 61983, 78874, 273, 42727, 72521, 8808, 94494]"
109995,"[32508, 75731, 101712, 73163, 10734, 74290, 65693, 69722, 13490, 10271]"
109996,"[100183, 50575, 37631, 93072, 37752, 30898, 33970, 52577, 47715, 18330]"
109997,"[27766, 50671, 80556, 25866, 52986, 17704, 87575, 47205, 4049, 39456]"
109998,"[33467, 19846, 71231, 27094, 96146, 81664, 2384, 28510, 66439, 42552]"
109999,"[24790, 44480, 54601, 38024, 61891, 53819, 78757, 31535, 25115, 57225]"
110000,"[46832, 8576, 52201, 52966, 107136, 2076, 106268, 53580, 22302, 14133]"
110001,"[72647, 67250, 37581, 44041, 3694, 39066, 80102, 99661, 102276, 94755]"
110002,"[19982, 74228, 30085, 81916, 74745, 55165, 46922, 67067, 10191, 79505]"
110003,"[45382, 56448, 100557, 30591, 90762, 66507, 2412, 20631, 37952, 101023]"
110004,"[31913, 27125, 30901, 84284, 81929, 79577, 108691, 7074, 1972, 902]"
110005,"[57109, 44119, 103362, 93535, 78011, 56247, 90450, 64783, 30000, 82522]"
110006,"[98063, 32272, 65878, 63358, 16857, 91548, 1614, 94062, 39455, 15574]"
110007,"[68043, 35751, 1780, 25246, 75596, 12243, 97950, 82717, 31262, 202]"
110008,"[82409, 78156, 54382, 61446, 42386, 49382, 54398, 77938, 6456, 44150]"
110009,"[48963, 67356, 5638, 34172, 61150, 50873, 101736, 104429, 96302, 56679]"
110010,"[42620, 68115, 69577, 90708, 42621, 69581, 56365, 16874, 31977, 39515]"
110011,"[18798, 38793, 55738, 6059, 47642, 109060, 107158, 17395, 107315, 24482]"
110012,"[22402, 30934, 72578, 54706, 4465, 38999, 30442, 93424, 64268, 61896]"
110013,"[96344, 45037, 92679, 101701, 8656, 51799, 41757, 40880, 93430, 41978]"
110014,"[15931, 26378, 48234, 60989, 81223, 54917, 42797, 69630, 43875, 105245]"
110015,"[32273, 67421, 35576, 105666, 96851, 93907, 21675, 37880, 25200, 30516]"
110016,"[94326, 69731, 66216, 6392, 15093, 28200, 18707, 54733, 14773, 88768]"
110017,"[24153, 27573, 98328, 9917, 90101, 30016, 9016, 1122, 80778, 41209]"
110018,"[106768, 19640, 69421, 92960, 42525, 6981, 40990, 41862, 46343, 14147]"
110019,"[47684, 77939, 89745, 99578, 35143, 38611, 95988, 104997, 13095, 71853]"
110020,"[24750, 59330, 86318, 32930, 83237, 1930, 43090, 14160, 5875, 86730]"
110021,"[13647, 77577, 89876, 28341, 98888, 34246, 79276, 69542, 101334, 56034]"
110022,"[70607, 100176, 11118, 82354, 85993, 101567, 103525, 78169, 62591, 46720]"
110023,"[82962, 29416, 99663, 58720, 3930, 9846, 47524, 15525, 98950, 4856]"
110024,"[109069, 67756, 30030, 40461, 33652, 15036, 75073, 91111, 99593, 30009]"
110025,"[10272, 39315, 49429, 386, 81646, 31578, 47915, 77633, 7620, 29791]"
110026,"[46587, 69236, 71486, 49831, 29420, 39334, 74860, 91214, 68932, 33171]"
110027,"[43487, 24398, 58698, 73110, 64898, 51433, 45694, 105982, 79807, 108582]"
110028,"[29833, 86333, 13093, 100843, 14415, 5207, 3302, 13586, 39878, 87766]"
110029,"[68310, 82980, 39013, 41565, 64152, 88127, 82168, 25397, 33602, 105454]"
110030,"[70308, 62090, 10622, 106462, 59242, 49694, 32804, 2804, 1260, 92996]"
110031,"[74039, 60190, 4556, 105678, 33710, 83383, 3049, 91078, 31236, 95006]"
110032,"[58794, 50890, 237, 72576, 24076, 97351, 14305, 81866, 91107, 64801]"
110033,"[39048, 44371, 42623, 88606, 67642, 87973, 106229, 17065, 52671, 61758]"
110034,"[47364, 98157, 66262, 1211, 77128, 32915, 26914, 12755, 83331, 40902]"
110035,"[46948, 42190, 20548, 61482, 64746, 72593, 852, 100350, 74733, 38191]"
110036,"[59005, 65261, 54841, 33525, 47176, 80740, 50110, 27402, 73276, 6650]"
110037,"[50377, 89917, 97541, 104389, 13707, 84225, 101339, 45158, 42933, 97652]"
110038,"[28223, 108590, 2757, 79505, 20531, 65540, 23289, 108893, 91609, 55165]"
110039,"[101897, 39132, 60329, 23864, 26832, 68847, 44873, 78171, 48282, 31386]"
110040,"[255, 60107, 92916, 24448, 100490, 65604, 58658, 61947, 45894, 23288]"
110041,"[77274, 35573, 13270, 17008, 65770, 12852, 26202, 11392, 65099, 7885]"
110042,"[78403, 37849, 108421, 32045, 27438, 107277, 66291, 28032, 71100, 34324]"
110043,"[36498, 28641, 14997, 38403, 72404, 59236, 49221, 16684, 20381, 104364]"
110044,"[30493, 42689, 25329, 8636, 91622, 38588, 16438, 18947, 54948, 77412]"
110045,"[11215, 19517, 43971, 91025, 67467, 5340, 22577, 84123, 21387, 59648]"
110046,"[104890, 79683, 16679, 60950, 8441, 60588, 67303, 3052, 97344, 82936]"
110047,"[66816, 73762, 40076, 7037, 46800, 18356, 94538, 64812, 105816, 57712]"
110048,"[99187, 72603, 63743, 98480, 83559, 71014, 19016, 99973, 16591, 108431]"
110049,"[30541, 99845, 16668, 11962, 100000, 55634, 86095, 66865, 83934, 39731]"
110050,"[60967, 81322, 76257, 64367, 23179, 48946, 62779, 69092, 86075, 43775]"
110051,"[76126, 1477, 49688, 77484, 99719, 52125, 61574, 7882, 21141, 4220]"
110052,"[56840, 1514, 3009, 72398, 4541, 12458, 42750, 14748, 9197, 9613]"
110053,"[16977, 84442, 14000, 51558, 23552, 101819, 21534, 27641, 24412, 99086]"
110054,"[29256, 73114, 94905, 18091, 29778, 63539, 72432, 30195, 1730, 74696]"
110055,"[10646, 20462, 92766, 57693, 72332, 87638, 103762, 60838, 73761, 66921]"
110056,"[20795, 20023, 64799, 53432, 77895, 44742, 98960, 7029, 48665, 88241]"
110057,"[19873, 101953, 8070, 12695, 70214, 75913, 21408, 97710, 72880, 15225]"
110058,"[47075, 30832, 64936, 83191, 102405, 70401, 28056, 6356, 20690, 9214]"
110059,"[25191, 81854, 89844, 29990, 5725, 47158, 31095, 79790, 23700, 73670]"
110060,"[90541, 75780, 2577, 2399, 28067, 85240, 9651, 80710, 85602, 64277]"
110061,"[56067, 25506, 27951, 31375, 4544, 11185, 97299, 50950, 50316, 21274]"
110062,"[25349, 101378, 74015, 6773, 1263, 96640, 48948, 40326, 16377, 65908]"
110063,"[31997, 46791, 20272, 46854, 19339, 58123, 26645, 19149, 41599, 94839]"
110064,"[39033, 14508, 8374, 28876, 98163, 3700, 101364, 3002, 83739, 93054]"
110065,"[58702, 83190, 59259, 8242, 73133, 76705, 14797, 44569, 36995, 88641]"
110066,"[16322, 47601, 63231, 1029, 1605, 71778, 35782, 41782, 87353, 43038]"
110067,"[690, 12624, 15261, 12800, 69882, 87648, 99976, 92497, 107043, 16900]"
110068,"[79047, 7505, 68417, 30121, 87807, 18506, 94086, 48326, 36178, 4749]"
110069,"[106511, 22279, 51623, 103724, 18685, 74844, 90865, 80622, 23491, 57501]"
110070,"[21632, 57950, 80328, 35449, 55152, 9476, 42237, 46280, 6311, 59435]"
110071,"[63593, 47986, 27970, 17615, 30809, 45673, 58966, 18909, 69752, 74749]"
110072,"[1662, 109533, 1878, 58449, 696, 82492, 34176, 28870, 71421, 97009]"
110073,"[63932, 42960, 79550, 76610, 56406, 7422, 98129, 87460, 58297, 43605]"
110074,"[48456, 5369, 62409, 79396, 69449, 56418, 61537, 33698, 75032, 8315]"
110075,"[52519, 3417, 18951, 93010, 57756, 15999, 105971, 56574, 83288, 5477]"
110076,"[65462, 13571, 98709, 29080, 41320, 27122, 56200, 33244, 983, 83882]"
110077,"[40609, 15793, 21005, 54118, 17490, 36517, 62583, 48738, 48209, 87033]"
110078,"[42397, 9790, 89812, 2587, 45262, 95154, 43560, 83036, 48302, 772]"
110079,"[11145, 20000, 51376, 74843, 82026, 35430, 93541, 77947, 105513, 10398]"
