Index,Index_list
109799,"[60252, 80731, 53019, 67994, 5663, 96339, 91190, 5675, 40787, 82917]"
109800,"[26751, 2306, 46465, 37790, 27454, 5738, 41438, 84148, 43387, 46070]"
109801,"[85051, 74139, 29125, 100361, 10089, 90925, 28497, 6346, 33643, 58231]"
109802,"[38958, 29294, 84713, 36890, 26000, 90602, 18895, 63043, 92979, 83550]"
109803,"[57636, 30151, 77486, 103406, 76676, 83477, 72769, 13365, 8471, 16062]"
109804,"[31025, 61312, 91757, 52110, 87847, 12234, 51912, 96601, 11841, 107337]"
109805,"[5400, 20161, 44305, 74124, 44064, 17637, 97949, 33212, 65476, 23904]"
109806,"[108948, 46122, 92585, 9765, 42127, 36663, 590, 71614, 73255, 90665]"
109807,"[16587, 16387, 22276, 63910, 72575, 21668, 90326, 57508, 70528, 58849]"
109808,"[107829, 21192, 75390, 10343, 5758, 65598, 16492, 585, 26748, 88162]"
109809,"[56714, 69486, 46207, 27184, 93496, 62359, 71450, 24869, 66731, 28603]"
109810,"[16688, 83138, 95198, 107570, 36518, 14610, 61191, 27286, 9766, 55605]"
109811,"[108497, 61790, 107949, 38970, 45754, 89322, 80456, 56651, 1853, 89627]"
109812,"[2252, 71738, 103645, 36876, 11557, 71374, 9541, 70400, 87146, 49815]"
109813,"[84720, 82012, 88275, 30169, 24787, 19444, 103871, 69858, 10579, 69776]"
109814,"[108126, 46787, 48765, 11482, 79428, 108812, 91402, 64205, 103817, 31953]"
109815,"[65622, 41776, 101091, 52604, 48709, 31315, 81295, 60317, 27879, 101382]"
109816,"[69701, 17908, 63543, 308, 85274, 6239, 92690, 64382, 28628, 63738]"
109817,"[43556, 95107, 27451, 65329, 13833, 12077, 24736, 77570, 23102, 6913]"
109818,"[60389, 66348, 33474, 60617, 87805, 98402, 21622, 37931, 108003, 32134]"
109819,"[22473, 97032, 78890, 20480, 90983, 41884, 87273, 45231, 58666, 100933]"
109820,"[78980, 33284, 1493, 104946, 80602, 57369, 7573, 45795, 40670, 97355]"
109821,"[52763, 35474, 40662, 20553, 97269, 33098, 107150, 54170, 5371, 86759]"
109822,"[85889, 68921, 5490, 4377, 54956, 79226, 109658, 58962, 30030, 60544]"
109823,"[19383, 12595, 79448, 43942, 70273, 91059, 39434, 52119, 43271, 28479]"
109824,"[102042, 26438, 102780, 92575, 23253, 8453, 3122, 92449, 41460, 31373]"
109825,"[10589, 80509, 3343, 68908, 107260, 98059, 88784, 45854, 42390, 41240]"
109826,"[30745, 34289, 35820, 17993, 8408, 4094, 69792, 65587, 5114, 83831]"
109827,"[36767, 17024, 14364, 38085, 32800, 23591, 23740, 106833, 84229, 8284]"
109828,"[96879, 89284, 104755, 68026, 5064, 23273, 1862, 88535, 34065, 41300]"
109829,"[62848, 108742, 71430, 14106, 89556, 55961, 97403, 70778, 61242, 104962]"
109830,"[63875, 67879, 37566, 100881, 70168, 43565, 76743, 106530, 42584, 32622]"
109831,"[98544, 89877, 78038, 56870, 79295, 96007, 13482, 85420, 37130, 42724]"
109832,"[100179, 37575, 27364, 92202, 89632, 18546, 102381, 2921, 24734, 103560]"
109833,"[89764, 13676, 26747, 89989, 88917, 92613, 104106, 64290, 67379, 48884]"
109834,"[92885, 76053, 12038, 95558, 55326, 92784, 43073, 80332, 25685, 45930]"
109835,"[38323, 54543, 94740, 91750, 29348, 78825, 92259, 48563, 3888, 53682]"
109836,"[46937, 37776, 82682, 54023, 46271, 30505, 91688, 42125, 104064, 66550]"
109837,"[81523, 49955, 7502, 95753, 94190, 42969, 98385, 42431, 94837, 88577]"
109838,"[56692, 68787, 67503, 103272, 44621, 88576, 94244, 19389, 98568, 52437]"
109839,"[13548, 90062, 5573, 58586, 64131, 11984, 18442, 90261, 58360, 46815]"
109840,"[28903, 27220, 90153, 90137, 38301, 20073, 77549, 91105, 94020, 99297]"
109841,"[4506, 22676, 61552, 54038, 59181, 10730, 4857, 55162, 21730, 109556]"
109842,"[33690, 104712, 21084, 11622, 89328, 74729, 17765, 105929, 9181, 17336]"
109843,"[83216, 27012, 45354, 81833, 21889, 47442, 94219, 68068, 35714, 100432]"
109844,"[23610, 18322, 109331, 43170, 17111, 51300, 62172, 40875, 47421, 86791]"
109845,"[99743, 74981, 50836, 81425, 79553, 67666, 56843, 41995, 104400, 35811]"
109846,"[66415, 22645, 64849, 16549, 66745, 47755, 94917, 18565, 82368, 107200]"
109847,"[59316, 75760, 25381, 65453, 96484, 20800, 37532, 45439, 70354, 26077]"
109848,"[66917, 70342, 11829, 92914, 92508, 35058, 67532, 106990, 72169, 86632]"
109849,"[17608, 75747, 64843, 59707, 55545, 31275, 35399, 89994, 16479, 84284]"
109850,"[97157, 85696, 68270, 3765, 56994, 20729, 60106, 16892, 30070, 25588]"
109851,"[70686, 88604, 29563, 94545, 78759, 82477, 51350, 1227, 67284, 4812]"
109852,"[41219, 88398, 98484, 22515, 54706, 97294, 34299, 19527, 24368, 88241]"
109853,"[54222, 98531, 109283, 20443, 23062, 79682, 92338, 106859, 30871, 19236]"
109854,"[58718, 100548, 70046, 14509, 12987, 18915, 31229, 35358, 55241, 15891]"
109855,"[105176, 103713, 91194, 10319, 16047, 60734, 22203, 67111, 53230, 83757]"
109856,"[23754, 67681, 23546, 65320, 62432, 29813, 73453, 28815, 18523, 29656]"
109857,"[5586, 15125, 54142, 30620, 97234, 50493, 33371, 18715, 46112, 74177]"
109858,"[52332, 65543, 30299, 51450, 85262, 22353, 73144, 100228, 73606, 80414]"
109859,"[96052, 47946, 72296, 57232, 34205, 84606, 18505, 28658, 42749, 55935]"
109860,"[8488, 57646, 17767, 21117, 23221, 10927, 30546, 77067, 23449, 20822]"
109861,"[7114, 34933, 104893, 11645, 28794, 68282, 8269, 30305, 57828, 21678]"
109862,"[25232, 9769, 21615, 106272, 54046, 92266, 50469, 64871, 67768, 39686]"
109863,"[82917, 35067, 97419, 55656, 91989, 87684, 4583, 46503, 82103, 105201]"
109864,"[10780, 34614, 38824, 30602, 28277, 35939, 48376, 40856, 40262, 108453]"
109865,"[9795, 39986, 34235, 42158, 12713, 12600, 54901, 86452, 76731, 97998]"
109866,"[735, 62877, 4509, 79766, 74688, 109266, 101052, 28917, 76986, 8028]"
109867,"[82480, 14043, 26977, 12544, 101741, 55406, 90123, 40095, 81404, 102392]"
109868,"[8556, 47669, 25326, 37812, 3968, 74747, 46530, 59820, 5128, 18441]"
109869,"[3302, 5207, 13586, 39878, 87766, 14415, 58868, 100843, 23746, 93538]"
109870,"[66334, 74709, 35553, 7985, 31910, 59402, 102674, 57271, 20014, 20901]"
109871,"[69563, 2901, 68127, 23414, 46844, 100415, 9100, 83489, 6376, 103495]"
109872,"[59247, 70257, 62833, 98546, 73567, 109535, 71471, 106522, 70772, 45603]"
109873,"[9295, 56503, 49614, 75349, 61647, 43978, 4527, 77860, 58555, 72476]"
109874,"[29370, 50977, 88669, 66622, 45449, 55807, 68234, 42027, 54424, 4170]"
109875,"[69146, 88694, 49803, 74654, 87663, 76225, 43069, 2932, 109311, 46520]"
109876,"[20164, 61920, 24633, 29442, 22183, 75049, 38106, 64825, 23594, 82585]"
109877,"[105026, 33641, 95920, 24567, 56693, 41926, 24389, 88927, 97176, 76936]"
109878,"[63665, 23167, 14744, 58655, 95885, 12090, 108980, 97867, 40117, 23152]"
109879,"[76092, 35792, 75952, 52436, 3797, 34345, 77468, 95772, 62473, 73031]"
109880,"[17941, 42709, 50368, 53766, 98733, 63475, 104550, 22047, 32984, 35368]"
109881,"[71813, 49856, 12661, 75082, 42736, 4387, 88471, 16654, 34051, 108248]"
109882,"[10713, 99741, 58879, 48912, 91683, 88279, 32573, 43432, 82602, 74868]"
109883,"[99446, 61006, 74755, 48360, 33277, 51811, 18590, 56033, 85951, 90760]"
109884,"[64283, 1772, 109007, 91275, 52331, 105834, 58576, 56149, 42113, 28992]"
109885,"[23869, 92788, 41524, 77147, 39846, 58073, 7355, 23351, 42403, 61288]"
109886,"[108718, 22575, 56972, 102280, 1382, 37788, 7483, 52448, 90325, 31050]"
109887,"[101146, 23133, 90179, 17595, 49421, 101083, 58563, 59427, 74052, 45466]"
109888,"[84508, 50077, 34660, 70135, 88292, 65565, 47624, 62930, 27306, 75810]"
109889,"[100291, 28659, 22270, 73715, 40889, 89707, 56950, 68204, 86042, 8525]"
109890,"[36181, 90206, 27887, 32823, 35359, 55971, 101753, 66139, 104528, 56955]"
109891,"[65506, 68477, 317, 81880, 10125, 9659, 21643, 80249, 92768, 48931]"
109892,"[77604, 68262, 65190, 66978, 89073, 70536, 64795, 97111, 55685, 28916]"
109893,"[77129, 6813, 82865, 55356, 15743, 95066, 82288, 32343, 74881, 53638]"
109894,"[106701, 37229, 96806, 93256, 78480, 31438, 89914, 62976, 41069, 91822]"
109895,"[18225, 107330, 65929, 35093, 94218, 18603, 75120, 103731, 22790, 52907]"
109896,"[407, 109373, 74703, 85790, 109006, 86043, 109482, 23073, 45522, 9302]"
109897,"[29273, 103842, 45705, 12023, 96801, 24246, 48160, 88706, 6860, 62582]"
109898,"[40476, 49705, 16802, 22283, 36828, 85067, 99170, 82364, 99744, 16873]"
109899,"[15216, 53668, 76736, 23544, 59588, 34286, 92306, 66016, 7773, 23856]"
109900,"[46918, 97880, 69916, 70092, 58254, 6246, 7604, 26402, 20893, 108778]"
109901,"[98576, 52144, 328, 9954, 22806, 51533, 92214, 97781, 27307, 44767]"
109902,"[7883, 101152, 63621, 3522, 36451, 48137, 37832, 79490, 53149, 625]"
109903,"[37828, 33985, 10300, 43296, 20961, 44859, 17432, 93447, 5203, 50450]"
109904,"[55390, 92053, 45875, 89174, 36496, 90483, 107151, 85980, 38840, 59844]"
109905,"[50524, 61702, 101758, 99818, 51488, 100334, 12450, 82314, 63193, 36393]"
109906,"[91130, 78245, 76249, 17680, 20847, 55259, 59280, 65455, 106054, 10844]"
109907,"[21471, 49558, 38975, 15045, 89686, 3200, 18722, 34546, 64376, 33514]"
109908,"[1761, 17289, 54967, 84618, 26130, 89942, 102513, 45036, 333, 67645]"
109909,"[70989, 22193, 4735, 62064, 99174, 36237, 42883, 42122, 40314, 39644]"
109910,"[22270, 100291, 28659, 29375, 68204, 56950, 86042, 8525, 7836, 102214]"
109911,"[74105, 92170, 71331, 50305, 107242, 39949, 89756, 90725, 31427, 45723]"
109912,"[79526, 34552, 33852, 47038, 107455, 90373, 5954, 86675, 56197, 50810]"
109913,"[95384, 86022, 102350, 44513, 44731, 82630, 98826, 44232, 98947, 100001]"
109914,"[61230, 53852, 61392, 26233, 3659, 36428, 31774, 38854, 81943, 47304]"
109915,"[109657, 21054, 101463, 99406, 98388, 90871, 80887, 76550, 70667, 9615]"
109916,"[93449, 10605, 46185, 1448, 37116, 14123, 96046, 97113, 13763, 87493]"
109917,"[39037, 85404, 74297, 57209, 29420, 60169, 71486, 49831, 8303, 28311]"
109918,"[89948, 30319, 52010, 35917, 83522, 109475, 98419, 67157, 3887, 22705]"
109919,"[108310, 52980, 54657, 102443, 47542, 27972, 9028, 69524, 27829, 13756]"
109920,"[105597, 64153, 86074, 59006, 107813, 15981, 16738, 106050, 71074, 43066]"
109921,"[36, 90295, 23228, 31378, 58311, 70644, 31771, 108602, 43923, 89940]"
109922,"[98992, 99749, 2097, 103269, 11910, 101671, 33791, 76762, 38139, 16164]"
109923,"[56767, 96252, 4686, 6830, 79912, 13936, 23887, 84940, 82276, 71973]"
109924,"[58758, 1857, 61749, 2639, 101933, 91710, 518, 36250, 69796, 7026]"
109925,"[36570, 59846, 61233, 81252, 96724, 51821, 50565, 61962, 37271, 106381]"
109926,"[567, 40491, 48077, 16310, 56719, 34837, 29730, 2489, 1568, 50402]"
109927,"[103098, 33679, 103507, 109497, 52726, 56948, 88213, 83717, 106965, 23259]"
109928,"[34774, 72748, 16756, 7331, 28074, 39882, 15961, 72032, 40210, 76098]"
109929,"[34026, 2, 4367, 7890, 23779, 32644, 87958, 31804, 55833, 9639]"
109930,"[104755, 5064, 34065, 41300, 72336, 96468, 96879, 89284, 21645, 73878]"
109931,"[107325, 86168, 4859, 3657, 94081, 66081, 8775, 50179, 43982, 38808]"
109932,"[83102, 33108, 97716, 11169, 76403, 4708, 57204, 42820, 55830, 94869]"
109933,"[76618, 88539, 16151, 80691, 95501, 18532, 94696, 98993, 4663, 22347]"
109934,"[66508, 105618, 71270, 12076, 16416, 48351, 79166, 16315, 59081, 34266]"
109935,"[66141, 17069, 59303, 58308, 93895, 481, 70730, 88043, 59546, 45830]"
109936,"[41714, 17683, 46463, 39813, 71708, 38382, 21433, 109356, 22793, 55352]"
109937,"[41012, 102189, 79125, 103161, 86921, 21592, 9432, 45211, 80784, 77071]"
109938,"[74241, 4255, 97171, 24158, 82517, 47997, 72329, 43807, 53263, 55721]"
109939,"[88354, 5141, 25212, 69005, 41591, 39251, 11306, 108239, 107594, 66362]"
109940,"[68351, 37653, 2170, 85455, 105892, 78809, 93887, 63780, 88684, 12549]"
109941,"[22452, 51749, 9506, 14458, 64584, 103138, 52161, 85186, 47793, 12372]"
109942,"[35100, 23358, 24501, 107788, 6753, 10990, 38331, 80861, 29257, 61524]"
109943,"[98165, 40475, 30701, 105162, 80138, 10989, 82922, 8056, 72571, 20265]"
109944,"[72240, 77855, 70828, 95265, 30712, 10940, 18105, 105413, 73816, 18103]"
109945,"[23365, 89498, 74591, 102899, 61234, 107538, 31226, 49330, 61170, 1091]"
109946,"[25008, 105007, 23847, 12854, 20378, 26289, 102684, 106572, 3329, 97492]"
109947,"[106617, 59666, 85267, 108874, 109238, 33497, 71995, 87098, 91289, 82293]"
109948,"[39906, 62042, 67549, 104958, 72457, 45989, 41992, 2742, 79010, 1220]"
109949,"[104247, 11246, 49019, 68748, 8492, 23632, 68971, 4312, 64975, 44793]"
109950,"[41023, 39475, 15206, 86401, 8095, 40451, 14367, 40964, 45672, 62399]"
109951,"[6517, 18646, 23048, 95451, 46632, 14081, 104807, 37469, 31061, 106793]"
109952,"[49173, 61189, 84515, 97262, 74617, 6303, 50224, 35182, 105871, 32030]"
109953,"[12512, 78507, 39469, 4751, 47421, 33080, 50976, 99439, 38310, 68818]"
109954,"[61350, 46862, 81275, 38294, 42599, 109396, 98515, 48877, 61371, 94126]"
109955,"[91347, 1120, 99373, 99111, 33950, 34183, 87073, 106050, 371, 2562]"
109956,"[53522, 18238, 10302, 94092, 12689, 10069, 44956, 102253, 97322, 35749]"
109957,"[83752, 69566, 64705, 86158, 101380, 109172, 81515, 66628, 55187, 97961]"
109958,"[53381, 72101, 21763, 39429, 21426, 95363, 49241, 24595, 44221, 23582]"
109959,"[98495, 70799, 39498, 100960, 23187, 90511, 83112, 59396, 75988, 46319]"
109960,"[25351, 5353, 87099, 66234, 52274, 98039, 11434, 4453, 26106, 27112]"
109961,"[15305, 73743, 66740, 20008, 95715, 12308, 81669, 34170, 27490, 17739]"
109962,"[104092, 68183, 75238, 82157, 83387, 101594, 84782, 106886, 47291, 75107]"
109963,"[71966, 29997, 3953, 84320, 85352, 36596, 104690, 87658, 5723, 5976]"
109964,"[36686, 29311, 54769, 38392, 99661, 18708, 15309, 13144, 101871, 18159]"
109965,"[38823, 14085, 86418, 3196, 95640, 17335, 61327, 15787, 77453, 63406]"
109966,"[79448, 13409, 12536, 19383, 12595, 43942, 70273, 30100, 52119, 63268]"
109967,"[19006, 12178, 109142, 46619, 29768, 79640, 47240, 19124, 95506, 46838]"
109968,"[26561, 92838, 14455, 6416, 45731, 52158, 69997, 70959, 91117, 108280]"
109969,"[109634, 104668, 32679, 100006, 5814, 98487, 48003, 56611, 80068, 84923]"
109970,"[21952, 97951, 19578, 24028, 96824, 93976, 28967, 60759, 2707, 44651]"
109971,"[29490, 18352, 99450, 66418, 96932, 99018, 18831, 98778, 49734, 33773]"
109972,"[31605, 54529, 95178, 82388, 107257, 43574, 74626, 106406, 23540, 102551]"
109973,"[26439, 22885, 12523, 20103, 6312, 74948, 74964, 26895, 90932, 103556]"
109974,"[78682, 15936, 9580, 39568, 109459, 77352, 17899, 71952, 72731, 14012]"
109975,"[36500, 43331, 18016, 55798, 57443, 108825, 1625, 3900, 31178, 3603]"
109976,"[75223, 2995, 65662, 76509, 38945, 103698, 37728, 14569, 33577, 85774]"
109977,"[102770, 93850, 63748, 100440, 88646, 53858, 82170, 20647, 91377, 6726]"
109978,"[34690, 81477, 57994, 37034, 17162, 39245, 64126, 28807, 74853, 50898]"
109979,"[41297, 29620, 11476, 67171, 54091, 48215, 63025, 49833, 3980, 106593]"
109980,"[73279, 105099, 1885, 88749, 81228, 96285, 91080, 86088, 97500, 17645]"
109981,"[21226, 13903, 61288, 90217, 84323, 41001, 17492, 16704, 7774, 41524]"
109982,"[48776, 25235, 72568, 19320, 42716, 43612, 18663, 62905, 37916, 8046]"
109983,"[39319, 45157, 59632, 96787, 61763, 91917, 62916, 97520, 39820, 98907]"
109984,"[89903, 25359, 49227, 22647, 4046, 325, 62373, 55448, 106701, 11684]"
109985,"[12432, 35865, 76628, 97514, 1513, 100051, 63215, 105720, 73767, 102850]"
109986,"[45977, 55500, 26554, 39474, 12700, 47781, 77626, 89375, 81025, 53143]"
109987,"[54994, 13321, 71947, 74045, 43241, 46851, 23982, 33559, 48125, 64119]"
109988,"[21578, 27788, 68107, 24612, 67804, 106813, 89882, 43547, 85763, 3372]"
109989,"[70537, 96296, 17417, 61952, 82489, 13208, 58309, 8885, 76591, 63495]"
109990,"[9743, 34274, 20543, 93302, 102422, 80923, 21367, 85833, 68872, 74809]"
109991,"[48676, 8858, 108685, 102094, 29419, 97192, 81942, 8946, 18937, 49784]"
109992,"[25922, 9558, 64875, 33424, 87619, 25829, 37492, 81081, 10095, 35125]"
109993,"[80894, 73818, 84525, 65207, 26894, 72272, 57823, 3342, 344, 75444]"
109994,"[101876, 88676, 2159, 61983, 78874, 273, 94494, 8808, 42727, 89584]"
109995,"[32508, 10734, 73163, 69722, 101712, 65693, 75731, 77505, 100668, 74290]"
109996,"[100183, 50575, 37631, 93072, 37752, 33970, 30898, 104639, 53638, 32003]"
109997,"[50671, 80556, 25866, 27766, 52986, 87575, 4049, 47205, 39456, 17704]"
109998,"[33467, 71231, 96146, 81664, 19846, 2384, 27094, 28510, 66439, 107428]"
109999,"[24790, 54601, 57225, 80506, 103408, 44480, 31535, 54530, 53819, 61891]"
110000,"[46832, 8576, 107136, 52966, 22302, 14133, 2254, 2076, 52201, 53580]"
110001,"[72647, 37581, 3694, 67250, 44041, 39066, 80102, 99661, 61741, 99011]"
110002,"[19982, 74745, 81916, 67067, 30085, 74228, 1285, 41644, 55165, 46922]"
110003,"[100557, 86572, 90762, 66507, 20631, 45382, 56448, 37952, 84903, 59472]"
110004,"[84284, 31913, 81929, 27125, 30901, 108691, 79577, 89246, 1972, 7074]"
110005,"[57109, 44119, 103362, 93535, 78011, 90450, 64783, 82522, 56247, 74662]"
110006,"[98063, 32272, 65878, 94062, 39455, 1614, 63358, 15574, 16857, 91548]"
110007,"[68043, 35751, 25246, 82717, 1780, 75596, 97950, 202, 97891, 12243]"
110008,"[82409, 44150, 78156, 54382, 61446, 35741, 6456, 42386, 49382, 45727]"
110009,"[48963, 67356, 42985, 61150, 50873, 5638, 34172, 104429, 101736, 56679]"
110010,"[42620, 90708, 68115, 69577, 69581, 16874, 42621, 31977, 25185, 56365]"
110011,"[18798, 55738, 6059, 38793, 109060, 107315, 107158, 17395, 47642, 28750]"
110012,"[22402, 38999, 93424, 30442, 30934, 72578, 54706, 4465, 61896, 64268]"
110013,"[96344, 8656, 51799, 101701, 92679, 45037, 93430, 97791, 15494, 39073]"
110014,"[15931, 26378, 60989, 81223, 54917, 43875, 43885, 74505, 49280, 48234]"
110015,"[32273, 105666, 35576, 67421, 96851, 84694, 93907, 100822, 37880, 100447]"
110016,"[94326, 6392, 15093, 28200, 66216, 69731, 18707, 88768, 54733, 14773]"
110017,"[24153, 27573, 9917, 30016, 98328, 90101, 1122, 25125, 105990, 41209]"
110018,"[106768, 19640, 92960, 6981, 69421, 42525, 40990, 107085, 58230, 46343]"
110019,"[89745, 99578, 47684, 77939, 35143, 61087, 71853, 38611, 95988, 104997]"
110020,"[59330, 86318, 24750, 71850, 93974, 29842, 32930, 83237, 86730, 80101]"
110021,"[13647, 89876, 77577, 28341, 98888, 34246, 79276, 69542, 101334, 92822]"
110022,"[82354, 103525, 62591, 100176, 11118, 70607, 85993, 101567, 78169, 11719]"
110023,"[82962, 3930, 58720, 29416, 15525, 47524, 99663, 9846, 98950, 52970]"
110024,"[109069, 30030, 67756, 40461, 33652, 102542, 88371, 102560, 15036, 75073]"
110025,"[39315, 10272, 386, 81646, 49429, 31578, 87539, 7620, 29791, 97298]"
110026,"[46587, 69236, 49831, 37840, 41102, 39334, 74860, 29420, 62767, 14537]"
110027,"[24398, 43487, 58698, 73110, 64898, 45694, 82293, 105982, 106046, 15207]"
110028,"[100843, 3302, 5207, 29833, 39878, 13586, 86333, 13093, 14415, 93538]"
110029,"[82980, 68310, 39013, 41565, 25397, 63676, 33602, 88127, 64152, 82168]"
110030,"[70308, 59242, 49694, 10622, 53329, 1260, 92996, 89586, 106462, 65582]"
110031,"[74039, 60190, 105678, 4556, 54909, 58239, 41730, 95006, 108161, 16501]"
110032,"[58794, 50890, 24076, 14305, 237, 72576, 97351, 106332, 92822, 81866]"
110033,"[42623, 44371, 39048, 88606, 67642, 106229, 87973, 52671, 51357, 20787]"
110034,"[47364, 98157, 1211, 66262, 77128, 32915, 12755, 26914, 83331, 31941]"
110035,"[46948, 42190, 72593, 20548, 61482, 852, 64746, 74733, 100350, 76156]"
110036,"[59005, 65261, 54841, 6650, 50110, 73276, 80740, 33525, 22180, 27402]"
110037,"[50377, 46498, 101339, 89917, 97541, 104389, 13707, 42933, 97652, 84225]"
110038,"[2757, 108590, 28223, 79505, 20531, 91609, 65540, 23289, 55165, 108893]"
110039,"[101897, 39132, 23864, 26832, 60329, 44873, 78171, 48282, 68847, 31386]"
110040,"[255, 92916, 60107, 24448, 23288, 45894, 103187, 9026, 65604, 43024]"
110041,"[77274, 65099, 7885, 17008, 35573, 11392, 13270, 12852, 26202, 65770]"
110042,"[78403, 37849, 27438, 108421, 32045, 44284, 3368, 97203, 67899, 60839]"
110043,"[36498, 38403, 14997, 28641, 72404, 59236, 20381, 16684, 49221, 104364]"
110044,"[42689, 30493, 25329, 91622, 16438, 8636, 38588, 18947, 80655, 77844]"
110045,"[19517, 11215, 43971, 67467, 91025, 22577, 84123, 5340, 80830, 87480]"
110046,"[16679, 79683, 60950, 104890, 67303, 60588, 8441, 3052, 97344, 22623]"
110047,"[66816, 73762, 40076, 18356, 46800, 64812, 7037, 94538, 98223, 57712]"
110048,"[72603, 99187, 63743, 98480, 71014, 83559, 99973, 19016, 82901, 108431]"
110049,"[30541, 100000, 55634, 99845, 16668, 39731, 11962, 86095, 83934, 66865]"
110050,"[81322, 76257, 60967, 64367, 23179, 62779, 26137, 40217, 90382, 9216]"
110051,"[76126, 1477, 49688, 61574, 4220, 49842, 92654, 9911, 54886, 77484]"
110052,"[4541, 56840, 1514, 12458, 3009, 72398, 42750, 14748, 9197, 85878]"
110053,"[16977, 84442, 14000, 21534, 27641, 51558, 23552, 22674, 23793, 101819]"
110054,"[29256, 73114, 29778, 63539, 94905, 105746, 18091, 834, 39254, 72432]"
110055,"[10646, 20462, 92766, 73761, 103943, 66921, 41096, 32361, 1612, 15739]"
110056,"[20795, 64799, 20023, 53432, 98960, 77895, 48665, 88241, 44742, 23941]"
110057,"[19873, 101953, 12695, 70214, 75913, 97710, 8070, 27947, 4463, 21408]"
110058,"[47075, 83191, 30832, 64936, 37986, 24414, 20129, 6356, 88710, 56741]"
110059,"[25191, 81854, 29990, 89844, 5725, 31095, 47158, 79790, 97134, 37827]"
110060,"[90541, 75780, 28067, 2577, 2399, 85240, 9651, 80710, 85602, 54708]"
110061,"[56067, 25506, 27951, 31375, 4544, 97299, 50316, 50950, 91987, 7588]"
110062,"[25349, 101378, 74015, 96640, 6773, 13189, 40326, 85277, 101783, 43700]"
110063,"[31997, 46791, 19339, 46854, 58123, 64957, 100992, 20272, 48473, 9277]"
110064,"[39033, 14508, 8374, 28876, 3700, 98163, 101364, 83739, 3002, 67769]"
110065,"[59259, 58702, 83190, 50364, 44569, 76705, 14797, 76008, 73133, 8242]"
110066,"[47601, 16322, 63231, 1029, 71778, 35782, 41782, 1605, 43038, 87353]"
110067,"[12624, 87648, 690, 12800, 15261, 69882, 99976, 107043, 16900, 92497]"
110068,"[79047, 7505, 68417, 30121, 48326, 94086, 18506, 87807, 27807, 36178]"
110069,"[106511, 51623, 103724, 90865, 74844, 22279, 18685, 98845, 21522, 23491]"
110070,"[21632, 80328, 57950, 55152, 35449, 9476, 42237, 6311, 59435, 41344]"
110071,"[63593, 47986, 17615, 27970, 30809, 69752, 18909, 58966, 21097, 45673]"
110072,"[1662, 696, 109533, 1878, 58449, 34176, 82492, 71421, 101379, 34884]"
110073,"[63932, 9801, 7422, 98129, 87460, 43605, 58297, 105432, 102159, 79550]"
110074,"[5369, 62409, 61537, 48456, 56418, 75032, 33698, 79396, 8315, 69449]"
110075,"[52519, 57756, 15999, 56574, 105971, 18951, 3417, 93010, 5477, 104162]"
110076,"[65462, 13571, 56200, 2353, 43422, 83882, 39290, 64994, 41320, 81773]"
110077,"[21005, 54118, 62583, 15793, 40609, 53911, 36517, 17490, 87033, 48738]"
110078,"[42397, 89812, 9790, 2587, 43560, 83036, 89653, 103392, 95154, 45262]"
110079,"[11145, 74843, 20000, 35430, 51376, 77947, 82026, 6049, 93541, 15828]"
