Index,Index_list
109813,"[84720, 88275, 82012, 30169, 19444, 24787, 10579, 80559, 69776, 14037]"
109814,"[108126, 48765, 46787, 64205, 68715, 79428, 11482, 108812, 65204, 82141]"
109815,"[65622, 41776, 101091, 52604, 48709, 31315, 81295, 27879, 60317, 48011]"
109816,"[69701, 63543, 308, 85274, 6239, 92690, 17908, 66263, 64382, 96037]"
109817,"[95107, 43556, 27451, 65329, 24736, 23102, 47604, 12077, 13833, 95202]"
109818,"[66348, 60389, 33474, 60617, 11253, 21622, 32134, 87805, 108003, 37931]"
109819,"[22473, 97032, 90983, 78890, 20480, 87273, 41884, 82952, 92956, 95762]"
109820,"[78980, 33284, 1493, 104946, 80602, 7573, 57369, 45795, 40670, 97355]"
109821,"[52763, 35474, 40662, 5371, 46213, 107150, 54170, 97269, 20553, 33098]"
109822,"[30030, 85889, 68921, 4377, 5490, 79226, 54956, 98318, 109658, 94923]"
109823,"[19383, 12595, 79448, 70273, 43942, 58052, 52119, 43271, 91059, 39434]"
109824,"[102042, 26438, 23253, 8453, 92575, 102780, 92449, 3122, 95539, 86748]"
109825,"[10589, 80509, 107260, 98059, 45854, 88784, 3343, 68908, 75053, 50673]"
109826,"[30745, 17993, 34289, 35820, 19349, 4094, 69792, 65587, 44199, 8408]"
109827,"[36767, 17024, 14364, 38085, 103590, 2018, 72395, 55596, 84229, 6383]"
109828,"[96879, 104755, 89284, 5064, 23273, 68026, 1862, 88578, 86829, 88535]"
109829,"[62848, 108742, 71430, 97403, 55961, 44282, 36673, 89556, 20360, 93203]"
109830,"[63875, 67879, 37566, 100881, 70168, 43565, 76743, 13727, 106530, 6073]"
109831,"[98544, 89877, 78038, 79295, 56870, 16652, 96007, 13482, 71995, 38100]"
109832,"[100179, 92202, 37575, 27364, 18546, 102381, 89632, 2921, 36164, 55224]"
109833,"[13676, 89764, 26747, 92613, 88917, 89989, 104106, 67379, 48884, 91662]"
109834,"[92885, 12038, 95558, 76053, 1610, 55326, 60298, 4747, 92784, 89900]"
109835,"[38323, 54543, 94740, 29348, 91750, 62741, 92259, 3888, 78825, 48563]"
109836,"[46937, 82682, 37776, 46271, 54023, 104064, 42125, 91688, 30505, 63610]"
109837,"[81523, 49955, 7502, 98385, 94837, 95753, 94190, 42969, 42431, 71998]"
109838,"[56692, 67503, 68787, 103272, 44621, 88576, 19389, 94244, 98568, 52437]"
109839,"[13548, 90062, 58586, 5573, 18442, 36374, 907, 70367, 58360, 64131]"
109840,"[28903, 27220, 90137, 90153, 38301, 20073, 91105, 77549, 94020, 99297]"
109841,"[61552, 22676, 4506, 35475, 5360, 54038, 55162, 21730, 59181, 109556]"
109842,"[33690, 104712, 21084, 11622, 89328, 17765, 74729, 9181, 105929, 17336]"
109843,"[83216, 27012, 45354, 47442, 81833, 21889, 94219, 68068, 35714, 100432]"
109844,"[51300, 18322, 17111, 109331, 23610, 40875, 10758, 43170, 15728, 8388]"
109845,"[99743, 74981, 50836, 81425, 79553, 67666, 56843, 38419, 63018, 41995]"
109846,"[66415, 18565, 64849, 66745, 9453, 22645, 16549, 94917, 24481, 45628]"
109847,"[59316, 75760, 96484, 25381, 65453, 20800, 37532, 45439, 66022, 70354]"
109848,"[66917, 70342, 11829, 92914, 92508, 35058, 72169, 21680, 67532, 106990]"
109849,"[75747, 64843, 17608, 11558, 77347, 55545, 31275, 59707, 89994, 84284]"
109850,"[97157, 20729, 68270, 85696, 3765, 56994, 60106, 16892, 21188, 53556]"
109851,"[70686, 88604, 29563, 94545, 78759, 82477, 1227, 67284, 4812, 51350]"
109852,"[41219, 88398, 98484, 22515, 54706, 9073, 52334, 19527, 21056, 97294]"
109853,"[54222, 20443, 98531, 23062, 109283, 92338, 106859, 79682, 2058, 19236]"
109854,"[58718, 100548, 22396, 25857, 20653, 70046, 14509, 12987, 35358, 18915]"
109855,"[105176, 103713, 91194, 60734, 22203, 99863, 16047, 10319, 39040, 33751]"
109856,"[23754, 23546, 67681, 62432, 65320, 28815, 29813, 33781, 48177, 73453]"
109857,"[5586, 15125, 54142, 30620, 97234, 18715, 50493, 30567, 50118, 33371]"
109858,"[52332, 65543, 30299, 51450, 85262, 71977, 30187, 29614, 100228, 80776]"
109859,"[96052, 72296, 47946, 57232, 34205, 84606, 28658, 42749, 19346, 55935]"
109860,"[8488, 57646, 17767, 21117, 23221, 10927, 77067, 30546, 67374, 20822]"
109861,"[7114, 34933, 28794, 104893, 11645, 68282, 6717, 30305, 37887, 8269]"
109862,"[25232, 9769, 21615, 106272, 782, 21869, 54046, 60471, 92266, 108350]"
109863,"[82917, 35067, 97419, 55656, 91989, 1795, 82103, 79922, 13030, 4583]"
109864,"[10780, 34614, 38824, 28277, 30602, 35939, 15631, 108453, 41547, 40856]"
109865,"[39986, 9795, 34235, 22335, 42158, 76731, 97998, 12600, 86452, 38736]"
109866,"[735, 79766, 109266, 11992, 62877, 4509, 74688, 87291, 28917, 212]"
109867,"[82480, 14043, 26977, 12544, 101741, 40095, 8438, 36447, 84265, 2567]"
109868,"[8556, 47669, 25326, 37812, 74747, 46530, 59820, 3968, 5128, 18441]"
109869,"[58868, 14415, 5207, 3302, 39878, 13586, 102164, 37360, 23746, 87766]"
109870,"[66334, 74709, 35553, 59402, 7985, 20014, 31910, 102674, 57271, 37100]"
109871,"[2901, 69563, 68127, 48459, 57560, 42032, 46844, 100415, 23414, 9100]"
109872,"[59247, 98546, 70257, 62833, 109535, 109108, 71471, 65900, 73567, 106522]"
109873,"[9295, 56503, 49614, 75349, 61647, 43978, 77860, 4527, 21256, 60600]"
109874,"[29370, 88669, 50977, 66622, 55807, 42027, 68234, 45449, 2345, 57354]"
109875,"[69146, 88694, 37335, 49803, 74654, 76225, 2932, 46520, 87663, 109311]"
109876,"[20164, 61920, 29442, 24633, 22183, 75049, 38106, 64825, 23594, 98931]"
109877,"[105026, 33641, 24389, 56693, 108222, 88927, 95920, 24567, 97176, 41926]"
109878,"[63665, 75732, 23167, 58655, 14744, 95885, 97867, 12090, 108980, 42047]"
109879,"[76092, 75952, 35792, 61229, 85463, 68546, 3797, 95493, 54267, 77468]"
109880,"[17941, 50368, 42709, 24886, 22047, 22527, 98733, 63475, 104550, 49333]"
109881,"[71813, 42736, 49856, 12661, 75082, 108248, 93669, 105936, 88471, 45372]"
109882,"[10713, 99741, 58879, 48912, 18658, 91683, 32573, 82602, 88279, 37824]"
109883,"[99446, 61006, 74755, 33277, 48360, 38495, 109640, 18590, 51811, 21349]"
109884,"[1772, 64283, 28992, 109007, 91275, 52331, 56149, 81702, 105834, 58576]"
109885,"[23869, 61745, 79616, 41524, 65397, 4660, 49819, 23351, 77147, 58073]"
109886,"[108718, 56972, 22575, 1382, 102280, 37788, 7483, 38097, 31050, 263]"
109887,"[101146, 23133, 90179, 17595, 101083, 49421, 45466, 58563, 59427, 74052]"
109888,"[84508, 34660, 50077, 88292, 14164, 57316, 70135, 47624, 65565, 94019]"
109889,"[40889, 100291, 28659, 22270, 73715, 89707, 56950, 44852, 68204, 86042]"
109890,"[36181, 90206, 27887, 32823, 35359, 86569, 55971, 72087, 26003, 71834]"
109891,"[65506, 10125, 68477, 106450, 101686, 109295, 66458, 317, 92768, 39436]"
109892,"[77604, 65190, 68262, 66978, 94250, 89073, 70536, 64795, 97111, 55685]"
109893,"[77129, 6813, 55356, 82865, 15743, 95066, 82288, 32343, 108698, 74881]"
109894,"[106701, 37229, 93256, 96806, 31438, 41069, 78480, 62976, 89914, 39970]"
109895,"[65929, 35093, 18225, 107330, 33783, 94218, 22790, 96362, 94922, 91067]"
109896,"[60732, 407, 75249, 74703, 86043, 109006, 85790, 31075, 8665, 23073]"
109897,"[103842, 29273, 45705, 12023, 48160, 24246, 96801, 6860, 79921, 11907]"
109898,"[40476, 49705, 16802, 36828, 99170, 85067, 22283, 82364, 99744, 16873]"
109899,"[15216, 53668, 76736, 66016, 41186, 34286, 59588, 74108, 23544, 74257]"
109900,"[46918, 97880, 69916, 70092, 6246, 31645, 58254, 7604, 89242, 26402]"
109901,"[98576, 22806, 52144, 328, 9954, 78037, 51533, 97781, 92214, 93258]"
109902,"[7883, 38056, 83339, 3522, 37832, 101152, 48137, 36451, 42945, 625]"
109903,"[37828, 33985, 10300, 20961, 17432, 93447, 79486, 109383, 5203, 43296]"
109904,"[55390, 92053, 89174, 36496, 97923, 45875, 90483, 85980, 107151, 12092]"
109905,"[50524, 61702, 101758, 99818, 51488, 83587, 95290, 12450, 68320, 1203]"
109906,"[91130, 78245, 76249, 17680, 10844, 20847, 55259, 10192, 96527, 59280]"
109907,"[21471, 49558, 15045, 38975, 64376, 89686, 3200, 18722, 34546, 18282]"
109908,"[54967, 1761, 17289, 84618, 67645, 45036, 81640, 333, 102513, 89942]"
109909,"[70989, 22193, 4735, 39644, 62064, 99174, 36237, 40314, 42883, 35565]"
109910,"[22270, 100291, 28659, 102214, 29375, 56950, 68204, 92737, 86042, 50161]"
109911,"[74105, 92170, 71331, 39949, 50305, 107242, 89756, 90725, 64220, 31427]"
109912,"[79526, 34552, 47038, 47492, 7663, 33852, 90373, 107455, 48979, 87117]"
109913,"[95384, 102350, 86022, 44513, 82630, 98947, 44731, 98826, 44232, 100001]"
109914,"[53852, 61392, 61230, 26233, 3659, 6609, 64783, 36428, 54550, 74662]"
109915,"[21054, 109657, 101463, 99406, 90871, 68531, 98388, 16197, 37268, 70667]"
109916,"[93449, 12838, 10605, 74234, 97113, 87493, 93728, 1448, 46185, 14123]"
109917,"[39037, 85404, 74297, 60169, 57209, 29420, 71486, 8303, 49831, 28311]"
109918,"[89948, 30319, 52010, 35917, 83522, 98419, 3887, 36303, 109475, 22705]"
109919,"[52980, 108310, 86142, 54657, 68864, 64234, 47542, 69524, 10965, 13756]"
109920,"[105597, 64153, 86074, 59006, 71074, 15981, 16738, 106050, 107813, 6202]"
109921,"[36, 23228, 31378, 70644, 58311, 90295, 31771, 28121, 87206, 108602]"
109922,"[98992, 99749, 103269, 2097, 101671, 78887, 108336, 28140, 106539, 76762]"
109923,"[56767, 96252, 4686, 6830, 79912, 13936, 82231, 11668, 84940, 68889]"
109924,"[58758, 61749, 1857, 86150, 2639, 518, 101933, 60337, 5432, 38212]"
109925,"[36570, 51821, 37271, 11057, 59846, 61233, 106381, 96724, 61962, 50565]"
109926,"[567, 40491, 16310, 48077, 34837, 56719, 29730, 29676, 1568, 64045]"
109927,"[103098, 33679, 109497, 56948, 103507, 52726, 67455, 33052, 83717, 20825]"
109928,"[34774, 72748, 16756, 7331, 28074, 39882, 72032, 58323, 76098, 38722]"
109929,"[34026, 2, 4367, 87958, 7890, 32644, 23779, 31804, 55833, 9639]"
109930,"[104755, 5064, 34065, 41300, 72336, 96468, 73878, 21645, 57861, 106877]"
109931,"[107325, 3657, 4859, 86168, 94081, 66081, 8775, 50179, 43982, 92738]"
109932,"[83102, 33108, 87010, 11169, 97716, 24008, 4708, 76403, 57204, 42820]"
109933,"[76618, 88539, 95501, 18532, 34667, 22347, 80691, 94696, 98993, 4663]"
109934,"[66508, 105618, 71270, 72319, 12076, 48351, 76148, 70034, 16416, 30299]"
109935,"[66141, 59303, 17069, 481, 93895, 24464, 103069, 10036, 59546, 33495]"
109936,"[41714, 17683, 46463, 39813, 71708, 109356, 38382, 21433, 22793, 56490]"
109937,"[41012, 102189, 63166, 77071, 86921, 50716, 80784, 21592, 45211, 62426]"
109938,"[74241, 4255, 97171, 24158, 82517, 47997, 13322, 72329, 43807, 53263]"
109939,"[88354, 5141, 11306, 25212, 69005, 41591, 108239, 39251, 107594, 99631]"
109940,"[37653, 68351, 51871, 85455, 2170, 93887, 105892, 78809, 63780, 88684]"
109941,"[22452, 51749, 9506, 64584, 14458, 25693, 100059, 13403, 103138, 52161]"
109942,"[35100, 23358, 24501, 10990, 62559, 107788, 38331, 6753, 98462, 61524]"
109943,"[30701, 98165, 40475, 105162, 80138, 8056, 13943, 10989, 35005, 97368]"
109944,"[72240, 77855, 95265, 70828, 18105, 30712, 10940, 4529, 1014, 24540]"
109945,"[23365, 89498, 74591, 102899, 31226, 49330, 24146, 15644, 61170, 61234]"
109946,"[102684, 26289, 25008, 105007, 12854, 23847, 20378, 106572, 40290, 6142]"
109947,"[106617, 59666, 108874, 85267, 109238, 33497, 87098, 91289, 71995, 82293]"
109948,"[39906, 67549, 62042, 72457, 104958, 45989, 374, 79010, 108560, 18812]"
109949,"[104247, 11246, 49019, 68748, 23632, 64975, 2493, 8492, 44793, 68971]"
109950,"[41023, 39475, 15206, 40451, 14367, 62399, 45672, 62625, 40964, 86401]"
109951,"[6517, 18646, 23048, 95451, 42062, 104807, 46632, 14081, 37469, 22486]"
109952,"[49173, 61189, 84515, 97262, 74617, 6303, 50224, 69823, 105871, 35182]"
109953,"[12512, 78507, 39469, 33080, 47421, 99439, 38310, 4751, 50976, 81411]"
109954,"[61350, 46862, 81275, 42599, 38294, 98515, 61371, 109396, 48877, 52934]"
109955,"[1120, 99111, 91347, 99373, 87073, 34183, 33950, 371, 106050, 92180]"
109956,"[18238, 53522, 10302, 94092, 10069, 59648, 53435, 107938, 44956, 12689]"
109957,"[83752, 69566, 64705, 101380, 86158, 109172, 81515, 97961, 103494, 90094]"
109958,"[53381, 72101, 21763, 95363, 7931, 8959, 23201, 39429, 99565, 44221]"
109959,"[98495, 70799, 39498, 40133, 79058, 100960, 23187, 46319, 12041, 70259]"
109960,"[25351, 5353, 66234, 87099, 98039, 52274, 4453, 26106, 27112, 9760]"
109961,"[15305, 95715, 20008, 73743, 66740, 12308, 56385, 13561, 81669, 34170]"
109962,"[104092, 68183, 75238, 82157, 83387, 44476, 84782, 106886, 101594, 75107]"
109963,"[71966, 29997, 38963, 3953, 85352, 84320, 36596, 41509, 49768, 7837]"
109964,"[29311, 36686, 54769, 38392, 82224, 85798, 18708, 98286, 99661, 63482]"
109965,"[14085, 38823, 86418, 17335, 3196, 61327, 95640, 62888, 63406, 100307]"
109966,"[79448, 19383, 12595, 30100, 12536, 13409, 70273, 43942, 97499, 52119]"
109967,"[19006, 12178, 46619, 29768, 109142, 57878, 79640, 47240, 95506, 19124]"
109968,"[26561, 92838, 6416, 14455, 45731, 52158, 91117, 69997, 70959, 108280]"
109969,"[100006, 109634, 32679, 104668, 98487, 56611, 5814, 48003, 80068, 84923]"
109970,"[21952, 97951, 19578, 60759, 2707, 96824, 31118, 24028, 100602, 28967]"
109971,"[29490, 18352, 66418, 99018, 99450, 96932, 18831, 91192, 98778, 21018]"
109972,"[31605, 54529, 95178, 82388, 107257, 74626, 43574, 23540, 11990, 79591]"
109973,"[26439, 20103, 22885, 12523, 6312, 74948, 45291, 26895, 74964, 90932]"
109974,"[78682, 15936, 9580, 39568, 109459, 77352, 17899, 73611, 71952, 14012]"
109975,"[36500, 43331, 18016, 1625, 55798, 57443, 3603, 13526, 31178, 108825]"
109976,"[75223, 2995, 38945, 65662, 76509, 107818, 63272, 64925, 103698, 37728]"
109977,"[102770, 93850, 63748, 7170, 100440, 88646, 91633, 99732, 91377, 72302]"
109978,"[34690, 81477, 37034, 17162, 57994, 64126, 86584, 32036, 28807, 93789]"
109979,"[41297, 29620, 54091, 48215, 11476, 3980, 34388, 49833, 67171, 63025]"
109980,"[73279, 105099, 1885, 81228, 96285, 88749, 91080, 59130, 17645, 101836]"
109981,"[13903, 61288, 21226, 7774, 77844, 15532, 17492, 95445, 84323, 90217]"
109982,"[48776, 25235, 72568, 19320, 42716, 8046, 43612, 18663, 62905, 18754]"
109983,"[39319, 45157, 59632, 96787, 97520, 91917, 62916, 61763, 39820, 47712]"
109984,"[89903, 25359, 62373, 22647, 325, 40251, 4046, 49227, 55448, 83615]"
109985,"[12432, 1513, 76628, 35865, 97514, 100051, 34492, 28745, 7306, 105720]"
109986,"[45977, 55500, 39474, 26554, 12700, 47781, 35197, 78665, 83055, 20602]"
109987,"[54994, 13321, 71947, 33559, 64119, 554, 46851, 99410, 74045, 43241]"
109988,"[21578, 27788, 68107, 24612, 67804, 106813, 43547, 89882, 48861, 85763]"
109989,"[70537, 96296, 17417, 7785, 63495, 76591, 82489, 13208, 61952, 58309]"
109990,"[9743, 34274, 20543, 93302, 35523, 21367, 94067, 102422, 26240, 80923]"
109991,"[48676, 108685, 8858, 29419, 97192, 102094, 8946, 58739, 81942, 18937]"
109992,"[25922, 87619, 9558, 33424, 64875, 19244, 97579, 72190, 89897, 11587]"
109993,"[80894, 73818, 84525, 65207, 26894, 72272, 92516, 7628, 76641, 88399]"
109994,"[101876, 88676, 2159, 61983, 78874, 8808, 273, 94494, 42727, 72521]"
109995,"[32508, 10734, 101712, 73163, 65693, 69722, 15086, 75731, 74290, 52424]"
109996,"[100183, 50575, 37631, 93072, 33970, 30898, 37752, 16207, 78907, 27074]"
109997,"[27766, 50671, 25866, 80556, 52986, 87575, 17704, 4049, 47205, 104081]"
109998,"[33467, 2384, 81664, 96146, 71231, 27094, 19846, 71493, 103436, 66439]"
109999,"[24790, 54601, 44480, 57225, 31535, 54434, 54349, 103408, 80506, 61891]"
110000,"[46832, 8576, 22302, 14133, 107136, 52966, 2076, 106268, 52201, 53580]"
110001,"[72647, 39066, 37581, 3694, 67250, 44041, 80102, 99661, 73292, 61741]"
110002,"[19982, 81916, 74745, 30085, 74228, 79505, 67067, 20531, 41644, 1285]"
110003,"[45382, 56448, 100557, 20631, 37952, 86572, 5393, 90762, 66507, 84903]"
110004,"[31913, 84284, 27125, 902, 81929, 79577, 1972, 30901, 48955, 108691]"
110005,"[44119, 57109, 93535, 103362, 78011, 90450, 64783, 82522, 74662, 25471]"
110006,"[98063, 32272, 63358, 1614, 94062, 39455, 65878, 16857, 15574, 91548]"
110007,"[68043, 35751, 25246, 82717, 4000, 73274, 1780, 75596, 97950, 12243]"
110008,"[82409, 45727, 64242, 84579, 44150, 78156, 54398, 77938, 54382, 6456]"
110009,"[22791, 48963, 96302, 67356, 56679, 34172, 101736, 5638, 104429, 50873]"
110010,"[42620, 90708, 68115, 69581, 69577, 42621, 16874, 54069, 31977, 56365]"
110011,"[18798, 55738, 6059, 101198, 74813, 38793, 109060, 107158, 17395, 107315]"
110012,"[22402, 38999, 30442, 93424, 72578, 54706, 30934, 4465, 61896, 64268]"
110013,"[96344, 101701, 45037, 92679, 8656, 51799, 93430, 41757, 40880, 42872]"
110014,"[15931, 26378, 43875, 81223, 54917, 60989, 43885, 74505, 49280, 42797]"
110015,"[105666, 67421, 35576, 32273, 96851, 37537, 76716, 71283, 93907, 50128]"
110016,"[94326, 6392, 15093, 28200, 18707, 88768, 69731, 66216, 14773, 54733]"
110017,"[24153, 27573, 9016, 98328, 9917, 30016, 90101, 1122, 25125, 105990]"
110018,"[106768, 19640, 69421, 92960, 6981, 42525, 20355, 33724, 6908, 30274]"
110019,"[47684, 77939, 89745, 99578, 35143, 71853, 61087, 38611, 95988, 104997]"
110020,"[59330, 24750, 93974, 29842, 86318, 50743, 4017, 14933, 71850, 32930]"
110021,"[13647, 89876, 77577, 28341, 98888, 34246, 79276, 69542, 27551, 101334]"
110022,"[103525, 82354, 62591, 100176, 11118, 70607, 85993, 101567, 85834, 49163]"
110023,"[82962, 3930, 29416, 58720, 99663, 15525, 47524, 9846, 50485, 87489]"
110024,"[109069, 30030, 67756, 33652, 40461, 30009, 15036, 75073, 54956, 7850]"
110025,"[39315, 10272, 47915, 31578, 386, 81646, 49429, 29791, 7620, 95851]"
110026,"[46587, 69236, 49831, 29420, 71486, 39334, 74860, 37840, 50922, 91214]"
110027,"[43487, 24398, 58698, 73110, 64898, 51433, 45694, 48025, 83951, 82293]"
110028,"[100843, 14415, 86333, 29833, 13093, 5207, 3302, 58868, 13586, 39878]"
110029,"[82980, 68310, 39013, 41565, 63676, 105454, 25397, 33602, 64152, 82168]"
110030,"[70308, 49694, 59242, 54798, 53329, 65582, 106867, 53157, 7008, 51820]"
110031,"[74039, 60190, 105678, 4556, 55982, 75690, 54909, 58239, 83383, 3049]"
110032,"[58794, 50890, 24076, 14305, 106332, 237, 72576, 18413, 108959, 97351]"
110033,"[39048, 44371, 42623, 67642, 87973, 88606, 61758, 106229, 17065, 13532]"
110034,"[47364, 98157, 1211, 66262, 77128, 83331, 26914, 12755, 32915, 31941]"
110035,"[46948, 42190, 72593, 61482, 100350, 20548, 64746, 852, 74733, 103811]"
110036,"[59005, 27402, 65261, 54841, 50110, 73276, 33525, 6650, 47176, 78930]"
110037,"[50377, 97652, 46498, 101339, 104389, 13707, 97541, 89917, 83772, 42933]"
110038,"[108590, 2757, 28223, 79505, 20531, 65540, 23289, 91609, 1285, 55165]"
110039,"[101897, 39132, 60329, 23864, 26832, 44873, 78171, 48282, 31386, 76818]"
110040,"[255, 60107, 92916, 24448, 23288, 65604, 64865, 102653, 103187, 54368]"
110041,"[77274, 65099, 7885, 17008, 35573, 97397, 13270, 11392, 12852, 26202]"
110042,"[78403, 37849, 27438, 108421, 107277, 32045, 44284, 67899, 57283, 63510]"
110043,"[36498, 14997, 38403, 28641, 59236, 16684, 72404, 20381, 49221, 104364]"
110044,"[42689, 30493, 25329, 91622, 16438, 8636, 38588, 18947, 29390, 16704]"
110045,"[19517, 11215, 91025, 43971, 67467, 23539, 22577, 84123, 6329, 12222]"
110046,"[16679, 79683, 60950, 104890, 8441, 3052, 97344, 60588, 67303, 82936]"
110047,"[66816, 73762, 40076, 94538, 46800, 18356, 64812, 7037, 105816, 57712]"
110048,"[99187, 72603, 63743, 98480, 71014, 12218, 83559, 99973, 19016, 82901]"
110049,"[30541, 16668, 100000, 11962, 55634, 99845, 39731, 61051, 86095, 83934]"
110050,"[60967, 76257, 81322, 64367, 23179, 26137, 62779, 40217, 86075, 69092]"
110051,"[76126, 1477, 49688, 54886, 13905, 102540, 92654, 77484, 49842, 17561]"
110052,"[4541, 12458, 72398, 56840, 1514, 3009, 42750, 14748, 94255, 9197]"
110053,"[16977, 84442, 27641, 21534, 14000, 51558, 14435, 23552, 45432, 24412]"
110054,"[29256, 73114, 29778, 63539, 19044, 94905, 1730, 834, 39254, 41864]"
110055,"[20462, 10646, 103762, 92766, 73761, 66921, 103943, 41096, 32361, 91597]"
110056,"[20795, 64799, 20023, 98960, 77895, 53432, 44742, 48665, 71466, 21841]"
110057,"[19873, 101953, 12695, 8070, 70214, 75913, 97710, 27947, 4463, 21408]"
110058,"[47075, 30832, 83191, 64936, 6356, 102405, 28056, 37986, 20690, 70401]"
110059,"[25191, 81854, 29990, 5725, 89844, 72178, 94576, 79790, 92382, 33127]"
110060,"[90541, 2577, 2399, 15543, 75780, 85240, 9651, 30585, 36512, 28067]"
110061,"[56067, 25506, 27951, 4544, 31375, 54553, 40435, 94138, 24949, 21274]"
110062,"[101378, 25349, 79991, 15419, 16377, 74015, 76014, 23898, 65837, 13189]"
110063,"[46854, 31997, 46791, 20272, 19339, 58123, 34117, 100992, 36183, 104071]"
110064,"[39033, 14508, 8374, 101364, 28876, 3700, 98163, 15295, 83739, 78465]"
110065,"[8242, 73133, 59259, 76705, 50364, 83190, 58702, 44569, 73749, 36995]"
110066,"[16322, 47601, 63231, 1029, 71778, 35782, 41782, 87353, 43038, 1605]"
110067,"[12800, 15261, 69882, 12624, 87648, 690, 99976, 92865, 92497, 100420]"
110068,"[79047, 68417, 30121, 7505, 87807, 43593, 12138, 48326, 27807, 94086]"
110069,"[106511, 22279, 51623, 103724, 90865, 98845, 80622, 18685, 21522, 57501]"
110070,"[21632, 80328, 57950, 55152, 35449, 46280, 9476, 42237, 6311, 59435]"
110071,"[63593, 17615, 47986, 27970, 30809, 21508, 58966, 18909, 61608, 69752]"
110072,"[1662, 696, 87095, 1878, 58449, 109533, 28870, 57295, 82492, 34176]"
110073,"[63932, 7422, 98129, 90637, 9801, 51264, 40004, 76610, 79550, 42960]"
110074,"[5369, 62409, 61537, 56418, 48456, 33698, 69214, 79396, 75032, 8315]"
110075,"[52519, 57756, 15999, 105971, 56574, 3417, 18951, 93010, 5477, 104162]"
110076,"[41320, 27122, 65462, 13571, 56200, 28399, 83882, 26948, 98709, 39290]"
110077,"[15793, 21005, 54118, 87033, 40609, 62583, 53911, 48738, 36517, 17490]"
110078,"[42397, 89812, 9790, 103147, 68168, 89974, 2587, 83036, 43560, 20734]"
110079,"[11145, 20000, 74843, 82026, 35430, 51376, 56819, 93541, 77947, 71488]"
