Index,Index_list
109841,"[4506, 35475, 55162, 45582, 10730, 4857, 61552, 22676, 42742, 49918]"
109842,"[33690, 104712, 21084, 11622, 89328, 105929, 17336, 67677, 18948, 18275]"
109843,"[27012, 83216, 45354, 21889, 81833, 94219, 68068, 35714, 101055, 47442]"
109844,"[51300, 18322, 17111, 47421, 62172, 86791, 40875, 10758, 15728, 57657]"
109845,"[99743, 74981, 50836, 79553, 81425, 67666, 56843, 41995, 35697, 38419]"
109846,"[66415, 64849, 66745, 18565, 9453, 51689, 38662, 45628, 77281, 24481]"
109847,"[59316, 75760, 96484, 25381, 65453, 66022, 45439, 26077, 37532, 70354]"
109848,"[92508, 66917, 70342, 11829, 92914, 67532, 35058, 106990, 72169, 55630]"
109849,"[75747, 64843, 11558, 77347, 11344, 67938, 22937, 81189, 17608, 13285]"
109850,"[97157, 20729, 68270, 85696, 60106, 16892, 41842, 21188, 53556, 77543]"
109851,"[70686, 88604, 29563, 94545, 78759, 82477, 67284, 4812, 6047, 1227]"
109852,"[41219, 88398, 98484, 54706, 9073, 52334, 1250, 97294, 22515, 21056]"
109853,"[54222, 20443, 79682, 106859, 92338, 30871, 26605, 23062, 86927, 2058]"
109854,"[70046, 14509, 12987, 18915, 25857, 22396, 20653, 100548, 58718, 99243]"
109855,"[105176, 39040, 103713, 49098, 91194, 90731, 60734, 61338, 106200, 99863]"
109856,"[23754, 23546, 67681, 62432, 65320, 29813, 73453, 18523, 29656, 28815]"
109857,"[5586, 15125, 54142, 30620, 33371, 18715, 97234, 50493, 74177, 30567]"
109858,"[52332, 65543, 22353, 30187, 71977, 29614, 73144, 80776, 45426, 14030]"
109859,"[96052, 72296, 47946, 57232, 34205, 84606, 28658, 42749, 88727, 19346]"
109860,"[8488, 57646, 17767, 21117, 23221, 10927, 77067, 23449, 20822, 67374]"
109861,"[7114, 34933, 28794, 11645, 104893, 68282, 30305, 6717, 8269, 80958]"
109862,"[25232, 9769, 106272, 782, 21869, 54046, 21615, 92266, 60471, 108350]"
109863,"[82917, 35067, 97419, 4583, 91989, 87684, 105201, 1795, 46503, 79922]"
109864,"[10780, 34614, 38824, 35939, 30602, 28277, 40262, 108453, 15631, 41547]"
109865,"[9795, 39986, 22335, 42158, 76731, 97998, 86452, 38736, 72084, 40337]"
109866,"[735, 79766, 62877, 4509, 74688, 76986, 11992, 101052, 8028, 30266]"
109867,"[82480, 26977, 14043, 101741, 12544, 40095, 84265, 36447, 8438, 2567]"
109868,"[8556, 47669, 25326, 3968, 37812, 67883, 79806, 4587, 9741, 84206]"
109869,"[14415, 58868, 3302, 5207, 13586, 39878, 100843, 93538, 102164, 37360]"
109870,"[66334, 74709, 35553, 59402, 102674, 7985, 7608, 108044, 81764, 90298]"
109871,"[68127, 48459, 57560, 42032, 2901, 69563, 26500, 3064, 70815, 49572]"
109872,"[59247, 98546, 70257, 62833, 109535, 71471, 109108, 65900, 45603, 40342]"
109873,"[75349, 61647, 43978, 77860, 21256, 4527, 9295, 88262, 106647, 53509]"
109874,"[29370, 50977, 66622, 88669, 42027, 68234, 55807, 29714, 98119, 57354]"
109875,"[69146, 88694, 49803, 74654, 76225, 109311, 37335, 68617, 40027, 2932]"
109876,"[61920, 20164, 24633, 29442, 22183, 64825, 23594, 98931, 82585, 35525]"
109877,"[105026, 33641, 41926, 24389, 56693, 2916, 88927, 76936, 97176, 108222]"
109878,"[42047, 60372, 75732, 13537, 44123, 93163, 63665, 11497, 40117, 24076]"
109879,"[76092, 75952, 35792, 3797, 85463, 61229, 68546, 52436, 90745, 98060]"
109880,"[17941, 50368, 42709, 22047, 24886, 98733, 53766, 22527, 105322, 104528]"
109881,"[71813, 49856, 12661, 42736, 75082, 105936, 108248, 93669, 45372, 4387]"
109882,"[10713, 99741, 58879, 91683, 48912, 88279, 18658, 74868, 86806, 42010]"
109883,"[99446, 33277, 74755, 61006, 51811, 18590, 38495, 109640, 56033, 91477]"
109884,"[64283, 1772, 91275, 56149, 28992, 52331, 105834, 58576, 46697, 89908]"
109885,"[23869, 92788, 41524, 61745, 79616, 65397, 4660, 23351, 39846, 58073]"
109886,"[108718, 56972, 22575, 1382, 102280, 37788, 7483, 31050, 38097, 73540]"
109887,"[101146, 23133, 90179, 49421, 17595, 101083, 45466, 59427, 58563, 74052]"
109888,"[84508, 34660, 50077, 88292, 47624, 65565, 70135, 62930, 57316, 14164]"
109889,"[100291, 40889, 28659, 22270, 68204, 56950, 86042, 8525, 44852, 7836]"
109890,"[36181, 90206, 27887, 32823, 35359, 55971, 101753, 86569, 71834, 72087]"
109891,"[65506, 68477, 10125, 317, 48931, 106450, 101686, 66458, 109295, 45719]"
109892,"[77604, 65190, 66978, 68262, 89073, 64795, 70536, 94250, 97111, 28916]"
109893,"[6813, 77129, 55356, 82865, 15743, 95066, 82288, 32343, 74881, 108698]"
109894,"[106701, 37229, 93256, 96806, 89914, 41069, 104674, 91822, 8270, 39970]"
109895,"[65929, 35093, 94218, 33783, 94922, 18603, 96502, 91067, 107330, 18225]"
109896,"[407, 109373, 60732, 8665, 75249, 109482, 31075, 13093, 83654, 49418]"
109897,"[103842, 29273, 45705, 12023, 48160, 6860, 79921, 76307, 11907, 101008]"
109898,"[40476, 49705, 16802, 36828, 85067, 99170, 16873, 82364, 99744, 51989]"
109899,"[15216, 53668, 66016, 76736, 59588, 34286, 41186, 74257, 74108, 92306]"
109900,"[46918, 6246, 69916, 20893, 31645, 58254, 7604, 26402, 108778, 89242]"
109901,"[22806, 52144, 328, 9954, 92214, 78037, 93258, 62125, 98576, 44767]"
109902,"[7883, 101152, 38056, 83339, 42945, 79490, 63621, 20567, 37832, 3522]"
109903,"[37828, 33985, 17432, 93447, 20961, 79486, 70596, 109383, 109544, 93202]"
109904,"[55390, 89174, 36496, 92053, 97923, 45875, 90483, 85980, 107151, 10568]"
109905,"[50524, 61702, 99818, 51488, 83587, 50889, 1203, 34576, 95290, 101758]"
109906,"[91130, 78245, 76249, 17680, 20847, 10844, 59280, 51050, 16563, 65455]"
109907,"[21471, 49558, 15045, 89686, 38975, 18722, 3200, 34546, 18282, 1416]"
109908,"[1761, 17289, 54967, 67645, 89942, 26130, 45036, 10201, 333, 102513]"
109909,"[22193, 70989, 4735, 39644, 3522, 64989, 103348, 13650, 62064, 28017]"
109910,"[22270, 100291, 28659, 68204, 102214, 56950, 86042, 8525, 40889, 7836]"
109911,"[92170, 74105, 71331, 50305, 39949, 107242, 90725, 31427, 89756, 45723]"
109912,"[34552, 79526, 33852, 47038, 90373, 47492, 7663, 107455, 47165, 48979]"
109913,"[95384, 102350, 86022, 44513, 98947, 98826, 44232, 17171, 11150, 100001]"
109914,"[61392, 53852, 26233, 3659, 61230, 47304, 32436, 12140, 6609, 64783]"
109915,"[109657, 21054, 101463, 99406, 90871, 80887, 9615, 70667, 68531, 16197]"
109916,"[93449, 12838, 74234, 10605, 97113, 87493, 93728, 23886, 105444, 25144]"
109917,"[39037, 85404, 57209, 74297, 8303, 60169, 71486, 29420, 49831, 28311]"
109918,"[89948, 30319, 98419, 83522, 35917, 109475, 52010, 3887, 67157, 63062]"
109919,"[52980, 86142, 9028, 27972, 54657, 102443, 47542, 84476, 84192, 10965]"
109920,"[105597, 59006, 86074, 64153, 15981, 16738, 71074, 106050, 6202, 66149]"
109921,"[90295, 36, 23228, 70644, 58311, 31771, 31378, 39478, 98015, 28121]"
109922,"[98992, 99749, 2097, 101671, 108336, 106539, 96531, 78887, 28140, 104014]"
109923,"[56767, 96252, 4686, 6830, 79912, 13936, 84940, 82231, 23887, 11668]"
109924,"[58758, 61749, 1857, 2639, 518, 91710, 101933, 86150, 36250, 106633]"
109925,"[36570, 51821, 37271, 61233, 59846, 11057, 106381, 61962, 103535, 96683]"
109926,"[567, 40491, 16310, 48077, 34837, 56719, 1568, 29730, 2489, 50402]"
109927,"[103098, 33679, 109497, 103507, 56948, 52726, 83717, 88213, 67455, 33052]"
109928,"[34774, 72748, 28074, 39882, 15961, 72032, 40210, 16756, 69525, 7331]"
109929,"[34026, 2, 4367, 87958, 7890, 23779, 32644, 105028, 15340, 36356]"
109930,"[104755, 5064, 72336, 34065, 41300, 89284, 68026, 106877, 5425, 15008]"
109931,"[107325, 4859, 3657, 86168, 66081, 94081, 43982, 92738, 75909, 41384]"
109932,"[83102, 33108, 4708, 87010, 76403, 24008, 57204, 42820, 16937, 71497]"
109933,"[76618, 88539, 95501, 16151, 80691, 4663, 34667, 32692, 11660, 85953]"
109934,"[66508, 105618, 71270, 48351, 12076, 72319, 16416, 76148, 70034, 16315]"
109935,"[66141, 59303, 17069, 481, 93895, 59546, 88043, 70730, 103069, 10036]"
109936,"[41714, 17683, 46463, 39813, 109356, 22793, 15585, 21067, 55352, 56490]"
109937,"[41012, 102189, 63166, 86921, 103161, 79125, 77071, 89827, 5346, 33585]"
109938,"[4255, 74241, 97171, 24158, 82517, 47997, 72329, 43807, 53263, 13322]"
109939,"[88354, 5141, 11306, 108239, 39251, 99631, 107594, 66362, 72611, 67290]"
109940,"[37653, 2170, 93887, 85455, 105892, 51871, 78809, 63780, 88684, 68351]"
109941,"[22452, 51749, 14458, 9506, 103138, 64584, 52161, 85186, 12372, 47793]"
109942,"[35100, 10990, 80861, 62559, 98462, 40101, 40341, 61524, 31137, 85628]"
109943,"[30701, 40475, 105162, 80138, 8056, 10989, 82922, 13943, 72571, 76563]"
109944,"[72240, 77855, 18105, 30712, 10940, 105413, 73816, 43277, 94681, 95265]"
109945,"[23365, 89498, 102899, 74591, 31226, 61170, 49330, 59671, 24146, 12517]"
109946,"[25008, 105007, 23847, 26289, 102684, 12854, 20378, 106572, 3329, 40290]"
109947,"[106617, 59666, 85267, 108874, 109238, 33497, 87098, 91289, 15644, 59068]"
109948,"[39906, 62042, 67549, 72457, 104958, 45989, 41992, 2742, 5223, 65482]"
109949,"[49019, 23632, 68748, 64975, 44793, 68971, 4312, 2493, 72866, 104247]"
109950,"[15206, 41023, 39475, 40964, 40451, 62399, 14367, 62625, 45672, 102328]"
109951,"[6517, 23048, 18646, 95451, 104807, 46632, 42062, 14081, 22486, 86930]"
109952,"[49173, 84515, 61189, 97262, 74617, 50224, 6303, 105871, 35182, 32030]"
109953,"[12512, 78507, 4751, 39469, 99439, 38310, 68818, 81411, 78643, 14426]"
109954,"[61350, 46862, 42599, 38294, 81275, 98515, 109396, 48877, 61371, 52934]"
109955,"[1120, 99111, 87073, 34183, 33950, 106050, 2562, 34392, 91347, 99373]"
109956,"[18238, 53522, 10302, 12689, 94092, 35749, 40946, 63926, 31832, 80379]"
109957,"[83752, 69566, 64705, 101380, 86158, 109172, 81515, 21768, 66628, 67607]"
109958,"[53381, 72101, 21763, 95363, 21426, 7931, 8959, 24595, 23201, 49241]"
109959,"[70799, 98495, 39498, 46319, 12041, 70259, 40133, 79058, 105995, 83627]"
109960,"[25351, 5353, 87099, 66234, 52274, 98039, 11434, 27112, 9760, 89686]"
109961,"[15305, 20008, 73743, 95715, 66740, 12308, 17739, 83433, 56385, 13561]"
109962,"[104092, 68183, 75238, 82157, 83387, 106886, 84782, 75107, 44476, 101594]"
109963,"[71966, 29997, 3953, 38963, 85352, 84320, 36596, 49768, 14623, 7837]"
109964,"[36686, 29311, 54769, 38392, 82224, 15309, 85798, 18708, 13144, 101871]"
109965,"[14085, 38823, 86418, 3196, 95640, 100307, 15787, 17335, 61327, 62888]"
109966,"[79448, 19383, 12595, 30100, 43271, 70273, 52119, 43942, 50805, 28479]"
109967,"[19006, 12178, 79640, 47240, 46838, 60449, 19124, 95506, 57878, 1648]"
109968,"[26561, 92838, 6416, 14455, 45731, 52158, 31844, 22116, 59117, 33147]"
109969,"[100006, 98487, 109634, 32679, 104668, 56611, 5814, 48003, 76142, 28805]"
109970,"[21952, 97951, 19578, 75706, 31118, 100602, 108582, 59789, 37373, 45929]"
109971,"[99018, 29490, 18352, 66418, 99450, 96932, 18831, 32351, 98778, 21018]"
109972,"[31605, 54529, 95178, 74626, 43574, 23540, 11990, 79591, 106406, 82388]"
109973,"[26439, 20103, 22885, 12523, 6312, 45291, 74948, 26895, 90932, 74964]"
109974,"[78682, 15936, 9580, 71952, 39568, 109459, 17899, 77352, 72731, 14012]"
109975,"[36500, 43331, 18016, 1625, 55798, 3900, 3603, 57443, 31178, 16213]"
109976,"[75223, 38945, 65662, 76509, 20025, 37728, 103698, 107818, 63272, 64925]"
109977,"[102770, 63748, 100440, 88646, 6726, 54967, 72302, 91377, 7170, 53858]"
109978,"[34690, 81477, 57994, 37034, 17162, 86584, 32036, 39245, 69524, 8733]"
109979,"[41297, 54091, 49833, 3980, 81414, 11476, 67171, 63025, 106593, 34388]"
109980,"[73279, 1885, 88749, 81228, 96285, 86088, 91080, 53757, 59130, 28251]"
109981,"[61288, 21226, 16704, 7774, 17492, 84323, 15532, 77844, 95445, 41001]"
109982,"[48776, 25235, 72568, 19320, 42716, 62905, 43612, 18663, 8046, 18754]"
109983,"[39319, 45157, 96787, 59632, 91917, 62916, 97520, 78329, 47712, 41920]"
109984,"[89903, 25359, 4046, 62373, 325, 55448, 83615, 40251, 53706, 75900]"
109985,"[12432, 1513, 76628, 35865, 97514, 100051, 7306, 28745, 105720, 34492]"
109986,"[45977, 39474, 55500, 26554, 12700, 47781, 77626, 89375, 58, 35197]"
109987,"[54994, 13321, 71947, 46851, 33559, 64119, 554, 23982, 48125, 9487]"
109988,"[27788, 68107, 24612, 21578, 67804, 106813, 43547, 89882, 85763, 48861]"
109989,"[70537, 96296, 17417, 62528, 80567, 63495, 76591, 16630, 98126, 7785]"
109990,"[9743, 34274, 20543, 102422, 93302, 80923, 35523, 68872, 8750, 94067]"
109991,"[48676, 108685, 8858, 102094, 8946, 49784, 29419, 81942, 79211, 97192]"
109992,"[25922, 87619, 33424, 19244, 9558, 97579, 72190, 89897, 11587, 82580]"
109993,"[80894, 73818, 84525, 26894, 72272, 92516, 57823, 3342, 344, 65207]"
109994,"[101876, 88676, 2159, 61983, 42727, 8808, 78874, 273, 105433, 94494]"
109995,"[32508, 10734, 77505, 15086, 100668, 47600, 52424, 9969, 100735, 106842]"
109996,"[50575, 100183, 37631, 93072, 37752, 30898, 33970, 16207, 78907, 27074]"
109997,"[27766, 25866, 50671, 80556, 52986, 87575, 29111, 8996, 17704, 4049]"
109998,"[33467, 81664, 96146, 2384, 27094, 71493, 5766, 103436, 5803, 71231]"
109999,"[24790, 54601, 44480, 80506, 31535, 57225, 54530, 64838, 81274, 71786]"
110000,"[46832, 22302, 14133, 8576, 107136, 52966, 2254, 106268, 52201, 13315]"
110001,"[72647, 37581, 39066, 3694, 67250, 80102, 99661, 61741, 73292, 102276]"
110002,"[19982, 81916, 74745, 30085, 74228, 67067, 55165, 46922, 41644, 1285]"
110003,"[100557, 86572, 45382, 56448, 66507, 90762, 20631, 37952, 59472, 14903]"
110004,"[31913, 27125, 84284, 108691, 81929, 79577, 48955, 902, 1972, 26952]"
110005,"[44119, 57109, 93535, 103362, 78011, 90450, 64783, 82522, 74662, 25471]"
110006,"[98063, 32272, 1614, 63358, 94062, 39455, 16857, 15574, 91548, 98047]"
110007,"[68043, 25246, 1780, 4000, 73274, 61490, 6694, 35751, 82717, 108993]"
110008,"[82409, 54398, 77938, 35741, 44150, 45727, 42386, 64242, 84579, 49382]"
110009,"[48963, 22791, 96302, 50873, 61150, 34237, 100237, 15377, 98460, 402]"
110010,"[42620, 90708, 69581, 42621, 31977, 16874, 25185, 7152, 54069, 9827]"
110011,"[18798, 55738, 6059, 109060, 107158, 17395, 107315, 47642, 28750, 101198]"
110012,"[22402, 38999, 30442, 93424, 61896, 64268, 89340, 62796, 22566, 105395]"
110013,"[96344, 101701, 8656, 51799, 93430, 40880, 41757, 42872, 43075, 35618]"
110014,"[15931, 26378, 43875, 54917, 81223, 60989, 74505, 43885, 49280, 23818]"
110015,"[67421, 35576, 105666, 96851, 93907, 37537, 71283, 76716, 50128, 76516]"
110016,"[94326, 6392, 28200, 15093, 18707, 88768, 54733, 14773, 84355, 98280]"
110017,"[24153, 27573, 98328, 9917, 30016, 9016, 64357, 84614, 92439, 41209]"
110018,"[106768, 19640, 69421, 92960, 6981, 58230, 107085, 40990, 6908, 46343]"
110019,"[47684, 77939, 89745, 99578, 35143, 71853, 61087, 95988, 38611, 48398]"
110020,"[59330, 29842, 86318, 71850, 4017, 50743, 14933, 68138, 93974, 47019]"
110021,"[13647, 89876, 77577, 28341, 98888, 79276, 69542, 92822, 101334, 27551]"
110022,"[103525, 62591, 100176, 11118, 34928, 82354, 11719, 46720, 19861, 65798]"
110023,"[82962, 3930, 29416, 58720, 99663, 47524, 15525, 9846, 98950, 87489]"
110024,"[109069, 40461, 30030, 67756, 33652, 54956, 27747, 102542, 88371, 7850]"
110025,"[39315, 10272, 31578, 47915, 49429, 29791, 7620, 77633, 9946, 26459]"
110026,"[46587, 69236, 49831, 37840, 39334, 74860, 29420, 71486, 74297, 91214]"
110027,"[43487, 24398, 58698, 73110, 64898, 45694, 51433, 48025, 82293, 106046]"
110028,"[100843, 14415, 3302, 5207, 13586, 39878, 58868, 93538, 102164, 37360]"
110029,"[68310, 82980, 39013, 41565, 63676, 33602, 25397, 105454, 66635, 61010]"
110030,"[70308, 49694, 59242, 54798, 53329, 65582, 7008, 53157, 59200, 106867]"
110031,"[74039, 60190, 4556, 32728, 54909, 58239, 75690, 55982, 41730, 105678]"
110032,"[58794, 50890, 14305, 18413, 24076, 81866, 54618, 64801, 50113, 108959]"
110033,"[39048, 44371, 42623, 67642, 87973, 106229, 61758, 52671, 17065, 13532]"
110034,"[47364, 98157, 1211, 66262, 83331, 32915, 12755, 26914, 40902, 31941]"
110035,"[46948, 42190, 72593, 852, 74733, 100350, 61482, 101452, 103811, 79950]"
110036,"[59005, 65261, 50110, 54841, 73276, 27402, 33525, 6650, 47176, 78930]"
110037,"[50377, 97652, 46498, 101339, 42933, 70202, 45158, 98904, 38932, 94015]"
110038,"[108590, 2757, 28223, 79505, 20531, 91609, 55165, 1285, 55217, 102367]"
110039,"[101897, 39132, 23864, 26832, 60329, 44873, 78171, 48282, 31386, 76818]"
110040,"[255, 92916, 60107, 24448, 45894, 65604, 23288, 9026, 43024, 103187]"
110041,"[7885, 65099, 17008, 77274, 97397, 26202, 12852, 11392, 65770, 44935]"
110042,"[78403, 27438, 44284, 107277, 3368, 97203, 73616, 10344, 96584, 37849]"
110043,"[36498, 14997, 38403, 28641, 83149, 6723, 53942, 600, 74623, 59236]"
110044,"[42689, 30493, 25329, 91622, 16438, 18947, 8636, 38588, 80655, 29390]"
110045,"[19517, 11215, 91025, 43971, 67467, 22577, 84123, 23539, 6329, 5340]"
110046,"[16679, 79683, 60950, 8441, 67303, 3052, 97344, 60588, 15425, 77762]"
110047,"[66816, 73762, 94538, 40076, 46800, 18356, 57712, 7037, 64812, 98223]"
110048,"[99187, 63743, 98480, 71014, 72603, 12218, 65330, 85683, 82523, 4233]"
110049,"[30541, 100000, 16668, 55634, 11962, 39731, 86095, 61051, 83934, 66865]"
110050,"[60967, 76257, 81322, 64367, 23179, 26137, 40217, 62779, 69092, 9216]"
110051,"[76126, 1477, 49688, 54886, 13905, 102540, 99067, 17561, 84406, 66450]"
110052,"[4541, 12458, 72398, 42750, 14748, 9197, 85878, 7518, 94255, 69245]"
110053,"[16977, 84442, 22674, 23793, 27641, 21534, 97250, 24412, 98325, 107465]"
110054,"[73114, 29256, 29778, 63539, 105746, 44711, 72432, 30195, 19044, 15090]"
110055,"[20462, 10646, 92766, 73761, 66921, 103762, 41096, 103943, 1612, 32361]"
110056,"[20795, 64799, 20023, 98960, 77895, 44742, 48665, 88241, 53432, 71466]"
110057,"[19873, 101953, 8070, 12695, 70214, 97710, 75913, 27947, 4463, 94076]"
110058,"[47075, 83191, 64936, 37986, 20129, 97180, 76517, 30832, 70401, 56741]"
110059,"[89844, 29990, 5725, 47158, 31095, 37827, 80443, 97134, 24365, 72178]"
110060,"[90541, 75780, 2577, 2399, 28067, 15543, 30585, 36512, 83945, 91994]"
110061,"[56067, 25506, 27951, 4544, 40435, 54553, 24949, 94138, 21274, 89052]"
110062,"[101378, 15419, 79991, 76014, 23898, 16377, 48129, 43308, 107888, 25349]"
110063,"[46854, 31997, 46791, 58123, 19339, 20272, 64957, 34117, 100992, 36183]"
110064,"[14508, 39033, 8374, 101364, 67769, 28876, 3700, 98163, 83739, 15295]"
110065,"[83190, 59259, 76705, 73133, 8242, 50364, 14797, 44569, 76008, 88641]"
110066,"[16322, 47601, 63231, 1029, 71778, 35782, 41782, 43038, 87353, 81508]"
110067,"[12624, 87648, 12800, 15261, 69882, 690, 99976, 92497, 107043, 16900]"
110068,"[79047, 68417, 30121, 94086, 87807, 48326, 27807, 12138, 43593, 46059]"
110069,"[106511, 22279, 74844, 51623, 90865, 103724, 80622, 98845, 57501, 21522]"
110070,"[21632, 80328, 57950, 55152, 35449, 46280, 108515, 58065, 78860, 36401]"
110071,"[63593, 17615, 30809, 18909, 58966, 21508, 69752, 21097, 61608, 61118]"
110072,"[1662, 58449, 696, 82492, 34176, 71421, 87095, 101379, 34884, 28870]"
110073,"[63932, 9801, 7422, 98129, 87460, 58297, 43605, 105432, 102159, 90637]"
110074,"[62409, 5369, 61537, 8315, 56418, 75032, 33698, 69214, 38542, 48656]"
110075,"[52519, 57756, 15999, 105971, 56574, 32242, 5477, 83288, 104162, 1654]"
110076,"[13571, 56200, 41320, 65462, 28399, 98709, 2353, 76603, 27122, 95603]"
110077,"[15793, 40609, 53911, 87033, 48738, 23484, 21005, 54118, 50505, 48209]"
110078,"[42397, 2587, 103147, 83036, 43560, 89974, 68168, 89653, 20734, 103392]"
110079,"[11145, 20000, 74843, 82026, 93541, 35430, 56819, 77947, 6049, 71488]"
