Index,Index_list
109802,"[26000, 90602, 83550, 92979, 18895, 63043, 52922, 36890, 38958, 84713]"
109803,"[57636, 30151, 103406, 83477, 76676, 72769, 5794, 67479, 77486, 13365]"
109804,"[31025, 61312, 91757, 52110, 87847, 12234, 51912, 11841, 39514, 67394]"
109805,"[5400, 44305, 44064, 74124, 23904, 33212, 17637, 74435, 97949, 65476]"
109806,"[108948, 46122, 92585, 590, 36663, 42127, 91015, 12513, 32756, 25873]"
109807,"[16587, 63910, 72575, 21668, 22276, 16387, 90326, 50741, 57508, 102275]"
109808,"[107829, 75390, 21192, 26748, 105254, 42578, 10343, 88162, 51110, 5758]"
109809,"[56714, 69486, 46207, 27184, 93496, 62359, 71450, 66731, 47557, 24869]"
109810,"[16688, 83138, 95198, 107570, 98217, 31360, 29568, 36518, 55605, 96938]"
109811,"[108497, 61790, 107949, 89322, 80456, 1853, 38970, 29958, 64876, 724]"
109812,"[2252, 9541, 11557, 103645, 71738, 36876, 71374, 13552, 102648, 86009]"
109813,"[84720, 88275, 30169, 19444, 82012, 103871, 24787, 69858, 14037, 24771]"
109814,"[108126, 46787, 48765, 64205, 79428, 11482, 108812, 91402, 68715, 103817]"
109815,"[65622, 41776, 101091, 52604, 48709, 31315, 81295, 27879, 60317, 43977]"
109816,"[69701, 63543, 308, 85274, 6239, 92690, 64382, 66263, 96037, 73363]"
109817,"[95107, 43556, 27451, 65329, 95202, 24736, 23102, 47604, 15753, 35201]"
109818,"[66348, 33474, 60617, 87805, 37931, 98402, 11253, 21622, 60389, 83311]"
109819,"[22473, 97032, 90983, 78890, 20480, 41884, 82952, 45231, 86317, 61792]"
109820,"[78980, 33284, 1493, 104946, 80602, 7573, 57369, 45795, 97355, 78728]"
109821,"[52763, 5371, 35474, 46213, 40662, 19089, 36719, 52300, 107150, 67674]"
109822,"[85889, 68921, 4377, 5490, 79226, 30030, 54956, 94923, 58962, 98318]"
109823,"[19383, 12595, 79448, 70273, 43942, 52119, 43271, 58052, 28479, 30100]"
109824,"[102042, 26438, 23253, 8453, 92575, 102780, 92449, 3122, 95539, 86748]"
109825,"[10589, 3343, 68908, 80509, 45854, 75053, 50673, 104037, 28095, 31875]"
109826,"[30745, 34289, 17993, 8408, 35820, 4094, 69792, 19349, 83831, 47720]"
109827,"[36767, 17024, 14364, 38085, 103590, 84229, 2018, 72395, 22161, 55596]"
109828,"[104755, 89284, 5064, 96879, 68026, 17622, 23273, 72336, 1862, 88578]"
109829,"[62848, 71430, 108742, 97403, 89556, 70778, 104962, 61242, 44282, 36673]"
109830,"[63875, 67879, 37566, 13727, 6073, 100881, 38540, 60270, 43565, 70168]"
109831,"[98544, 89877, 78038, 79295, 56870, 13482, 16652, 71995, 38100, 101829]"
109832,"[100179, 37575, 27364, 92202, 18546, 36164, 55224, 28390, 102381, 89632]"
109833,"[89764, 13676, 26747, 92613, 88917, 89989, 64290, 73442, 91662, 65233]"
109834,"[92885, 12038, 95558, 76053, 55326, 92784, 1610, 89900, 4747, 60298]"
109835,"[38323, 94740, 29348, 91750, 54543, 62741, 78825, 48563, 92259, 53682]"
109836,"[46937, 37776, 82682, 104064, 66550, 63610, 109558, 46271, 54023, 17254]"
109837,"[81523, 49955, 7502, 98385, 94837, 42969, 71998, 42431, 88577, 70445]"
109838,"[56692, 67503, 68787, 103272, 44621, 88576, 98568, 52437, 14959, 60981]"
109839,"[13548, 90062, 58586, 5573, 18442, 64131, 11984, 90261, 58360, 36374]"
109840,"[28903, 27220, 90137, 90153, 38301, 20073, 91105, 77549, 94020, 99297]"
109841,"[4506, 35475, 61552, 22676, 55162, 45582, 10730, 4857, 42742, 49918]"
109842,"[33690, 104712, 21084, 11622, 89328, 105929, 17336, 67677, 18948, 17765]"
109843,"[83216, 27012, 45354, 81833, 21889, 94219, 68068, 35714, 47442, 101055]"
109844,"[51300, 18322, 17111, 62172, 40875, 47421, 86791, 10758, 15728, 8388]"
109845,"[99743, 74981, 50836, 81425, 79553, 67666, 56843, 41995, 38419, 35697]"
109846,"[66415, 64849, 66745, 18565, 9453, 51689, 24481, 45628, 38662, 22645]"
109847,"[59316, 75760, 96484, 25381, 65453, 37532, 66022, 45439, 26077, 70354]"
109848,"[66917, 70342, 11829, 92914, 92508, 35058, 67532, 106990, 72169, 21680]"
109849,"[75747, 64843, 11558, 77347, 17608, 11344, 67938, 22937, 13285, 81189]"
109850,"[97157, 20729, 68270, 85696, 60106, 16892, 41842, 21188, 3765, 53556]"
109851,"[70686, 88604, 29563, 94545, 78759, 82477, 1227, 67284, 4812, 51350]"
109852,"[41219, 88398, 98484, 54706, 9073, 22515, 52334, 97294, 1250, 34299]"
109853,"[54222, 20443, 106859, 79682, 92338, 30871, 98531, 23062, 109283, 26605]"
109854,"[70046, 14509, 12987, 18915, 22396, 25857, 20653, 58718, 100548, 99243]"
109855,"[105176, 103713, 39040, 49098, 91194, 60734, 90731, 61338, 106200, 82745]"
109856,"[23754, 23546, 67681, 62432, 65320, 29813, 73453, 18523, 28815, 29656]"
109857,"[5586, 15125, 54142, 30620, 97234, 33371, 18715, 50493, 74177, 46112]"
109858,"[52332, 65543, 22353, 71977, 30187, 29614, 73144, 30299, 80776, 51450]"
109859,"[96052, 72296, 47946, 57232, 34205, 84606, 28658, 42749, 19346, 55935]"
109860,"[8488, 57646, 17767, 21117, 23221, 10927, 77067, 23449, 20822, 67374]"
109861,"[7114, 34933, 28794, 104893, 11645, 68282, 30305, 8269, 6717, 80958]"
109862,"[25232, 9769, 106272, 54046, 21615, 21869, 782, 92266, 60471, 64871]"
109863,"[82917, 35067, 97419, 91989, 4583, 87684, 105201, 1795, 46503, 79922]"
109864,"[10780, 34614, 38824, 28277, 30602, 35939, 108453, 40262, 15631, 41547]"
109865,"[39986, 9795, 42158, 22335, 76731, 97998, 86452, 34235, 38736, 40337]"
109866,"[735, 79766, 62877, 4509, 74688, 76986, 11992, 8028, 109266, 101052]"
109867,"[82480, 14043, 26977, 12544, 101741, 40095, 84265, 36447, 8438, 90123]"
109868,"[8556, 47669, 25326, 37812, 3968, 67883, 79806, 4587, 9741, 84206]"
109869,"[58868, 14415, 5207, 3302, 39878, 13586, 100843, 102164, 93538, 37360]"
109870,"[66334, 74709, 35553, 59402, 102674, 7985, 7608, 108044, 90298, 81764]"
109871,"[68127, 48459, 2901, 69563, 57560, 42032, 26500, 3064, 70815, 49572]"
109872,"[59247, 98546, 70257, 62833, 109535, 71471, 109108, 65900, 45603, 94826]"
109873,"[75349, 61647, 43978, 9295, 77860, 4527, 21256, 56503, 88262, 53509]"
109874,"[29370, 50977, 66622, 88669, 55807, 42027, 68234, 29714, 98119, 2345]"
109875,"[69146, 88694, 49803, 74654, 76225, 37335, 109311, 2932, 68617, 40027]"
109876,"[20164, 61920, 29442, 24633, 22183, 64825, 23594, 98931, 82585, 75049]"
109877,"[105026, 33641, 41926, 24389, 56693, 88927, 2916, 97176, 76936, 108222]"
109878,"[75732, 42047, 60372, 63665, 13537, 44123, 23167, 93163, 11497, 58655]"
109879,"[76092, 75952, 35792, 3797, 61229, 85463, 68546, 52436, 90745, 98060]"
109880,"[17941, 50368, 42709, 22047, 24886, 98733, 53766, 22527, 105322, 104528]"
109881,"[71813, 49856, 12661, 42736, 75082, 108248, 105936, 93669, 45372, 4387]"
109882,"[10713, 99741, 58879, 91683, 48912, 88279, 18658, 74868, 86806, 32573]"
109883,"[99446, 61006, 74755, 33277, 51811, 18590, 38495, 109640, 56033, 90760]"
109884,"[64283, 1772, 91275, 52331, 28992, 56149, 105834, 58576, 46697, 109007]"
109885,"[23869, 92788, 41524, 61745, 79616, 4660, 65397, 23351, 77147, 58073]"
109886,"[108718, 56972, 22575, 1382, 102280, 37788, 7483, 38097, 31050, 73540]"
109887,"[101146, 23133, 90179, 17595, 49421, 101083, 45466, 58563, 59427, 74052]"
109888,"[84508, 34660, 50077, 88292, 65565, 47624, 70135, 62930, 14164, 57316]"
109889,"[100291, 40889, 28659, 22270, 68204, 56950, 86042, 8525, 44852, 7836]"
109890,"[36181, 90206, 27887, 32823, 35359, 55971, 101753, 86569, 16361, 72087]"
109891,"[65506, 68477, 10125, 317, 48931, 106450, 101686, 109295, 66458, 9659]"
109892,"[77604, 65190, 68262, 66978, 89073, 70536, 64795, 94250, 97111, 28916]"
109893,"[77129, 6813, 55356, 82865, 15743, 95066, 82288, 32343, 74881, 108698]"
109894,"[106701, 37229, 93256, 96806, 89914, 41069, 104674, 8270, 91822, 39970]"
109895,"[65929, 35093, 94218, 94922, 33783, 18225, 107330, 18603, 75120, 96502]"
109896,"[407, 109373, 60732, 8665, 75249, 31075, 109482, 49418, 13093, 83654]"
109897,"[103842, 29273, 45705, 12023, 48160, 6860, 79921, 11907, 76307, 55881]"
109898,"[40476, 49705, 16802, 36828, 99170, 85067, 16873, 82364, 99744, 51989]"
109899,"[15216, 53668, 76736, 66016, 59588, 34286, 41186, 74257, 92306, 23856]"
109900,"[46918, 69916, 6246, 20893, 58254, 7604, 26402, 97880, 31645, 108778]"
109901,"[22806, 328, 52144, 9954, 98576, 92214, 93258, 78037, 62125, 44767]"
109902,"[7883, 101152, 83339, 38056, 79490, 42945, 63621, 20567, 3522, 37832]"
109903,"[37828, 33985, 17432, 93447, 20961, 79486, 43296, 109383, 109544, 10300]"
109904,"[55390, 92053, 89174, 36496, 97923, 45875, 90483, 85980, 107151, 38840]"
109905,"[50524, 61702, 99818, 51488, 83587, 1203, 50889, 34576, 101758, 63193]"
109906,"[91130, 78245, 76249, 17680, 20847, 59280, 10844, 65455, 16563, 51050]"
109907,"[21471, 49558, 15045, 38975, 89686, 18722, 3200, 34546, 18282, 33514]"
109908,"[1761, 17289, 54967, 67645, 26130, 89942, 45036, 10201, 333, 102513]"
109909,"[70989, 22193, 4735, 39644, 3522, 64989, 62064, 99174, 36237, 40314]"
109910,"[22270, 100291, 28659, 68204, 102214, 56950, 86042, 8525, 7836, 29375]"
109911,"[74105, 92170, 71331, 39949, 50305, 107242, 89756, 90725, 31427, 45723]"
109912,"[79526, 34552, 33852, 47038, 90373, 107455, 7663, 47492, 48979, 24794]"
109913,"[95384, 102350, 86022, 44513, 98947, 98826, 44232, 100001, 17171, 11150]"
109914,"[53852, 61392, 26233, 3659, 61230, 47304, 12140, 32436, 6609, 64783]"
109915,"[21054, 109657, 101463, 99406, 90871, 80887, 70667, 9615, 68531, 16197]"
109916,"[93449, 12838, 10605, 74234, 97113, 87493, 93728, 25144, 105444, 23886]"
109917,"[39037, 85404, 74297, 57209, 8303, 60169, 29420, 71486, 49831, 28311]"
109918,"[89948, 30319, 98419, 52010, 35917, 83522, 109475, 3887, 67157, 55168]"
109919,"[52980, 86142, 27972, 9028, 54657, 47542, 102443, 84192, 84476, 108310]"
109920,"[105597, 64153, 86074, 59006, 15981, 16738, 71074, 106050, 6202, 87073]"
109921,"[36, 90295, 23228, 70644, 58311, 31378, 31771, 39478, 71884, 28121]"
109922,"[98992, 99749, 2097, 101671, 108336, 106539, 96531, 78887, 103269, 71735]"
109923,"[56767, 96252, 4686, 6830, 79912, 13936, 84940, 82231, 23887, 11668]"
109924,"[58758, 61749, 1857, 2639, 518, 101933, 86150, 91710, 36250, 5432]"
109925,"[36570, 51821, 37271, 59846, 61233, 11057, 106381, 61962, 103535, 96683]"
109926,"[567, 40491, 16310, 48077, 34837, 56719, 29730, 1568, 2489, 50402]"
109927,"[103098, 33679, 109497, 103507, 56948, 52726, 83717, 88213, 67455, 33052]"
109928,"[34774, 72748, 28074, 39882, 16756, 15961, 72032, 40210, 7331, 69525]"
109929,"[34026, 2, 4367, 87958, 7890, 32644, 23779, 105028, 15340, 36356]"
109930,"[104755, 5064, 72336, 41300, 34065, 89284, 68026, 106877, 96468, 73878]"
109931,"[107325, 3657, 4859, 86168, 66081, 94081, 43982, 92738, 75909, 8775]"
109932,"[83102, 33108, 4708, 87010, 76403, 57204, 24008, 42820, 11169, 16937]"
109933,"[76618, 88539, 95501, 16151, 80691, 4663, 34667, 32692, 85953, 11660]"
109934,"[66508, 105618, 71270, 12076, 48351, 16416, 72319, 16315, 76148, 70034]"
109935,"[66141, 59303, 17069, 481, 93895, 59546, 88043, 70730, 58308, 45830]"
109936,"[41714, 17683, 46463, 39813, 109356, 22793, 21067, 15585, 55352, 56490]"
109937,"[41012, 102189, 86921, 63166, 77071, 79125, 103161, 5346, 89827, 33585]"
109938,"[74241, 4255, 97171, 24158, 82517, 47997, 72329, 43807, 53263, 13322]"
109939,"[88354, 5141, 11306, 108239, 39251, 107594, 99631, 66362, 72611, 67290]"
109940,"[37653, 2170, 93887, 85455, 105892, 51871, 78809, 68351, 63780, 88684]"
109941,"[22452, 51749, 9506, 14458, 103138, 64584, 85186, 52161, 47793, 12372]"
109942,"[35100, 10990, 80861, 98462, 62559, 40101, 61524, 40341, 23358, 31137]"
109943,"[30701, 40475, 105162, 80138, 8056, 10989, 98165, 82922, 13943, 72571]"
109944,"[72240, 77855, 18105, 30712, 10940, 105413, 95265, 73816, 70828, 43277]"
109945,"[23365, 89498, 74591, 102899, 31226, 49330, 61170, 59671, 12517, 24146]"
109946,"[25008, 105007, 102684, 26289, 23847, 12854, 20378, 106572, 3329, 40290]"
109947,"[106617, 59666, 108874, 85267, 109238, 33497, 87098, 91289, 15644, 59068]"
109948,"[39906, 67549, 62042, 72457, 104958, 45989, 41992, 2742, 5223, 374]"
109949,"[49019, 68748, 23632, 64975, 44793, 68971, 4312, 2493, 104247, 72866]"
109950,"[41023, 39475, 15206, 40964, 40451, 14367, 62399, 45672, 62625, 102328]"
109951,"[6517, 18646, 23048, 95451, 104807, 46632, 14081, 42062, 22486, 18994]"
109952,"[49173, 84515, 61189, 97262, 74617, 6303, 50224, 105871, 35182, 32030]"
109953,"[12512, 78507, 4751, 39469, 99439, 38310, 68818, 81411, 78643, 33080]"
109954,"[61350, 46862, 42599, 81275, 38294, 98515, 109396, 48877, 61371, 52934]"
109955,"[1120, 99111, 87073, 34183, 33950, 106050, 91347, 2562, 99373, 34392]"
109956,"[18238, 53522, 10302, 94092, 12689, 35749, 40946, 63926, 59648, 53435]"
109957,"[83752, 69566, 64705, 101380, 86158, 109172, 81515, 66628, 21768, 67607]"
109958,"[53381, 72101, 21763, 95363, 21426, 7931, 8959, 24595, 23201, 49241]"
109959,"[98495, 70799, 39498, 46319, 12041, 40133, 70259, 79058, 105995, 90511]"
109960,"[25351, 5353, 66234, 87099, 52274, 98039, 11434, 27112, 9760, 89686]"
109961,"[15305, 20008, 95715, 73743, 66740, 12308, 17739, 83433, 56385, 13561]"
109962,"[104092, 68183, 75238, 82157, 83387, 84782, 106886, 75107, 44476, 101594]"
109963,"[71966, 29997, 3953, 84320, 85352, 36596, 38963, 49768, 41509, 7837]"
109964,"[36686, 29311, 54769, 38392, 82224, 15309, 18708, 85798, 13144, 101871]"
109965,"[14085, 38823, 86418, 3196, 95640, 17335, 100307, 61327, 15787, 77453]"
109966,"[79448, 19383, 12595, 30100, 70273, 43942, 52119, 43271, 50805, 28479]"
109967,"[19006, 12178, 79640, 47240, 95506, 19124, 46838, 60449, 57878, 6933]"
109968,"[26561, 92838, 6416, 14455, 45731, 52158, 31844, 22116, 59117, 33147]"
109969,"[100006, 109634, 32679, 104668, 98487, 56611, 5814, 48003, 28805, 76142]"
109970,"[21952, 97951, 19578, 75706, 31118, 100602, 108582, 59789, 37373, 45929]"
109971,"[29490, 18352, 66418, 99018, 99450, 96932, 18831, 98778, 21018, 32351]"
109972,"[31605, 54529, 95178, 74626, 43574, 23540, 11990, 79591, 106406, 82388]"
109973,"[26439, 20103, 22885, 12523, 6312, 74948, 45291, 26895, 74964, 90932]"
109974,"[78682, 15936, 9580, 39568, 109459, 71952, 77352, 17899, 72731, 14012]"
109975,"[36500, 43331, 18016, 1625, 55798, 57443, 3900, 3603, 31178, 16213]"
109976,"[75223, 38945, 65662, 76509, 20025, 2995, 37728, 103698, 107818, 14569]"
109977,"[102770, 63748, 100440, 88646, 6726, 54967, 91377, 72302, 7170, 53858]"
109978,"[34690, 81477, 57994, 17162, 37034, 86584, 32036, 39245, 69524, 8733]"
109979,"[41297, 54091, 49833, 11476, 3980, 81414, 67171, 63025, 29620, 106593]"
109980,"[73279, 1885, 88749, 81228, 96285, 91080, 86088, 105099, 59130, 14140]"
109981,"[61288, 21226, 7774, 16704, 17492, 84323, 90217, 41001, 77844, 15532]"
109982,"[48776, 25235, 72568, 19320, 42716, 43612, 18663, 62905, 8046, 18754]"
109983,"[39319, 45157, 59632, 96787, 62916, 91917, 97520, 78329, 47712, 41920]"
109984,"[89903, 25359, 4046, 62373, 325, 55448, 83615, 40251, 22647, 53706]"
109985,"[12432, 1513, 76628, 35865, 97514, 100051, 7306, 28745, 105720, 34492]"
109986,"[45977, 55500, 39474, 26554, 12700, 47781, 89375, 77626, 35197, 58]"
109987,"[54994, 13321, 71947, 33559, 64119, 46851, 554, 23982, 48125, 9487]"
109988,"[21578, 27788, 68107, 24612, 67804, 106813, 43547, 89882, 85763, 48861]"
109989,"[70537, 96296, 17417, 62528, 63495, 80567, 76591, 7785, 98126, 16630]"
109990,"[9743, 34274, 20543, 93302, 102422, 80923, 68872, 35523, 94067, 8750]"
109991,"[48676, 108685, 8858, 102094, 8946, 49784, 29419, 97192, 81942, 79211]"
109992,"[25922, 87619, 33424, 19244, 9558, 97579, 72190, 89897, 82580, 11587]"
109993,"[80894, 73818, 84525, 26894, 72272, 92516, 57823, 65207, 3342, 344]"
109994,"[101876, 88676, 2159, 61983, 78874, 8808, 42727, 273, 94494, 105433]"
109995,"[32508, 10734, 77505, 100668, 15086, 101712, 100735, 52424, 106842, 47600]"
109996,"[100183, 50575, 37631, 93072, 37752, 33970, 30898, 16207, 78907, 27074]"
109997,"[27766, 50671, 25866, 80556, 52986, 87575, 29111, 17704, 8996, 4049]"
109998,"[33467, 2384, 81664, 96146, 27094, 71231, 71493, 5766, 103436, 5803]"
109999,"[24790, 54601, 44480, 80506, 31535, 57225, 54530, 64838, 103408, 71786]"
110000,"[46832, 8576, 22302, 14133, 107136, 52966, 2254, 106268, 52201, 13315]"
110001,"[72647, 37581, 3694, 39066, 67250, 80102, 99661, 61741, 102276, 73292]"
110002,"[19982, 81916, 74745, 30085, 74228, 67067, 55165, 46922, 41644, 1285]"
110003,"[100557, 45382, 56448, 86572, 90762, 66507, 20631, 37952, 84903, 59472]"
110004,"[31913, 84284, 27125, 81929, 108691, 79577, 902, 1972, 48955, 70181]"
110005,"[44119, 57109, 93535, 103362, 78011, 90450, 64783, 82522, 74662, 25471]"
110006,"[98063, 32272, 63358, 1614, 94062, 39455, 16857, 15574, 91548, 98047]"
110007,"[68043, 25246, 1780, 4000, 73274, 61490, 35751, 6694, 82717, 108993]"
110008,"[82409, 44150, 45727, 64242, 84579, 77938, 54398, 35741, 42386, 49382]"
110009,"[48963, 22791, 96302, 50873, 61150, 34237, 100237, 98460, 15377, 402]"
110010,"[42620, 90708, 69581, 42621, 16874, 31977, 25185, 68115, 69577, 54069]"
110011,"[18798, 55738, 6059, 109060, 17395, 107158, 107315, 47642, 28750, 101198]"
110012,"[22402, 38999, 30442, 93424, 61896, 64268, 89340, 62796, 22566, 83917]"
110013,"[96344, 101701, 8656, 51799, 93430, 41757, 40880, 42872, 92679, 45037]"
110014,"[15931, 26378, 43875, 81223, 54917, 60989, 43885, 74505, 49280, 42797]"
110015,"[105666, 67421, 35576, 96851, 93907, 37537, 71283, 76716, 50128, 76516]"
110016,"[94326, 6392, 15093, 28200, 18707, 88768, 14773, 54733, 84355, 98280]"
110017,"[24153, 27573, 98328, 9917, 30016, 9016, 84614, 64357, 92439, 80778]"
110018,"[106768, 19640, 69421, 92960, 6981, 107085, 58230, 40990, 14147, 46343]"
110019,"[47684, 77939, 89745, 99578, 35143, 71853, 61087, 38611, 95988, 104997]"
110020,"[59330, 29842, 86318, 71850, 50743, 4017, 14933, 68138, 24750, 93974]"
110021,"[13647, 89876, 77577, 28341, 98888, 79276, 69542, 101334, 92822, 55845]"
110022,"[103525, 62591, 100176, 11118, 82354, 34928, 11719, 46720, 65798, 19861]"
110023,"[82962, 3930, 29416, 58720, 99663, 15525, 47524, 9846, 98950, 50485]"
110024,"[109069, 30030, 40461, 67756, 33652, 27747, 102542, 54956, 88371, 7850]"
110025,"[39315, 10272, 31578, 47915, 49429, 29791, 7620, 77633, 9946, 26459]"
110026,"[46587, 69236, 49831, 37840, 39334, 74860, 29420, 71486, 74297, 91214]"
110027,"[43487, 24398, 58698, 73110, 64898, 45694, 51433, 82293, 106046, 48025]"
110028,"[100843, 14415, 3302, 5207, 13586, 39878, 58868, 93538, 102164, 37360]"
110029,"[82980, 68310, 39013, 41565, 63676, 25397, 33602, 105454, 66635, 64152]"
110030,"[70308, 49694, 59242, 54798, 53329, 65582, 7008, 59200, 1900, 106867]"
110031,"[74039, 60190, 4556, 54909, 58239, 32728, 55982, 75690, 41730, 105678]"
110032,"[58794, 50890, 14305, 18413, 24076, 81866, 64801, 54618, 50113, 108959]"
110033,"[39048, 44371, 42623, 67642, 87973, 106229, 61758, 52671, 17065, 13532]"
110034,"[47364, 98157, 1211, 66262, 83331, 32915, 12755, 26914, 31941, 40902]"
110035,"[46948, 42190, 72593, 852, 74733, 100350, 61482, 20548, 64746, 103811]"
110036,"[59005, 65261, 54841, 50110, 27402, 73276, 33525, 6650, 47176, 22180]"
110037,"[50377, 97652, 46498, 101339, 42933, 70202, 45158, 98904, 94015, 38932]"
110038,"[108590, 2757, 28223, 79505, 20531, 91609, 55165, 1285, 55217, 81916]"
110039,"[101897, 39132, 23864, 26832, 60329, 44873, 78171, 48282, 31386, 76818]"
110040,"[255, 92916, 60107, 24448, 23288, 45894, 65604, 103187, 9026, 43024]"
110041,"[77274, 65099, 7885, 17008, 11392, 97397, 26202, 12852, 65770, 75338]"
110042,"[78403, 27438, 44284, 107277, 3368, 37849, 97203, 108421, 73616, 10344]"
110043,"[36498, 14997, 38403, 28641, 83149, 6723, 59236, 53942, 600, 74623]"
110044,"[42689, 30493, 25329, 91622, 16438, 8636, 18947, 38588, 80655, 29390]"
110045,"[19517, 11215, 91025, 43971, 67467, 22577, 84123, 23539, 5340, 6329]"
110046,"[16679, 79683, 60950, 8441, 67303, 3052, 97344, 60588, 15425, 77762]"
110047,"[66816, 73762, 40076, 94538, 46800, 18356, 64812, 7037, 57712, 98223]"
110048,"[99187, 63743, 98480, 72603, 71014, 12218, 65330, 85683, 83559, 82523]"
110049,"[30541, 100000, 16668, 55634, 11962, 39731, 86095, 83934, 61051, 66865]"
110050,"[60967, 76257, 81322, 64367, 23179, 26137, 62779, 40217, 69092, 90382]"
110051,"[76126, 1477, 49688, 54886, 13905, 102540, 17561, 84406, 99067, 90933]"
110052,"[4541, 12458, 72398, 42750, 14748, 9197, 85878, 7518, 69245, 94255]"
110053,"[16977, 84442, 22674, 21534, 27641, 23793, 24412, 97250, 98325, 107465]"
110054,"[73114, 29256, 29778, 63539, 105746, 44711, 72432, 30195, 19044, 1730]"
110055,"[20462, 10646, 92766, 73761, 66921, 103762, 103943, 41096, 32361, 1612]"
110056,"[20795, 64799, 20023, 98960, 77895, 44742, 48665, 88241, 53432, 71466]"
110057,"[19873, 101953, 12695, 8070, 70214, 75913, 97710, 27947, 4463, 94076]"
110058,"[47075, 83191, 64936, 37986, 20129, 30832, 70401, 97180, 76517, 56741]"
110059,"[89844, 29990, 5725, 47158, 31095, 25191, 37827, 97134, 80443, 24365]"
110060,"[90541, 2577, 2399, 75780, 28067, 15543, 30585, 36512, 83945, 91994]"
110061,"[56067, 25506, 27951, 4544, 54553, 40435, 94138, 24949, 21274, 89052]"
110062,"[101378, 15419, 16377, 79991, 76014, 23898, 25349, 48129, 107888, 65837]"
110063,"[31997, 46854, 46791, 19339, 58123, 20272, 34117, 64957, 100992, 36183]"
110064,"[39033, 14508, 8374, 101364, 28876, 3700, 98163, 83739, 67769, 15295]"
110065,"[83190, 59259, 76705, 73133, 8242, 50364, 44569, 14797, 76008, 88641]"
110066,"[16322, 47601, 63231, 1029, 71778, 35782, 41782, 43038, 87353, 51034]"
110067,"[12624, 87648, 15261, 12800, 69882, 690, 99976, 92497, 107043, 16900]"
110068,"[79047, 68417, 30121, 94086, 87807, 48326, 27807, 12138, 43593, 7505]"
110069,"[106511, 22279, 51623, 103724, 90865, 74844, 98845, 80622, 21522, 57501]"
110070,"[21632, 80328, 57950, 55152, 35449, 46280, 58065, 108515, 9476, 42237]"
110071,"[63593, 17615, 30809, 58966, 18909, 21508, 69752, 21097, 61608, 45673]"
110072,"[1662, 58449, 696, 82492, 34176, 71421, 87095, 101379, 34884, 28870]"
110073,"[63932, 9801, 7422, 98129, 87460, 43605, 58297, 105432, 102159, 90637]"
110074,"[5369, 62409, 61537, 56418, 75032, 8315, 33698, 69214, 48456, 38542]"
110075,"[52519, 57756, 15999, 105971, 56574, 32242, 5477, 104162, 83288, 1654]"
110076,"[13571, 41320, 56200, 65462, 27122, 28399, 2353, 98709, 76603, 95603]"
110077,"[15793, 40609, 53911, 87033, 21005, 48738, 54118, 23484, 62583, 48209]"
110078,"[42397, 2587, 83036, 43560, 103147, 89653, 68168, 89974, 89812, 103392]"
110079,"[11145, 20000, 74843, 82026, 35430, 93541, 77947, 56819, 6049, 71488]"
