Index,Index_list
109813,"[84720, 82012, 88275, 30169, 24787, 19444, 10579, 103871, 69776, 80559]"
109814,"[108126, 46787, 48765, 11482, 79428, 108812, 91402, 64205, 65204, 103817]"
109815,"[65622, 41776, 101091, 52604, 48709, 31315, 81295, 60317, 27879, 101382]"
109816,"[69701, 63543, 308, 17908, 85274, 6239, 92690, 64382, 63738, 28628]"
109817,"[95107, 43556, 27451, 65329, 13833, 24736, 23102, 12077, 77570, 47604]"
109818,"[60389, 66348, 33474, 60617, 87805, 98402, 32134, 108003, 75368, 37931]"
109819,"[22473, 97032, 90983, 78890, 20480, 87273, 41884, 58666, 100933, 3960]"
109820,"[78980, 33284, 1493, 104946, 80602, 57369, 7573, 45795, 40670, 97355]"
109821,"[52763, 35474, 40662, 97269, 20553, 33098, 107150, 54170, 5371, 28489]"
109822,"[85889, 68921, 5490, 4377, 79226, 54956, 109658, 30030, 94923, 58962]"
109823,"[19383, 12595, 79448, 43942, 91059, 70273, 39434, 52119, 43271, 28479]"
109824,"[26438, 102042, 102780, 92575, 8453, 23253, 3122, 92449, 32444, 41460]"
109825,"[10589, 80509, 3343, 68908, 98059, 107260, 88784, 41240, 47653, 45854]"
109826,"[30745, 34289, 17993, 35820, 8408, 65587, 5114, 69792, 4094, 59965]"
109827,"[36767, 14364, 17024, 38085, 32800, 23591, 23740, 106833, 82444, 84229]"
109828,"[96879, 89284, 104755, 5064, 23273, 68026, 34065, 41300, 1862, 88535]"
109829,"[62848, 71430, 108742, 14106, 55961, 89556, 97403, 70778, 104962, 61242]"
109830,"[63875, 67879, 37566, 100881, 70168, 43565, 76743, 106530, 32622, 42584]"
109831,"[98544, 89877, 78038, 56870, 79295, 96007, 13482, 16652, 37130, 85420]"
109832,"[100179, 37575, 27364, 89632, 102381, 2921, 92202, 18546, 24734, 103560]"
109833,"[89764, 13676, 26747, 92613, 89989, 88917, 104106, 67379, 48884, 64290]"
109834,"[92885, 12038, 95558, 76053, 55326, 92784, 80332, 43073, 25685, 45930]"
109835,"[38323, 94740, 54543, 91750, 29348, 78825, 48563, 92259, 3888, 53682]"
109836,"[46937, 37776, 82682, 46271, 54023, 91688, 30505, 42125, 104064, 66550]"
109837,"[81523, 49955, 95753, 94190, 7502, 98385, 94837, 42969, 71998, 42431]"
109838,"[56692, 68787, 67503, 103272, 44621, 88576, 94244, 19389, 98568, 52437]"
109839,"[13548, 90062, 58586, 5573, 64131, 18442, 11984, 90261, 58360, 46815]"
109840,"[28903, 27220, 90137, 90153, 38301, 20073, 91105, 77549, 4488, 94020]"
109841,"[4506, 22676, 61552, 55162, 54038, 4857, 10730, 35475, 59181, 5360]"
109842,"[33690, 104712, 21084, 11622, 89328, 74729, 17765, 105929, 9181, 17336]"
109843,"[83216, 27012, 45354, 81833, 21889, 47442, 94219, 68068, 35714, 100432]"
109844,"[23610, 109331, 43170, 18322, 17111, 51300, 62172, 40875, 47421, 5831]"
109845,"[99743, 74981, 50836, 81425, 79553, 67666, 104400, 35811, 56843, 12116]"
109846,"[66415, 22645, 64849, 66745, 16549, 47755, 94917, 18565, 82368, 51689]"
109847,"[59316, 75760, 25381, 96484, 20800, 65453, 37532, 45439, 70354, 66022]"
109848,"[66917, 92508, 11829, 70342, 92914, 35058, 67532, 106990, 72169, 108901]"
109849,"[17608, 75747, 64843, 59707, 31275, 55545, 89994, 35399, 84284, 16479]"
109850,"[97157, 3765, 56994, 85696, 68270, 20729, 60106, 30070, 16892, 25588]"
109851,"[70686, 88604, 29563, 94545, 78759, 82477, 51350, 1227, 67284, 4812]"
109852,"[41219, 88398, 98484, 22515, 54706, 97294, 19527, 9073, 88241, 24368]"
109853,"[54222, 98531, 109283, 23062, 20443, 79682, 106859, 92338, 19236, 79930]"
109854,"[58718, 100548, 70046, 14509, 31229, 35358, 55241, 12987, 18915, 15891]"
109855,"[105176, 103713, 10319, 16047, 91194, 22203, 39040, 67111, 53230, 83757]"
109856,"[23754, 67681, 23546, 62432, 65320, 29813, 73453, 7340, 18523, 86327]"
109857,"[5586, 15125, 54142, 30620, 97234, 33371, 50493, 18715, 46112, 74177]"
109858,"[65543, 52332, 30299, 51450, 85262, 22353, 100228, 73606, 80414, 76148]"
109859,"[96052, 47946, 72296, 57232, 34205, 84606, 18505, 28658, 42749, 55935]"
109860,"[8488, 57646, 17767, 21117, 23221, 10927, 30546, 77067, 23449, 20822]"
109861,"[7114, 34933, 28794, 104893, 11645, 68282, 30305, 8269, 57828, 80958]"
109862,"[25232, 21615, 9769, 106272, 50469, 54046, 39686, 67768, 39212, 32185]"
109863,"[82917, 35067, 97419, 55656, 91989, 4583, 87684, 82103, 96882, 79755]"
109864,"[10780, 34614, 38824, 30602, 28277, 35939, 40262, 108453, 909, 48376]"
109865,"[9795, 39986, 34235, 42158, 12713, 12600, 54901, 76731, 87807, 8121]"
109866,"[735, 101052, 109266, 62877, 4509, 79766, 28917, 74688, 87291, 101214]"
109867,"[82480, 14043, 26977, 12544, 101741, 55406, 40095, 84265, 36447, 90123]"
109868,"[8556, 47669, 25326, 74747, 3968, 37812, 46530, 59820, 5128, 18441]"
109869,"[87766, 3302, 5207, 58868, 14415, 23746, 13586, 39878, 100843, 93538]"
109870,"[66334, 74709, 35553, 31910, 57271, 7985, 20901, 59402, 102674, 20014]"
109871,"[69563, 2901, 68127, 23414, 46844, 100415, 6376, 9100, 48459, 83489]"
109872,"[59247, 70257, 62833, 98546, 109535, 71471, 73567, 70772, 106522, 45603]"
109873,"[9295, 56503, 49614, 75349, 43978, 61647, 58555, 72476, 53145, 4527]"
109874,"[50977, 29370, 66622, 88669, 55807, 45449, 42027, 68234, 4170, 28870]"
109875,"[69146, 88694, 49803, 74654, 76225, 87663, 43069, 109311, 2932, 37335]"
109876,"[20164, 61920, 29442, 24633, 75049, 22183, 38106, 64825, 23594, 82585]"
109877,"[105026, 33641, 95920, 24567, 41926, 56693, 24389, 88927, 76936, 97176]"
109878,"[63665, 23167, 14744, 58655, 40117, 95885, 12090, 108980, 97867, 23152]"
109879,"[76092, 75952, 35792, 52436, 3797, 77468, 54267, 61229, 34345, 68546]"
109880,"[17941, 42709, 50368, 63475, 104550, 32984, 35368, 22047, 53766, 101776]"
109881,"[71813, 49856, 12661, 42736, 75082, 4387, 34051, 108248, 16654, 84917]"
109882,"[10713, 99741, 58879, 48912, 91683, 88279, 32573, 82602, 43432, 86806]"
109883,"[99446, 61006, 74755, 48360, 33277, 51811, 18590, 56033, 65153, 57424]"
109884,"[64283, 1772, 109007, 91275, 52331, 105834, 56149, 58576, 42113, 28992]"
109885,"[23869, 92788, 41524, 77147, 58073, 39846, 42403, 61288, 48960, 16685]"
109886,"[108718, 22575, 56972, 102280, 1382, 52448, 90325, 37788, 95272, 95571]"
109887,"[101146, 23133, 90179, 17595, 49421, 101083, 58563, 59427, 45466, 74052]"
109888,"[84508, 50077, 34660, 88292, 70135, 47624, 65565, 62930, 27306, 75810]"
109889,"[100291, 28659, 40889, 73715, 89707, 22270, 68204, 56950, 86042, 8525]"
109890,"[36181, 90206, 27887, 32823, 104528, 35359, 66139, 56955, 66587, 79826]"
109891,"[65506, 68477, 10125, 317, 21643, 80249, 92768, 81880, 107198, 48931]"
109892,"[77604, 68262, 65190, 66978, 89073, 70536, 64795, 97111, 70660, 28916]"
109893,"[77129, 6813, 82865, 55356, 15743, 95066, 82288, 32343, 74881, 53638]"
109894,"[106701, 37229, 78480, 31438, 93256, 62976, 96806, 89914, 41069, 104674]"
109895,"[65929, 18225, 35093, 107330, 94218, 18603, 94922, 96362, 103731, 22790]"
109896,"[407, 74703, 109373, 9302, 85790, 45522, 109006, 86043, 23073, 105192]"
109897,"[29273, 103842, 45705, 96801, 12023, 24246, 48160, 6860, 88706, 62582]"
109898,"[40476, 49705, 16802, 22283, 36828, 99170, 85067, 16873, 82364, 99744]"
109899,"[15216, 53668, 23544, 76736, 59588, 34286, 66016, 92306, 41186, 23856]"
109900,"[46918, 97880, 70092, 69916, 6246, 58254, 7604, 20893, 26402, 20025]"
109901,"[98576, 328, 52144, 22806, 9954, 92214, 51533, 97781, 27307, 21415]"
109902,"[7883, 101152, 3522, 36451, 48137, 37832, 53149, 625, 78444, 89401]"
109903,"[37828, 33985, 10300, 20961, 17432, 93447, 43296, 44859, 5203, 50450]"
109904,"[55390, 92053, 89174, 36496, 45875, 97923, 90483, 62093, 55591, 107151]"
109905,"[50524, 101758, 61702, 99818, 12450, 100334, 51488, 82314, 36393, 68320]"
109906,"[91130, 78245, 76249, 17680, 20847, 55259, 59280, 65455, 106054, 10844]"
109907,"[21471, 49558, 38975, 15045, 89686, 18722, 3200, 34546, 64376, 33514]"
109908,"[1761, 17289, 54967, 84618, 89942, 26130, 67645, 45036, 102513, 333]"
109909,"[70989, 22193, 4735, 62064, 39644, 99174, 36237, 42883, 42122, 40314]"
109910,"[22270, 100291, 28659, 29375, 68204, 56950, 86042, 8525, 102214, 92737]"
109911,"[74105, 92170, 71331, 50305, 39949, 107242, 89756, 90725, 31427, 40449]"
109912,"[79526, 34552, 33852, 47038, 90373, 107455, 5954, 86675, 50810, 56197]"
109913,"[95384, 86022, 102350, 44731, 82630, 44513, 98947, 98826, 44232, 100001]"
109914,"[61230, 53852, 61392, 26233, 3659, 36428, 81943, 31774, 38854, 47304]"
109915,"[109657, 21054, 101463, 99406, 98388, 90871, 80887, 70667, 76550, 9615]"
109916,"[93449, 10605, 12838, 46185, 97113, 1448, 87493, 37116, 14123, 74234]"
109917,"[39037, 85404, 74297, 57209, 8303, 60169, 29420, 71486, 49831, 28311]"
109918,"[89948, 30319, 52010, 35917, 83522, 109475, 98419, 3887, 22705, 67157]"
109919,"[108310, 52980, 54657, 27972, 69524, 27829, 9028, 13756, 102443, 60569]"
109920,"[105597, 64153, 86074, 59006, 15981, 107813, 16738, 106050, 71074, 34096]"
109921,"[36, 90295, 31378, 23228, 58311, 70644, 108602, 31771, 43923, 89940]"
109922,"[98992, 99749, 103269, 2097, 76762, 38139, 11910, 101671, 33791, 16164]"
109923,"[56767, 96252, 6830, 4686, 79912, 13936, 23887, 84940, 82276, 82231]"
109924,"[58758, 61749, 1857, 2639, 101933, 7026, 518, 91710, 36250, 86150]"
109925,"[36570, 51821, 59846, 81252, 96724, 61233, 50565, 37271, 61962, 11057]"
109926,"[567, 40491, 48077, 16310, 56719, 34837, 29730, 1568, 2489, 50402]"
109927,"[103098, 33679, 103507, 109497, 56948, 52726, 88213, 83717, 23259, 24391]"
109928,"[34774, 16756, 72748, 7331, 28074, 39882, 95293, 7566, 76098, 58323]"
109929,"[34026, 2, 4367, 7890, 87958, 32644, 23779, 31804, 55833, 9639]"
109930,"[104755, 5064, 34065, 41300, 72336, 96468, 96879, 21645, 73878, 15509]"
109931,"[107325, 4859, 3657, 86168, 94081, 66081, 8775, 50179, 38808, 43982]"
109932,"[83102, 33108, 97716, 4708, 76403, 11169, 57204, 42820, 87010, 55830]"
109933,"[76618, 88539, 16151, 95501, 98993, 94696, 18532, 22347, 80691, 4663]"
109934,"[66508, 105618, 71270, 12076, 48351, 16416, 79166, 16315, 72319, 59081]"
109935,"[66141, 59303, 17069, 481, 93895, 59546, 58308, 88043, 70730, 45830]"
109936,"[41714, 17683, 46463, 39813, 71708, 38382, 21433, 109356, 22793, 55352]"
109937,"[41012, 102189, 86921, 79125, 21592, 50716, 77071, 63166, 9432, 80784]"
109938,"[74241, 4255, 97171, 24158, 82517, 47997, 72329, 43807, 53263, 55721]"
109939,"[88354, 5141, 69005, 25212, 41591, 11306, 39251, 108239, 107594, 66362]"
109940,"[68351, 37653, 2170, 85455, 105892, 93887, 78809, 63780, 87805, 29173]"
109941,"[22452, 51749, 9506, 14458, 103138, 64584, 85186, 52161, 47793, 12372]"
109942,"[35100, 23358, 24501, 10990, 107788, 80861, 6753, 29257, 38331, 85628]"
109943,"[98165, 40475, 30701, 105162, 80138, 10989, 8056, 72571, 82922, 31557]"
109944,"[72240, 77855, 70828, 95265, 18105, 30712, 10940, 105413, 73816, 18103]"
109945,"[23365, 89498, 102899, 74591, 61234, 31226, 107538, 49330, 61170, 12517]"
109946,"[25008, 105007, 23847, 12854, 102684, 26289, 20378, 106572, 97492, 72291]"
109947,"[106617, 59666, 108874, 85267, 109238, 33497, 87098, 71995, 91289, 82293]"
109948,"[39906, 62042, 67549, 72457, 104958, 45989, 79010, 41992, 2742, 1220]"
109949,"[104247, 11246, 49019, 68748, 23632, 64975, 4312, 68971, 44793, 8492]"
109950,"[41023, 39475, 15206, 86401, 40451, 40964, 8095, 14367, 45672, 62399]"
109951,"[6517, 18646, 23048, 95451, 46632, 14081, 104807, 37469, 42062, 31061]"
109952,"[49173, 61189, 84515, 97262, 74617, 6303, 50224, 94586, 105871, 35182]"
109953,"[12512, 78507, 47421, 33080, 4751, 39469, 50976, 99439, 38310, 68818]"
109954,"[61350, 46862, 81275, 42599, 38294, 98515, 109396, 48877, 61371, 105340]"
109955,"[91347, 1120, 99373, 99111, 33950, 34183, 87073, 106050, 371, 95392]"
109956,"[53522, 18238, 10302, 94092, 12689, 97322, 102253, 10069, 11618, 44956]"
109957,"[83752, 69566, 64705, 101380, 86158, 109172, 81515, 97961, 55187, 103494]"
109958,"[53381, 72101, 21763, 39429, 21426, 95363, 49241, 44221, 23582, 50912]"
109959,"[98495, 70799, 39498, 23187, 100960, 59396, 12041, 46319, 75988, 90511]"
109960,"[25351, 5353, 66234, 87099, 52274, 98039, 4453, 26106, 11434, 27112]"
109961,"[15305, 73743, 20008, 95715, 81669, 66740, 34170, 27490, 12308, 17739]"
109962,"[104092, 68183, 75238, 82157, 83387, 84782, 106886, 75107, 101594, 57851]"
109963,"[71966, 29997, 3953, 85352, 84320, 36596, 104690, 5723, 87658, 5976]"
109964,"[36686, 29311, 54769, 38392, 99661, 15309, 18708, 13144, 11744, 101871]"
109965,"[14085, 38823, 86418, 3196, 95640, 17335, 63406, 61327, 15787, 77453]"
109966,"[79448, 19383, 13409, 12536, 12595, 43942, 70273, 30100, 52119, 63268]"
109967,"[19006, 109142, 46619, 29768, 12178, 79640, 47240, 19124, 95506, 60449]"
109968,"[26561, 92838, 14455, 6416, 69997, 91117, 70959, 45731, 108280, 52158]"
109969,"[100006, 109634, 104668, 32679, 98487, 5814, 56611, 48003, 80068, 84923]"
109970,"[21952, 97951, 19578, 24028, 96824, 60759, 2707, 28967, 93976, 75706]"
109971,"[29490, 18352, 99450, 66418, 99018, 96932, 49734, 18831, 33773, 98778]"
109972,"[31605, 54529, 82388, 107257, 95178, 43574, 74626, 23540, 106406, 102551]"
109973,"[26439, 20103, 22885, 12523, 6312, 74948, 74964, 26895, 90932, 45291]"
109974,"[78682, 15936, 9580, 39568, 109459, 71952, 77352, 17899, 54183, 14012]"
109975,"[36500, 43331, 108825, 18016, 55798, 57443, 1625, 3900, 3603, 31178]"
109976,"[75223, 2995, 65662, 38945, 76509, 37728, 103698, 43234, 85774, 11061]"
109977,"[102770, 93850, 63748, 100440, 88646, 53858, 6726, 82170, 20647, 91377]"
109978,"[34690, 81477, 57994, 37034, 17162, 64126, 50898, 74853, 28807, 80981]"
109979,"[41297, 29620, 54091, 48215, 11476, 49833, 67171, 3980, 63025, 106593]"
109980,"[73279, 105099, 1885, 88749, 81228, 96285, 91080, 17645, 97500, 86088]"
109981,"[13903, 21226, 61288, 16704, 90217, 41524, 84323, 17492, 41001, 60140]"
109982,"[48776, 25235, 72568, 19320, 42716, 43612, 18663, 62905, 8046, 13151]"
109983,"[39319, 45157, 59632, 96787, 62916, 91917, 97520, 61763, 39820, 98907]"
109984,"[89903, 25359, 4046, 22647, 49227, 62373, 325, 55448, 83615, 106701]"
109985,"[12432, 76628, 35865, 1513, 97514, 100051, 7306, 28745, 105720, 63215]"
109986,"[45977, 55500, 26554, 39474, 12700, 47781, 81025, 53143, 19373, 9654]"
109987,"[54994, 13321, 71947, 74045, 33559, 46851, 64119, 43241, 23982, 48125]"
109988,"[21578, 27788, 68107, 24612, 67804, 106813, 89882, 43547, 85763, 3372]"
109989,"[70537, 96296, 17417, 61952, 82489, 13208, 58309, 8885, 76591, 80567]"
109990,"[9743, 34274, 20543, 93302, 102422, 21367, 80923, 85833, 68872, 11187]"
109991,"[48676, 8858, 108685, 102094, 97192, 29419, 8946, 81942, 49784, 18937]"
109992,"[25922, 9558, 64875, 87619, 33424, 25829, 37492, 81081, 9811, 10095]"
109993,"[80894, 73818, 65207, 84525, 26894, 72272, 57823, 7628, 92516, 3342]"
109994,"[101876, 2159, 88676, 61983, 78874, 8808, 42727, 273, 94494, 89584]"
109995,"[32508, 10734, 73163, 101712, 69722, 65693, 75731, 74290, 62222, 10271]"
109996,"[50575, 100183, 37631, 93072, 37752, 33970, 30898, 104639, 53638, 32003]"
109997,"[50671, 80556, 27766, 25866, 52986, 87575, 4049, 47205, 17704, 8996]"
109998,"[33467, 71231, 81664, 96146, 2384, 19846, 27094, 28510, 66439, 107428]"
109999,"[24790, 54601, 57225, 80506, 44480, 31535, 53819, 103408, 54530, 61891]"
110000,"[46832, 52966, 107136, 8576, 22302, 14133, 2254, 52201, 2076, 106268]"
110001,"[72647, 37581, 3694, 67250, 44041, 39066, 80102, 99661, 61741, 64166]"
110002,"[19982, 74745, 81916, 30085, 74228, 67067, 1285, 55165, 46922, 41644]"
110003,"[100557, 86572, 45382, 66507, 90762, 56448, 20631, 37952, 84903, 30591]"
110004,"[84284, 31913, 27125, 81929, 30901, 108691, 79577, 7074, 1972, 89246]"
110005,"[57109, 44119, 103362, 93535, 78011, 90450, 64783, 56247, 82522, 30000]"
110006,"[98063, 32272, 65878, 1614, 94062, 39455, 63358, 15574, 16857, 91548]"
110007,"[68043, 35751, 25246, 82717, 1780, 75596, 97950, 202, 97891, 12243]"
110008,"[82409, 78156, 54382, 44150, 61446, 35741, 45727, 42386, 84579, 64242]"
110009,"[48963, 67356, 42985, 61150, 50873, 22791, 5638, 34172, 104429, 101736]"
110010,"[42620, 90708, 68115, 69577, 69581, 16874, 42621, 31977, 56365, 25185]"
110011,"[18798, 55738, 6059, 109060, 38793, 107158, 107315, 17395, 47642, 28750]"
110012,"[22402, 38999, 30442, 93424, 30934, 72578, 54706, 4465, 61896, 64268]"
110013,"[96344, 92679, 45037, 8656, 101701, 51799, 93430, 97791, 15494, 39073]"
110014,"[15931, 26378, 60989, 81223, 54917, 43875, 43885, 74505, 49280, 48234]"
110015,"[32273, 105666, 35576, 67421, 96851, 37880, 84694, 100822, 30516, 100447]"
110016,"[94326, 6392, 15093, 28200, 18707, 69731, 66216, 88768, 14773, 54733]"
110017,"[24153, 27573, 98328, 9917, 30016, 90101, 1122, 9016, 105990, 25125]"
110018,"[106768, 19640, 69421, 42525, 92960, 6981, 40990, 58230, 107085, 46343]"
110019,"[47684, 89745, 99578, 77939, 35143, 61087, 71853, 38611, 95988, 104997]"
110020,"[59330, 86318, 24750, 93974, 29842, 71850, 32930, 83237, 86730, 8078]"
110021,"[13647, 89876, 77577, 28341, 98888, 34246, 79276, 69542, 101334, 92822]"
110022,"[82354, 103525, 62591, 100176, 70607, 11118, 85993, 101567, 78169, 818]"
110023,"[82962, 3930, 58720, 29416, 99663, 47524, 15525, 9846, 98950, 84576]"
110024,"[109069, 30030, 40461, 67756, 33652, 15036, 102542, 75073, 30009, 99593]"
110025,"[39315, 10272, 81646, 386, 31578, 49429, 87539, 7620, 29791, 97298]"
110026,"[46587, 69236, 49831, 37840, 41102, 39334, 74860, 29420, 71486, 68932]"
110027,"[24398, 43487, 58698, 73110, 64898, 45694, 51433, 82293, 106046, 105982]"
110028,"[29833, 100843, 86333, 13093, 5207, 3302, 14415, 13586, 39878, 93538]"
110029,"[82980, 68310, 39013, 41565, 63676, 64152, 25397, 88127, 82168, 33602]"
110030,"[70308, 10622, 49694, 59242, 106462, 1260, 92996, 89586, 51820, 53329]"
110031,"[74039, 60190, 105678, 4556, 54909, 58239, 95006, 16501, 91078, 33710]"
110032,"[58794, 50890, 24076, 14305, 237, 72576, 97351, 106332, 92822, 18413]"
110033,"[42623, 44371, 39048, 88606, 67642, 87973, 106229, 52671, 61758, 13532]"
110034,"[47364, 98157, 1211, 66262, 77128, 32915, 26914, 12755, 83331, 31941]"
110035,"[46948, 42190, 72593, 20548, 61482, 852, 64746, 74733, 100350, 76156]"
110036,"[59005, 65261, 54841, 6650, 50110, 73276, 80740, 27402, 33525, 22180]"
110037,"[50377, 46498, 101339, 97652, 89917, 97541, 104389, 13707, 42933, 84225]"
110038,"[2757, 108590, 28223, 79505, 20531, 65540, 23289, 91609, 108893, 55165]"
110039,"[101897, 39132, 23864, 26832, 60329, 44873, 78171, 48282, 68847, 31386]"
110040,"[255, 92916, 60107, 24448, 45894, 23288, 100490, 9026, 65604, 61947]"
110041,"[65099, 7885, 77274, 17008, 11392, 35573, 13270, 12852, 26202, 65770]"
110042,"[78403, 37849, 27438, 108421, 32045, 44284, 67899, 3368, 60839, 7419]"
110043,"[36498, 14997, 38403, 28641, 72404, 59236, 16684, 20381, 49221, 104364]"
110044,"[42689, 30493, 25329, 91622, 16438, 8636, 18947, 38588, 54948, 80655]"
110045,"[19517, 11215, 43971, 91025, 67467, 22577, 84123, 5340, 59648, 80830]"
110046,"[16679, 79683, 104890, 60950, 67303, 8441, 3052, 97344, 60588, 82936]"
110047,"[66816, 73762, 40076, 18356, 46800, 94538, 64812, 7037, 57712, 98223]"
110048,"[72603, 99187, 63743, 98480, 71014, 83559, 19016, 99973, 82901, 108431]"
110049,"[30541, 100000, 99845, 16668, 55634, 11962, 39731, 86095, 83934, 53612]"
110050,"[60967, 81322, 76257, 64367, 23179, 26137, 62779, 40217, 69092, 90382]"
110051,"[76126, 1477, 49688, 61574, 4220, 49842, 92654, 54886, 9911, 77484]"
110052,"[4541, 12458, 56840, 1514, 3009, 72398, 42750, 14748, 9197, 7518]"
110053,"[16977, 84442, 22674, 14000, 21534, 27641, 23793, 51558, 23552, 101819]"
110054,"[73114, 29256, 29778, 63539, 94905, 105746, 834, 18091, 39254, 44711]"
110055,"[10646, 20462, 92766, 73761, 103943, 66921, 41096, 32361, 1612, 15739]"
110056,"[20795, 20023, 64799, 53432, 98960, 77895, 48665, 44742, 88241, 7029]"
110057,"[19873, 101953, 12695, 70214, 8070, 75913, 97710, 27947, 4463, 21408]"
110058,"[47075, 30832, 83191, 64936, 37986, 24414, 6356, 9214, 20129, 70401]"
110059,"[25191, 81854, 89844, 29990, 5725, 31095, 47158, 79790, 97134, 37827]"
110060,"[90541, 75780, 28067, 2577, 2399, 85240, 9651, 80710, 85602, 15543]"
110061,"[56067, 25506, 27951, 4544, 31375, 97299, 50950, 50316, 11185, 7588]"
110062,"[25349, 101378, 74015, 13189, 96640, 6773, 40326, 16377, 101783, 85277]"
110063,"[31997, 46791, 46854, 19339, 58123, 64957, 20272, 34117, 100992, 104071]"
110064,"[39033, 14508, 8374, 28876, 98163, 3700, 101364, 83739, 67769, 20868]"
110065,"[59259, 83190, 58702, 50364, 76705, 14797, 44569, 73133, 8242, 76008]"
110066,"[47601, 16322, 63231, 1029, 71778, 35782, 41782, 1605, 43038, 87353]"
110067,"[12624, 87648, 690, 12800, 15261, 69882, 99976, 107043, 92497, 16900]"
110068,"[79047, 7505, 68417, 30121, 94086, 48326, 87807, 18506, 27807, 36178]"
110069,"[106511, 51623, 103724, 22279, 90865, 74844, 98845, 18685, 21522, 80622]"
110070,"[21632, 80328, 57950, 55152, 35449, 9476, 42237, 6311, 59435, 71189]"
110071,"[63593, 47986, 27970, 17615, 30809, 69752, 58966, 18909, 21097, 45673]"
110072,"[1662, 109533, 1878, 696, 58449, 82492, 34176, 71421, 101379, 34884]"
110073,"[63932, 9801, 7422, 98129, 87460, 58297, 43605, 79550, 42960, 105432]"
110074,"[5369, 62409, 61537, 48456, 79396, 69449, 56418, 75032, 33698, 8315]"
110075,"[52519, 57756, 15999, 3417, 18951, 56574, 105971, 93010, 5477, 104162]"
110076,"[13571, 56200, 65462, 2353, 43422, 64994, 41320, 83882, 39290, 26948]"
110077,"[21005, 54118, 62583, 15793, 40609, 53911, 87033, 36517, 17490, 48738]"
110078,"[42397, 9790, 89812, 2587, 45262, 95154, 43560, 83036, 89653, 80673]"
110079,"[11145, 74843, 20000, 51376, 35430, 82026, 77947, 93541, 6049, 105513]"
